L2_CODE,L0_CODE,L0_NAME,L1_CODE,L1_NAME,L2_NAME,total_pop,exposed_pop,percent_exposed,geo_level,wb_status,sovereign,Disputed,year
AFG145,AFG1,Afghanistan,AFG11,Hilmand,Nawa-e-Barak Zaiy,63738.996,63738.996,100.0,2.0,Member State,AFG,ND,2012
AFG146,AFG1,Afghanistan,AFG11,Hilmand,Reg(khan Neshin),24926.133,24926.133,100.0,2.0,Member State,AFG,ND,2012
AFG147,AFG1,Afghanistan,AFG11,Hilmand,Sangin,71795.06,71795.06,100.0,2.0,Member State,AFG,ND,2012
AFG148,AFG1,Afghanistan,AFG11,Hilmand,Wa Sher,19251.178,19251.178,100.0,2.0,Member State,AFG,ND,2012
AFG149,AFG1,Afghanistan,AFG12,Hirat,Adraskan,63187.363,63187.363,100.0,2.0,Member State,AFG,ND,2012
AFG15,AFG1,Afghanistan,AFG1,Badakhshan,Koran wa Monjan,12185.126,12185.126,100.0,2.0,Member State,AFG,ND,2012
AFG150,AFG1,Afghanistan,AFG12,Hirat,Chisht-e-Sharif,29241.67,29241.67,100.0,2.0,Member State,AFG,ND,2012
AFG151,AFG1,Afghanistan,AFG12,Hirat,Farsi,37299.773,37299.773,100.0,2.0,Member State,AFG,ND,2012
AFG152,AFG1,Afghanistan,AFG12,Hirat,Ghoryan,105305.1,105305.1,100.0,2.0,Member State,AFG,ND,2012
AFG153,AFG1,Afghanistan,AFG12,Hirat,Gulran,110006.88,110006.88,100.0,2.0,Member State,AFG,ND,2012
AFG154,AFG1,Afghanistan,AFG12,Hirat,Guzara,174976.8,174976.8,100.0,2.0,Member State,AFG,ND,2012
AFG155,AFG1,Afghanistan,AFG12,Hirat,Hirat,180304.31,180304.31,100.00001,2.0,Member State,AFG,ND,2012
AFG156,AFG1,Afghanistan,AFG12,Hirat,Injil,647447.44,647447.44,100.0,2.0,Member State,AFG,ND,2012
AFG157,AFG1,Afghanistan,AFG12,Hirat,Karukh,80499.45,80499.45,100.0,2.0,Member State,AFG,ND,2012
AFG158,AFG1,Afghanistan,AFG12,Hirat,Kohsan,63843.75,63843.75,100.0,2.0,Member State,AFG,ND,2012
AFG159,AFG1,Afghanistan,AFG12,Hirat,Kushk,148492.89,148492.89,100.0,2.0,Member State,AFG,ND,2012
AFG16,AFG1,Afghanistan,AFG1,Badakhshan,Raghistan,48041.867,48041.867,99.99999,2.0,Member State,AFG,ND,2012
AFG160,AFG1,Afghanistan,AFG12,Hirat,Kushk-e-Kohna,54070.04,54070.04,100.0,2.0,Member State,AFG,ND,2012
AFG161,AFG1,Afghanistan,AFG12,Hirat,Obe,91477.15,91477.15,100.0,2.0,Member State,AFG,ND,2012
AFG162,AFG1,Afghanistan,AFG12,Hirat,Pashtun  Zarghun,120319.09,120319.09,100.0,2.0,Member State,AFG,ND,2012
AFG163,AFG1,Afghanistan,AFG12,Hirat,Shindand,219545.81,219545.81,100.0,2.0,Member State,AFG,ND,2012
AFG164,AFG1,Afghanistan,AFG12,Hirat,Zinda Jan,73500.32,73500.32,100.0,2.0,Member State,AFG,ND,2012
AFG165,AFG1,Afghanistan,AFG13,Jawzjan,Aqcha,71856.305,71856.305,100.0,2.0,Member State,AFG,ND,2012
AFG166,AFG1,Afghanistan,AFG13,Jawzjan,Darz Ab,57902.297,57902.297,100.0,2.0,Member State,AFG,ND,2012
AFG167,AFG1,Afghanistan,AFG13,Jawzjan,Fayz Abad,49602.73,49602.73,100.0,2.0,Member State,AFG,ND,2012
AFG168,AFG1,Afghanistan,AFG13,Jawzjan,Khamyab,16163.598,16163.598,100.0,2.0,Member State,AFG,ND,2012
AFG169,AFG1,Afghanistan,AFG13,Jawzjan,Khanaqa,45753.676,45753.676,100.0,2.0,Member State,AFG,ND,2012
AFG17,AFG1,Afghanistan,AFG1,Badakhshan,Shahr-e-Buzorg,64408.98,64408.98,100.0,2.0,Member State,AFG,ND,2012
AFG170,AFG1,Afghanistan,AFG13,Jawzjan,Khwaja Du Koh,31963.826,31963.826,100.0,2.0,Member State,AFG,ND,2012
AFG171,AFG1,Afghanistan,AFG13,Jawzjan,Mardyan,44726.676,44726.676,100.0,2.0,Member State,AFG,ND,2012
AFG172,AFG1,Afghanistan,AFG13,Jawzjan,Mingajik,45826.895,45826.895,100.0,2.0,Member State,AFG,ND,2012
AFG173,AFG1,Afghanistan,AFG13,Jawzjan,Qarqin,29101.92,29101.92,100.0,2.0,Member State,AFG,ND,2012
AFG174,AFG1,Afghanistan,AFG13,Jawzjan,Qush Tepa,28665.61,28665.61,100.0,2.0,Member State,AFG,ND,2012
AFG175,AFG1,Afghanistan,AFG13,Jawzjan,Shiberghan,190055.73,190055.73,100.0,2.0,Member State,AFG,ND,2012
AFG176,AFG1,Afghanistan,AFG14,Kabul,Bagrami,109009.484,109009.484,99.99999,2.0,Member State,AFG,ND,2012
AFG177,AFG1,Afghanistan,AFG14,Kabul,Chahar Asyab,53144.14,53144.14,100.0,2.0,Member State,AFG,ND,2012
AFG178,AFG1,Afghanistan,AFG14,Kabul,Deh Sabz,76741.24,76741.24,100.0,2.0,Member State,AFG,ND,2012
AFG179,AFG1,Afghanistan,AFG14,Kabul,Estalef,37343.58,37343.58,100.0,2.0,Member State,AFG,ND,2012
AFG18,AFG1,Afghanistan,AFG1,Badakhshan,Shaki,30795.113,30795.113,100.0,2.0,Member State,AFG,ND,2012
AFG180,AFG1,Afghanistan,AFG14,Kabul,Farza,31524.86,31524.86,100.0,2.0,Member State,AFG,ND,2012
AFG181,AFG1,Afghanistan,AFG14,Kabul,Guldara,23726.693,23726.693,100.0,2.0,Member State,AFG,ND,2012
AFG182,AFG1,Afghanistan,AFG14,Kabul,Kabul,3867812.8,3867812.8,100.0,2.0,Member State,AFG,ND,2012
AFG183,AFG1,Afghanistan,AFG14,Kabul,Kalakan,38215.953,38215.953,100.0,2.0,Member State,AFG,ND,2012
AFG184,AFG1,Afghanistan,AFG14,Kabul,Khak-e- Jabbar,17099.32,17099.32,100.0,2.0,Member State,AFG,ND,2012
AFG185,AFG1,Afghanistan,AFG14,Kabul,Mir Bacha Kot,60346.918,60346.918,100.0,2.0,Member State,AFG,ND,2012
AFG186,AFG1,Afghanistan,AFG14,Kabul,Musayi,28254.031,28254.031,99.99999,2.0,Member State,AFG,ND,2012
AFG187,AFG1,Afghanistan,AFG14,Kabul,Paghman,174062.95,174062.95,100.00001,2.0,Member State,AFG,ND,2012
AFG188,AFG1,Afghanistan,AFG14,Kabul,Qarabagh,87063.57,87063.57,100.0,2.0,Member State,AFG,ND,2012
AFG189,AFG1,Afghanistan,AFG14,Kabul,Shakardara,106234.87,106234.87,100.0,2.0,Member State,AFG,ND,2012
AFG19,AFG1,Afghanistan,AFG1,Badakhshan,Shighnan,33102.234,33102.234,100.0,2.0,Member State,AFG,ND,2012
AFG190,AFG1,Afghanistan,AFG14,Kabul,Surobi,69126.766,69126.766,100.0,2.0,Member State,AFG,ND,2012
AFG191,AFG1,Afghanistan,AFG15,Kandahar,Arghandab,68663.06,68663.06,100.0,2.0,Member State,AFG,ND,2012
AFG192,AFG1,Afghanistan,AFG15,Kandahar,Arghistan,42112.35,42112.35,100.0,2.0,Member State,AFG,ND,2012
AFG193,AFG1,Afghanistan,AFG15,Kandahar,Daman,46556.05,46556.05,100.0,2.0,Member State,AFG,ND,2012
AFG194,AFG1,Afghanistan,AFG15,Kandahar,Ghorak,11645.225,11645.225,100.0,2.0,Member State,AFG,ND,2012
AFG195,AFG1,Afghanistan,AFG15,Kandahar,Kandahar,654146.5,654146.5,100.0,2.0,Member State,AFG,ND,2012
AFG196,AFG1,Afghanistan,AFG15,Kandahar,Khakrez,27324.045,27324.045,100.0,2.0,Member State,AFG,ND,2012
AFG197,AFG1,Afghanistan,AFG15,Kandahar,Maruf,37871.867,37871.867,100.0,2.0,Member State,AFG,ND,2012
AFG198,AFG1,Afghanistan,AFG15,Kandahar,Maywand,71254.58,71254.58,100.0,2.0,Member State,AFG,ND,2012
AFG199,AFG1,Afghanistan,AFG15,Kandahar,Miyanshin,17374.928,17374.928,100.0,2.0,Member State,AFG,ND,2012
AFG2,AFG1,Afghanistan,AFG1,Badakhshan,Argo,107298.04,107298.04,100.0,2.0,Member State,AFG,ND,2012
AFG20,AFG1,Afghanistan,AFG1,Badakhshan,Shuhada,42387.633,42387.633,100.00001,2.0,Member State,AFG,ND,2012
AFG200,AFG1,Afghanistan,AFG15,Kandahar,Nesh,16566.02,16566.02,100.0,2.0,Member State,AFG,ND,2012
AFG201,AFG1,Afghanistan,AFG15,Kandahar,Panj wayi,102316.555,102316.555,99.99999,2.0,Member State,AFG,ND,2012
AFG202,AFG1,Afghanistan,AFG15,Kandahar,Reg,10933.436,10933.436,99.99999,2.0,Member State,AFG,ND,2012
AFG203,AFG1,Afghanistan,AFG15,Kandahar,Shah Wali Kot,54067.17,54067.17,100.0,2.0,Member State,AFG,ND,2012
AFG204,AFG1,Afghanistan,AFG15,Kandahar,Shor Abak,13376.74,13376.74,100.0,2.0,Member State,AFG,ND,2012
AFG205,AFG1,Afghanistan,AFG15,Kandahar,Spin Boldak,120616.19,120616.19,100.0,2.0,Member State,AFG,ND,2012
AFG206,AFG1,Afghanistan,AFG15,Kandahar,Zheray,102287.53,102287.53,100.0,2.0,Member State,AFG,ND,2012
AFG207,AFG1,Afghanistan,AFG16,Kapisa,Alasay,43879.676,43879.676,100.0,2.0,Member State,AFG,ND,2012
AFG208,AFG1,Afghanistan,AFG16,Kapisa,Hesa Awal-e- Kohestan,73071.65,73071.65,100.0,2.0,Member State,AFG,ND,2012
AFG209,AFG1,Afghanistan,AFG16,Kapisa,Hisa Duwum-e- Kohestan,58381.965,58381.965,100.0,2.0,Member State,AFG,ND,2012
AFG21,AFG1,Afghanistan,AFG1,Badakhshan,Tagab,33560.555,33560.555,100.0,2.0,Member State,AFG,ND,2012
AFG210,AFG1,Afghanistan,AFG16,Kapisa,Koh Band,27860.182,27860.182,100.0,2.0,Member State,AFG,ND,2012
AFG211,AFG1,Afghanistan,AFG16,Kapisa,Mahmud-e- Raqi,82199.97,82199.97,100.0,2.0,Member State,AFG,ND,2012
AFG212,AFG1,Afghanistan,AFG16,Kapisa,Nejrab,128814.375,128814.375,100.00001,2.0,Member State,AFG,ND,2012
AFG213,AFG1,Afghanistan,AFG16,Kapisa,Tagab,94044.91,94044.91,100.00001,2.0,Member State,AFG,ND,2012
AFG214,AFG1,Afghanistan,AFG17,Khost,Bak,26084.36,26084.36,100.0,2.0,Member State,AFG,ND,2012
AFG215,AFG1,Afghanistan,AFG17,Khost,Gurbuz,36400.824,36400.824,100.0,2.0,Member State,AFG,ND,2012
AFG216,AFG1,Afghanistan,AFG17,Khost,Jaji Maydan,26494.55,26494.55,100.0,2.0,Member State,AFG,ND,2012
AFG217,AFG1,Afghanistan,AFG17,Khost,Khost(Matun),169531.28,169531.28,100.0,2.0,Member State,AFG,ND,2012
AFG218,AFG1,Afghanistan,AFG17,Khost,Mando Zayi,67408.05,67408.05,100.0,2.0,Member State,AFG,ND,2012
AFG219,AFG1,Afghanistan,AFG17,Khost,Musa Khel,50290.97,50290.97,100.0,2.0,Member State,AFG,ND,2012
AFG22,AFG1,Afghanistan,AFG1,Badakhshan,Teshkan,36375.85,36375.85,100.0,2.0,Member State,AFG,ND,2012
AFG220,AFG1,Afghanistan,AFG17,Khost,Nadir Shah Kot,39243.402,39243.402,100.0,2.0,Member State,AFG,ND,2012
AFG221,AFG1,Afghanistan,AFG17,Khost,Qalandar,12683.52,12683.52,100.0,2.0,Member State,AFG,ND,2012
AFG222,AFG1,Afghanistan,AFG17,Khost,Sabri,87295.87,87295.87,100.0,2.0,Member State,AFG,ND,2012
AFG223,AFG1,Afghanistan,AFG17,Khost,Shamal (Shamul),16685.635,16685.635,100.0,2.0,Member State,AFG,ND,2012
AFG224,AFG1,Afghanistan,AFG17,Khost,Spera,29349.395,29349.395,100.0,2.0,Member State,AFG,ND,2012
AFG225,AFG1,Afghanistan,AFG17,Khost,Tani,68101.79,68101.79,100.0,2.0,Member State,AFG,ND,2012
AFG226,AFG1,Afghanistan,AFG17,Khost,Tere Zayi,53649.727,53649.727,100.0,2.0,Member State,AFG,ND,2012
AFG227,AFG1,Afghanistan,AFG18,Kunar,Asad Abad,38086.81,38086.81,100.0,2.0,Member State,AFG,ND,2012
AFG228,AFG1,Afghanistan,AFG18,Kunar,Bar Kunar,23731.643,23731.643,100.0,2.0,Member State,AFG,ND,2012
AFG229,AFG1,Afghanistan,AFG18,Kunar,Chapa Dara,37439.457,37439.457,100.0,2.0,Member State,AFG,ND,2012
AFG23,AFG1,Afghanistan,AFG1,Badakhshan,Wakhan,17906.088,17906.088,100.0,2.0,Member State,AFG,ND,2012
AFG230,AFG1,Afghanistan,AFG18,Kunar,Chawkay,44067.695,44067.695,100.0,2.0,Member State,AFG,ND,2012
AFG231,AFG1,Afghanistan,AFG18,Kunar,Dangam,17405.309,17405.309,100.0,2.0,Member State,AFG,ND,2012
AFG232,AFG1,Afghanistan,AFG18,Kunar,Dara-e-Pech,64424.73,64424.73,100.0,2.0,Member State,AFG,ND,2012
AFG233,AFG1,Afghanistan,AFG18,Kunar,Ghazi Abad,22754.555,22754.555,100.0,2.0,Member State,AFG,ND,2012
AFG234,AFG1,Afghanistan,AFG18,Kunar,Khas Kunar,40703.418,40703.418,100.0,2.0,Member State,AFG,ND,2012
AFG235,AFG1,Afghanistan,AFG18,Kunar,Marawara,25566.672,25566.672,100.0,2.0,Member State,AFG,ND,2012
AFG236,AFG1,Afghanistan,AFG18,Kunar,Narang,36223.68,36223.68,100.0,2.0,Member State,AFG,ND,2012
AFG237,AFG1,Afghanistan,AFG18,Kunar,Nari,29843.74,29843.74,100.0,2.0,Member State,AFG,ND,2012
AFG238,AFG1,Afghanistan,AFG18,Kunar,Nurgal,37984.85,37984.85,100.0,2.0,Member State,AFG,ND,2012
AFG239,AFG1,Afghanistan,AFG18,Kunar,Sarkani,28712.188,28712.188,100.0,2.0,Member State,AFG,ND,2012
AFG24,AFG1,Afghanistan,AFG1,Badakhshan,Warduj,25676.758,25676.758,100.0,2.0,Member State,AFG,ND,2012
AFG240,AFG1,Afghanistan,AFG18,Kunar,Shigal wa shel tan,34959.99,34959.99,100.0,2.0,Member State,AFG,ND,2012
AFG241,AFG1,Afghanistan,AFG18,Kunar,Wata Pur,32637.564,32637.564,100.0,2.0,Member State,AFG,ND,2012
AFG242,AFG1,Afghanistan,AFG19,Kunduz,Ali Abad,53887.496,53887.496,100.0,2.0,Member State,AFG,ND,2012
AFG243,AFG1,Afghanistan,AFG19,Kunduz,Chahar Darah,86852.8,86852.8,100.0,2.0,Member State,AFG,ND,2012
AFG244,AFG1,Afghanistan,AFG19,Kunduz,Dasht-e-Archi,99574.77,99574.77,100.0,2.0,Member State,AFG,ND,2012
AFG245,AFG1,Afghanistan,AFG19,Kunduz,Imam Saheb,265982.25,265982.25,100.0,2.0,Member State,AFG,ND,2012
AFG246,AFG1,Afghanistan,AFG19,Kunduz,Khan Abad,179424.6,179424.6,100.0,2.0,Member State,AFG,ND,2012
AFG247,AFG1,Afghanistan,AFG19,Kunduz,Kunduz,358964.62,358964.62,100.00001,2.0,Member State,AFG,ND,2012
AFG248,AFG1,Afghanistan,AFG19,Kunduz,Qala-e-Zal,81663.81,81663.81,100.0,2.0,Member State,AFG,ND,2012
AFG249,AFG1,Afghanistan,AFG20,Laghman,Alingar,112328.58,112328.58,100.0,2.0,Member State,AFG,ND,2012
AFG25,AFG1,Afghanistan,AFG1,Badakhshan,Yaftal-e-Sufla,62639.266,62639.266,100.0,2.0,Member State,AFG,ND,2012
AFG250,AFG1,Afghanistan,AFG20,Laghman,Alishang,85957.6,85957.6,100.0,2.0,Member State,AFG,ND,2012
AFG251,AFG1,Afghanistan,AFG20,Laghman,Daulat Shah,39691.082,39691.082,100.0,2.0,Member State,AFG,ND,2012
AFG252,AFG1,Afghanistan,AFG20,Laghman,Mehtarlam,166342.2,166342.2,100.0,2.0,Member State,AFG,ND,2012
AFG253,AFG1,Afghanistan,AFG20,Laghman,Qarghayi,116013.66,116013.66,100.0,2.0,Member State,AFG,ND,2012
AFG254,AFG1,Afghanistan,AFG21,Logar,Azra,24609.71,24609.71,100.0,2.0,Member State,AFG,ND,2012
AFG255,AFG1,Afghanistan,AFG21,Logar,Baraki Barak,103420.36,103420.36,100.0,2.0,Member State,AFG,ND,2012
AFG256,AFG1,Afghanistan,AFG21,Logar,Charkh,52973.418,52973.418,100.00001,2.0,Member State,AFG,ND,2012
AFG257,AFG1,Afghanistan,AFG21,Logar,Kharwar,31366.877,31366.877,100.0,2.0,Member State,AFG,ND,2012
AFG258,AFG1,Afghanistan,AFG21,Logar,Khoshi,28536.111,28536.111,100.00001,2.0,Member State,AFG,ND,2012
AFG259,AFG1,Afghanistan,AFG21,Logar,Mohammad Agha,90273.41,90273.41,100.00001,2.0,Member State,AFG,ND,2012
AFG26,AFG1,Afghanistan,AFG1,Badakhshan,Yamgan,30589.94,30589.94,100.0,2.0,Member State,AFG,ND,2012
AFG260,AFG1,Afghanistan,AFG21,Logar,Pul-e- Alam,126571.4,126571.4,100.0,2.0,Member State,AFG,ND,2012
AFG261,AFG1,Afghanistan,AFG22,Nangarhar,Achin,123376.13,123376.13,100.0,2.0,Member State,AFG,ND,2012
AFG262,AFG1,Afghanistan,AFG22,Nangarhar,Bati Kot,93061.01,93061.01,100.0,2.0,Member State,AFG,ND,2012
AFG263,AFG1,Afghanistan,AFG22,Nangarhar,Behsud,141527.06,141527.06,100.0,2.0,Member State,AFG,ND,2012
AFG264,AFG1,Afghanistan,AFG22,Nangarhar,Chaparhar,72227.945,72227.945,100.0,2.0,Member State,AFG,ND,2012
AFG265,AFG1,Afghanistan,AFG22,Nangarhar,Dara-e-Nur,48630.453,48630.453,100.00001,2.0,Member State,AFG,ND,2012
AFG266,AFG1,Afghanistan,AFG22,Nangarhar,Deh Bala,47357.49,47357.49,100.0,2.0,Member State,AFG,ND,2012
AFG267,AFG1,Afghanistan,AFG22,Nangarhar,Dur Baba,29342.793,29342.793,100.0,2.0,Member State,AFG,ND,2012
AFG268,AFG1,Afghanistan,AFG22,Nangarhar,Goshta,36265.535,36265.535,100.0,2.0,Member State,AFG,ND,2012
AFG269,AFG1,Afghanistan,AFG22,Nangarhar,Hesarak,36969.12,36969.12,100.0,2.0,Member State,AFG,ND,2012
AFG27,AFG1,Afghanistan,AFG1,Badakhshan,Yawan,38915.543,38915.543,100.0,2.0,Member State,AFG,ND,2012
AFG270,AFG1,Afghanistan,AFG22,Nangarhar,Jalalabad,190053.12,190053.12,100.0,2.0,Member State,AFG,ND,2012
AFG271,AFG1,Afghanistan,AFG22,Nangarhar,Kama,89504.75,89504.75,100.0,2.0,Member State,AFG,ND,2012
AFG272,AFG1,Afghanistan,AFG22,Nangarhar,Khowgiani,156839.64,156839.64,100.0,2.0,Member State,AFG,ND,2012
AFG273,AFG1,Afghanistan,AFG22,Nangarhar,Kot,58484.086,58484.086,100.0,2.0,Member State,AFG,ND,2012
AFG274,AFG1,Afghanistan,AFG22,Nangarhar,Kuz Kunar,65585.45,65585.45,100.0,2.0,Member State,AFG,ND,2012
AFG275,AFG1,Afghanistan,AFG22,Nangarhar,Lal Pur,26393.852,26393.852,100.0,2.0,Member State,AFG,ND,2012
AFG276,AFG1,Afghanistan,AFG22,Nangarhar,Muhmand Dara,60951.168,60951.168,100.0,2.0,Member State,AFG,ND,2012
AFG277,AFG1,Afghanistan,AFG22,Nangarhar,Nazian,20001.951,20001.951,100.0,2.0,Member State,AFG,ND,2012
AFG278,AFG1,Afghanistan,AFG22,Nangarhar,Pachier Agam,50189.25,50189.25,100.0,2.0,Member State,AFG,ND,2012
AFG279,AFG1,Afghanistan,AFG22,Nangarhar,Rodat,81360.7,81360.7,100.0,2.0,Member State,AFG,ND,2012
AFG28,AFG1,Afghanistan,AFG1,Badakhshan,Zebak,9788.043,9788.043,100.0,2.0,Member State,AFG,ND,2012
AFG280,AFG1,Afghanistan,AFG22,Nangarhar,Sherzad,76599.8,76599.8,100.0,2.0,Member State,AFG,ND,2012
AFG281,AFG1,Afghanistan,AFG22,Nangarhar,Shinwar,56827.273,56827.273,100.0,2.0,Member State,AFG,ND,2012
AFG282,AFG1,Afghanistan,AFG22,Nangarhar,Surkh Rod,202114.67,202114.67,100.00001,2.0,Member State,AFG,ND,2012
AFG283,AFG1,Afghanistan,AFG23,Nimroz,Chahar Burjak,29622.164,29622.164,100.0,2.0,Member State,AFG,ND,2012
AFG284,AFG1,Afghanistan,AFG23,Nimroz,Chakhansur,28206.766,28206.766,100.0,2.0,Member State,AFG,ND,2012
AFG285,AFG1,Afghanistan,AFG23,Nimroz,Kang,24082.504,24082.504,100.00001,2.0,Member State,AFG,ND,2012
