L2_CODE,L0_CODE,L0_NAME,L1_CODE,L1_NAME,L2_NAME,total_pop,exposed_pop,percent_exposed,geo_level,wb_status,sovereign,Disputed,year
AFG111,AFG1,Afghanistan,AFG9,Ghazni,Gelan,62577.508,62577.508,100.0,2.0,Member State,AFG,ND,2014
AFG112,AFG1,Afghanistan,AFG9,Ghazni,Ghazni,173145.55,173145.55,99.99999,2.0,Member State,AFG,ND,2014
AFG113,AFG1,Afghanistan,AFG9,Ghazni,Giro,40626.98,40626.98,100.0,2.0,Member State,AFG,ND,2014
AFG114,AFG1,Afghanistan,AFG9,Ghazni,Jaghatu,38125.86,38125.86,100.0,2.0,Member State,AFG,ND,2014
AFG115,AFG1,Afghanistan,AFG9,Ghazni,Jaghuri,187008.7,187008.7,100.0,2.0,Member State,AFG,ND,2014
AFG116,AFG1,Afghanistan,AFG9,Ghazni,Khwaja Umari,20774.555,20774.555,100.0,2.0,Member State,AFG,ND,2014
AFG117,AFG1,Afghanistan,AFG9,Ghazni,Malestan,88042.766,88042.766,100.00001,2.0,Member State,AFG,ND,2014
AFG118,AFG1,Afghanistan,AFG9,Ghazni,Muqur,53042.73,53042.73,100.0,2.0,Member State,AFG,ND,2014
AFG119,AFG1,Afghanistan,AFG9,Ghazni,Nawa,32421.516,32421.516,100.0,2.0,Member State,AFG,ND,2014
AFG12,AFG1,Afghanistan,AFG1,Badakhshan,Khwahan,21773.94,21773.94,100.0,2.0,Member State,AFG,ND,2014
AFG120,AFG1,Afghanistan,AFG9,Ghazni,Nawur,103228.91,103228.91,100.0,2.0,Member State,AFG,ND,2014
AFG121,AFG1,Afghanistan,AFG9,Ghazni,Qarabagh,160745.36,160745.36,100.0,2.0,Member State,AFG,ND,2014
AFG122,AFG1,Afghanistan,AFG9,Ghazni,Rashidan,19026.639,19026.639,100.0,2.0,Member State,AFG,ND,2014
AFG123,AFG1,Afghanistan,AFG9,Ghazni,Waghaz,40180.938,40180.938,100.0,2.0,Member State,AFG,ND,2014
AFG124,AFG1,Afghanistan,AFG9,Ghazni,Wali Muhammad-e- Shahid,19080.635,19080.635,100.0,2.0,Member State,AFG,ND,2014
AFG125,AFG1,Afghanistan,AFG9,Ghazni,Zana Khan,13898.947,13898.947,100.0,2.0,Member State,AFG,ND,2014
AFG126,AFG1,Afghanistan,AFG10,Ghor,Chaghcharan,175766.9,175766.9,100.0,2.0,Member State,AFG,ND,2014
AFG127,AFG1,Afghanistan,AFG10,Ghor,Chahar Sadra,34532.133,34532.133,100.0,2.0,Member State,AFG,ND,2014
AFG128,AFG1,Afghanistan,AFG10,Ghor,Dawlat Yar,43359.5,43359.5,100.0,2.0,Member State,AFG,ND,2014
AFG129,AFG1,Afghanistan,AFG10,Ghor,Du Lina,49617.293,49617.293,100.00001,2.0,Member State,AFG,ND,2014
AFG13,AFG1,Afghanistan,AFG1,Badakhshan,Kof Ab,30103.854,30103.854,100.0,2.0,Member State,AFG,ND,2014
AFG130,AFG1,Afghanistan,AFG10,Ghor,Lal Wa Sarjangal,144477.17,144477.17,100.0,2.0,Member State,AFG,ND,2014
AFG131,AFG1,Afghanistan,AFG10,Ghor,Pasaband,123369.39,123369.39,100.0,2.0,Member State,AFG,ND,2014
AFG132,AFG1,Afghanistan,AFG10,Ghor,Saghar,45233.3,45233.3,100.0,2.0,Member State,AFG,ND,2014
AFG133,AFG1,Afghanistan,AFG10,Ghor,Shahrak,76395.28,76395.28,100.0,2.0,Member State,AFG,ND,2014
AFG134,AFG1,Afghanistan,AFG10,Ghor,Taywarah,119301.76,119301.76,100.0,2.0,Member State,AFG,ND,2014
AFG135,AFG1,Afghanistan,AFG10,Ghor,Tolak,66191.24,66191.24,100.0,2.0,Member State,AFG,ND,2014
AFG136,AFG1,Afghanistan,AFG11,Hilmand,Baghran,102891.26,102891.26,100.0,2.0,Member State,AFG,ND,2014
AFG137,AFG1,Afghanistan,AFG11,Hilmand,Deh shu,25508.963,25508.963,100.0,2.0,Member State,AFG,ND,2014
AFG138,AFG1,Afghanistan,AFG11,Hilmand,Garm Ser,116798.56,116798.56,100.0,2.0,Member State,AFG,ND,2014
AFG139,AFG1,Afghanistan,AFG11,Hilmand,Kajaki,88270.01,88270.01,100.0,2.0,Member State,AFG,ND,2014
AFG14,AFG1,Afghanistan,AFG1,Badakhshan,Kohistan,19734.15,19734.15,100.0,2.0,Member State,AFG,ND,2014
AFG140,AFG1,Afghanistan,AFG11,Hilmand,Lashkar Gah,167485.23,167485.23,100.0,2.0,Member State,AFG,ND,2014
AFG141,AFG1,Afghanistan,AFG11,Hilmand,Musa Qaleh,74342.02,74342.02,100.0,2.0,Member State,AFG,ND,2014
AFG142,AFG1,Afghanistan,AFG11,Hilmand,Nad-e-Ali,169381.05,169381.05,99.99999,2.0,Member State,AFG,ND,2014
AFG143,AFG1,Afghanistan,AFG11,Hilmand,Nahr-e-Saraj,141362.98,141362.98,100.0,2.0,Member State,AFG,ND,2014
AFG144,AFG1,Afghanistan,AFG11,Hilmand,Naw Zad,62761.902,62761.902,100.0,2.0,Member State,AFG,ND,2014
AFG145,AFG1,Afghanistan,AFG11,Hilmand,Nawa-e-Barak Zaiy,67308.15,67308.15,100.0,2.0,Member State,AFG,ND,2014
AFG146,AFG1,Afghanistan,AFG11,Hilmand,Reg(khan Neshin),25270.033,25270.033,100.0,2.0,Member State,AFG,ND,2014
AFG147,AFG1,Afghanistan,AFG11,Hilmand,Sangin,76313.23,76313.23,100.0,2.0,Member State,AFG,ND,2014
AFG148,AFG1,Afghanistan,AFG11,Hilmand,Wa Sher,20563.904,20563.904,100.0,2.0,Member State,AFG,ND,2014
AFG149,AFG1,Afghanistan,AFG12,Hirat,Adraskan,69386.234,69386.234,100.0,2.0,Member State,AFG,ND,2014
AFG15,AFG1,Afghanistan,AFG1,Badakhshan,Koran wa Monjan,13424.214,13424.214,100.0,2.0,Member State,AFG,ND,2014
AFG150,AFG1,Afghanistan,AFG12,Hirat,Chisht-e-Sharif,32350.682,32350.682,100.0,2.0,Member State,AFG,ND,2014
AFG151,AFG1,Afghanistan,AFG12,Hirat,Farsi,41213.547,41213.547,100.0,2.0,Member State,AFG,ND,2014
AFG152,AFG1,Afghanistan,AFG12,Hirat,Ghoryan,116017.87,116017.87,100.0,2.0,Member State,AFG,ND,2014
AFG153,AFG1,Afghanistan,AFG12,Hirat,Gulran,121946.375,121946.375,100.00001,2.0,Member State,AFG,ND,2014
AFG154,AFG1,Afghanistan,AFG12,Hirat,Guzara,193392.73,193392.73,100.0,2.0,Member State,AFG,ND,2014
AFG155,AFG1,Afghanistan,AFG12,Hirat,Hirat,207333.97,207333.97,99.99999,2.0,Member State,AFG,ND,2014
AFG156,AFG1,Afghanistan,AFG12,Hirat,Injil,708569.9,708569.9,99.99999,2.0,Member State,AFG,ND,2014
AFG157,AFG1,Afghanistan,AFG12,Hirat,Karukh,88663.99,88663.99,100.0,2.0,Member State,AFG,ND,2014
AFG158,AFG1,Afghanistan,AFG12,Hirat,Kohsan,70025.03,70025.03,100.0,2.0,Member State,AFG,ND,2014
AFG159,AFG1,Afghanistan,AFG12,Hirat,Kushk,163434.12,163434.12,100.0,2.0,Member State,AFG,ND,2014
AFG16,AFG1,Afghanistan,AFG1,Badakhshan,Raghistan,53134.754,53134.754,100.0,2.0,Member State,AFG,ND,2014
AFG160,AFG1,Afghanistan,AFG12,Hirat,Kushk-e-Kohna,59545.258,59545.258,100.0,2.0,Member State,AFG,ND,2014
AFG161,AFG1,Afghanistan,AFG12,Hirat,Obe,100800.49,100800.49,100.0,2.0,Member State,AFG,ND,2014
AFG162,AFG1,Afghanistan,AFG12,Hirat,Pashtun  Zarghun,132539.42,132539.42,100.0,2.0,Member State,AFG,ND,2014
AFG163,AFG1,Afghanistan,AFG12,Hirat,Shindand,242387.6,242387.6,100.0,2.0,Member State,AFG,ND,2014
AFG164,AFG1,Afghanistan,AFG12,Hirat,Zinda Jan,78625.57,78625.57,100.0,2.0,Member State,AFG,ND,2014
AFG165,AFG1,Afghanistan,AFG13,Jawzjan,Aqcha,74536.69,74536.69,100.0,2.0,Member State,AFG,ND,2014
AFG166,AFG1,Afghanistan,AFG13,Jawzjan,Darz Ab,60032.98,60032.98,100.0,2.0,Member State,AFG,ND,2014
AFG167,AFG1,Afghanistan,AFG13,Jawzjan,Fayz Abad,51419.082,51419.082,99.99999,2.0,Member State,AFG,ND,2014
AFG168,AFG1,Afghanistan,AFG13,Jawzjan,Khamyab,16751.568,16751.568,100.0,2.0,Member State,AFG,ND,2014
AFG169,AFG1,Afghanistan,AFG13,Jawzjan,Khanaqa,47231.4,47231.4,100.0,2.0,Member State,AFG,ND,2014
AFG17,AFG1,Afghanistan,AFG1,Badakhshan,Shahr-e-Buzorg,71183.07,71183.07,100.0,2.0,Member State,AFG,ND,2014
AFG170,AFG1,Afghanistan,AFG13,Jawzjan,Khwaja Du Koh,33103.766,33103.766,100.0,2.0,Member State,AFG,ND,2014
AFG171,AFG1,Afghanistan,AFG13,Jawzjan,Mardyan,46226.266,46226.266,100.0,2.0,Member State,AFG,ND,2014
AFG172,AFG1,Afghanistan,AFG13,Jawzjan,Mingajik,47479.74,47479.74,100.0,2.0,Member State,AFG,ND,2014
AFG173,AFG1,Afghanistan,AFG13,Jawzjan,Qarqin,30531.553,30531.553,100.0,2.0,Member State,AFG,ND,2014
AFG174,AFG1,Afghanistan,AFG13,Jawzjan,Qush Tepa,29514.92,29514.92,100.0,2.0,Member State,AFG,ND,2014
AFG175,AFG1,Afghanistan,AFG13,Jawzjan,Shiberghan,198133.11,198133.11,99.99999,2.0,Member State,AFG,ND,2014
AFG176,AFG1,Afghanistan,AFG14,Kabul,Bagrami,115779.58,115779.58,100.0,2.0,Member State,AFG,ND,2014
AFG177,AFG1,Afghanistan,AFG14,Kabul,Chahar Asyab,56764.004,56764.004,100.0,2.0,Member State,AFG,ND,2014
AFG178,AFG1,Afghanistan,AFG14,Kabul,Deh Sabz,82607.79,82607.79,100.0,2.0,Member State,AFG,ND,2014
AFG179,AFG1,Afghanistan,AFG14,Kabul,Estalef,40465.598,40465.598,100.0,2.0,Member State,AFG,ND,2014
AFG18,AFG1,Afghanistan,AFG1,Badakhshan,Shaki,34074.477,34074.477,100.0,2.0,Member State,AFG,ND,2014
AFG180,AFG1,Afghanistan,AFG14,Kabul,Farza,33885.16,33885.16,100.0,2.0,Member State,AFG,ND,2014
AFG181,AFG1,Afghanistan,AFG14,Kabul,Guldara,25563.129,25563.129,100.00001,2.0,Member State,AFG,ND,2014
AFG182,AFG1,Afghanistan,AFG14,Kabul,Kabul,4183484.0,4183484.0,100.00001,2.0,Member State,AFG,ND,2014
AFG183,AFG1,Afghanistan,AFG14,Kabul,Kalakan,41407.043,41407.043,100.0,2.0,Member State,AFG,ND,2014
AFG184,AFG1,Afghanistan,AFG14,Kabul,Khak-e- Jabbar,18445.7,18445.7,100.0,2.0,Member State,AFG,ND,2014
AFG185,AFG1,Afghanistan,AFG14,Kabul,Mir Bacha Kot,65436.49,65436.49,100.0,2.0,Member State,AFG,ND,2014
AFG186,AFG1,Afghanistan,AFG14,Kabul,Musayi,30548.771,30548.771,100.0,2.0,Member State,AFG,ND,2014
AFG187,AFG1,Afghanistan,AFG14,Kabul,Paghman,187978.25,187978.25,99.99999,2.0,Member State,AFG,ND,2014
AFG188,AFG1,Afghanistan,AFG14,Kabul,Qarabagh,93711.86,93711.86,100.0,2.0,Member State,AFG,ND,2014
AFG189,AFG1,Afghanistan,AFG14,Kabul,Shakardara,116359.0,116359.0,100.0,2.0,Member State,AFG,ND,2014
AFG19,AFG1,Afghanistan,AFG1,Badakhshan,Shighnan,36428.273,36428.273,100.0,2.0,Member State,AFG,ND,2014
AFG190,AFG1,Afghanistan,AFG14,Kabul,Surobi,74447.02,74447.02,100.0,2.0,Member State,AFG,ND,2014
AFG191,AFG1,Afghanistan,AFG15,Kandahar,Arghandab,73483.11,73483.11,100.0,2.0,Member State,AFG,ND,2014
AFG192,AFG1,Afghanistan,AFG15,Kandahar,Arghistan,45435.082,45435.082,99.99999,2.0,Member State,AFG,ND,2014
AFG193,AFG1,Afghanistan,AFG15,Kandahar,Daman,52241.293,52241.293,100.00001,2.0,Member State,AFG,ND,2014
AFG194,AFG1,Afghanistan,AFG15,Kandahar,Ghorak,12582.555,12582.555,100.0,2.0,Member State,AFG,ND,2014
AFG195,AFG1,Afghanistan,AFG15,Kandahar,Kandahar,708103.25,708103.25,100.00001,2.0,Member State,AFG,ND,2014
AFG196,AFG1,Afghanistan,AFG15,Kandahar,Khakrez,29558.955,29558.955,100.0,2.0,Member State,AFG,ND,2014
AFG197,AFG1,Afghanistan,AFG15,Kandahar,Maruf,41292.1,41292.1,100.0,2.0,Member State,AFG,ND,2014
AFG198,AFG1,Afghanistan,AFG15,Kandahar,Maywand,77566.164,77566.164,100.0,2.0,Member State,AFG,ND,2014
AFG199,AFG1,Afghanistan,AFG15,Kandahar,Miyanshin,18801.38,18801.38,100.0,2.0,Member State,AFG,ND,2014
AFG2,AFG1,Afghanistan,AFG1,Badakhshan,Argo,119547.73,119547.73,100.0,2.0,Member State,AFG,ND,2014
AFG20,AFG1,Afghanistan,AFG1,Badakhshan,Shuhada,47009.73,47009.73,100.0,2.0,Member State,AFG,ND,2014
AFG200,AFG1,Afghanistan,AFG15,Kandahar,Nesh,17762.682,17762.682,100.0,2.0,Member State,AFG,ND,2014
AFG201,AFG1,Afghanistan,AFG15,Kandahar,Panj wayi,110050.68,110050.68,100.0,2.0,Member State,AFG,ND,2014
AFG202,AFG1,Afghanistan,AFG15,Kandahar,Reg,11833.872,11833.872,100.0,2.0,Member State,AFG,ND,2014
AFG203,AFG1,Afghanistan,AFG15,Kandahar,Shah Wali Kot,58376.484,58376.484,100.0,2.0,Member State,AFG,ND,2014
AFG204,AFG1,Afghanistan,AFG15,Kandahar,Shor Abak,14555.058,14555.058,100.0,2.0,Member State,AFG,ND,2014
AFG205,AFG1,Afghanistan,AFG15,Kandahar,Spin Boldak,126248.97,126248.97,100.0,2.0,Member State,AFG,ND,2014
AFG206,AFG1,Afghanistan,AFG15,Kandahar,Zheray,110555.57,110555.57,100.0,2.0,Member State,AFG,ND,2014
AFG207,AFG1,Afghanistan,AFG16,Kapisa,Alasay,46675.957,46675.957,99.99999,2.0,Member State,AFG,ND,2014
AFG208,AFG1,Afghanistan,AFG16,Kapisa,Hesa Awal-e- Kohestan,77185.51,77185.51,100.0,2.0,Member State,AFG,ND,2014
AFG209,AFG1,Afghanistan,AFG16,Kapisa,Hisa Duwum-e- Kohestan,62338.94,62338.94,100.0,2.0,Member State,AFG,ND,2014
AFG21,AFG1,Afghanistan,AFG1,Badakhshan,Tagab,37039.44,37039.44,100.0,2.0,Member State,AFG,ND,2014
AFG210,AFG1,Afghanistan,AFG16,Kapisa,Koh Band,29424.562,29424.562,100.0,2.0,Member State,AFG,ND,2014
AFG211,AFG1,Afghanistan,AFG16,Kapisa,Mahmud-e- Raqi,86929.36,86929.36,100.0,2.0,Member State,AFG,ND,2014
AFG212,AFG1,Afghanistan,AFG16,Kapisa,Nejrab,136434.3,136434.3,100.0,2.0,Member State,AFG,ND,2014
AFG213,AFG1,Afghanistan,AFG16,Kapisa,Tagab,99725.01,99725.01,100.0,2.0,Member State,AFG,ND,2014
AFG214,AFG1,Afghanistan,AFG17,Khost,Bak,29850.037,29850.037,100.0,2.0,Member State,AFG,ND,2014
AFG215,AFG1,Afghanistan,AFG17,Khost,Gurbuz,40770.363,40770.363,100.0,2.0,Member State,AFG,ND,2014
AFG216,AFG1,Afghanistan,AFG17,Khost,Jaji Maydan,29971.008,29971.008,100.0,2.0,Member State,AFG,ND,2014
AFG217,AFG1,Afghanistan,AFG17,Khost,Khost(Matun),192334.72,192334.72,100.0,2.0,Member State,AFG,ND,2014
AFG218,AFG1,Afghanistan,AFG17,Khost,Mando Zayi,76441.38,76441.38,100.0,2.0,Member State,AFG,ND,2014
AFG219,AFG1,Afghanistan,AFG17,Khost,Musa Khel,57150.71,57150.71,100.0,2.0,Member State,AFG,ND,2014
AFG22,AFG1,Afghanistan,AFG1,Badakhshan,Teshkan,40373.777,40373.777,100.0,2.0,Member State,AFG,ND,2014
AFG220,AFG1,Afghanistan,AFG17,Khost,Nadir Shah Kot,44846.41,44846.41,100.0,2.0,Member State,AFG,ND,2014
AFG221,AFG1,Afghanistan,AFG17,Khost,Qalandar,14402.509,14402.509,100.0,2.0,Member State,AFG,ND,2014
AFG222,AFG1,Afghanistan,AFG17,Khost,Sabri,99089.13,99089.13,100.0,2.0,Member State,AFG,ND,2014
AFG223,AFG1,Afghanistan,AFG17,Khost,Shamal (Shamul),18959.463,18959.463,100.0,2.0,Member State,AFG,ND,2014
AFG224,AFG1,Afghanistan,AFG17,Khost,Spera,33275.7,33275.7,100.0,2.0,Member State,AFG,ND,2014
AFG225,AFG1,Afghanistan,AFG17,Khost,Tani,77918.54,77918.54,100.0,2.0,Member State,AFG,ND,2014
AFG226,AFG1,Afghanistan,AFG17,Khost,Tere Zayi,61105.188,61105.188,100.00001,2.0,Member State,AFG,ND,2014
AFG227,AFG1,Afghanistan,AFG18,Kunar,Asad Abad,41550.72,41550.72,100.0,2.0,Member State,AFG,ND,2014
AFG228,AFG1,Afghanistan,AFG18,Kunar,Bar Kunar,25725.77,25725.77,100.0,2.0,Member State,AFG,ND,2014
AFG229,AFG1,Afghanistan,AFG18,Kunar,Chapa Dara,40498.01,40498.01,100.0,2.0,Member State,AFG,ND,2014
AFG23,AFG1,Afghanistan,AFG1,Badakhshan,Wakhan,19844.137,19844.137,100.0,2.0,Member State,AFG,ND,2014
AFG230,AFG1,Afghanistan,AFG18,Kunar,Chawkay,47692.797,47692.797,99.99999,2.0,Member State,AFG,ND,2014
AFG231,AFG1,Afghanistan,AFG18,Kunar,Dangam,18793.352,18793.352,100.0,2.0,Member State,AFG,ND,2014
AFG232,AFG1,Afghanistan,AFG18,Kunar,Dara-e-Pech,69638.16,69638.16,100.0,2.0,Member State,AFG,ND,2014
AFG233,AFG1,Afghanistan,AFG18,Kunar,Ghazi Abad,24644.414,24644.414,100.0,2.0,Member State,AFG,ND,2014
AFG234,AFG1,Afghanistan,AFG18,Kunar,Khas Kunar,44172.754,44172.754,100.0,2.0,Member State,AFG,ND,2014
AFG235,AFG1,Afghanistan,AFG18,Kunar,Marawara,27897.018,27897.018,100.0,2.0,Member State,AFG,ND,2014
AFG236,AFG1,Afghanistan,AFG18,Kunar,Narang,38982.73,38982.73,100.0,2.0,Member State,AFG,ND,2014
AFG237,AFG1,Afghanistan,AFG18,Kunar,Nari,32213.307,32213.307,100.0,2.0,Member State,AFG,ND,2014
AFG238,AFG1,Afghanistan,AFG18,Kunar,Nurgal,41149.09,41149.09,100.0,2.0,Member State,AFG,ND,2014
AFG239,AFG1,Afghanistan,AFG18,Kunar,Sarkani,31279.049,31279.049,100.0,2.0,Member State,AFG,ND,2014
AFG24,AFG1,Afghanistan,AFG1,Badakhshan,Warduj,28270.406,28270.406,99.99999,2.0,Member State,AFG,ND,2014
AFG240,AFG1,Afghanistan,AFG18,Kunar,Shigal wa shel tan,37566.79,37566.79,100.0,2.0,Member State,AFG,ND,2014
AFG241,AFG1,Afghanistan,AFG18,Kunar,Wata Pur,35394.3,35394.3,100.0,2.0,Member State,AFG,ND,2014
AFG242,AFG1,Afghanistan,AFG19,Kunduz,Ali Abad,55275.984,55275.984,100.0,2.0,Member State,AFG,ND,2014
AFG243,AFG1,Afghanistan,AFG19,Kunduz,Chahar Darah,88595.875,88595.875,100.00001,2.0,Member State,AFG,ND,2014
AFG244,AFG1,Afghanistan,AFG19,Kunduz,Dasht-e-Archi,101281.234,101281.234,99.99999,2.0,Member State,AFG,ND,2014
AFG245,AFG1,Afghanistan,AFG19,Kunduz,Imam Saheb,271520.22,271520.22,100.0,2.0,Member State,AFG,ND,2014
AFG246,AFG1,Afghanistan,AFG19,Kunduz,Khan Abad,184414.11,184414.11,99.99999,2.0,Member State,AFG,ND,2014
AFG247,AFG1,Afghanistan,AFG19,Kunduz,Kunduz,365238.34,365238.34,100.00001,2.0,Member State,AFG,ND,2014
AFG248,AFG1,Afghanistan,AFG19,Kunduz,Qala-e-Zal,82977.9,82977.9,100.0,2.0,Member State,AFG,ND,2014
AFG249,AFG1,Afghanistan,AFG20,Laghman,Alingar,121988.305,121988.305,99.99999,2.0,Member State,AFG,ND,2014
AFG25,AFG1,Afghanistan,AFG1,Badakhshan,Yaftal-e-Sufla,69127.63,69127.63,100.0,2.0,Member State,AFG,ND,2014
AFG250,AFG1,Afghanistan,AFG20,Laghman,Alishang,93505.945,93505.945,100.00001,2.0,Member State,AFG,ND,2014
AFG251,AFG1,Afghanistan,AFG20,Laghman,Daulat Shah,43165.14,43165.14,100.0,2.0,Member State,AFG,ND,2014
AFG252,AFG1,Afghanistan,AFG20,Laghman,Mehtarlam,181113.27,181113.27,100.0,2.0,Member State,AFG,ND,2014
AFG253,AFG1,Afghanistan,AFG20,Laghman,Qarghayi,126601.89,126601.89,100.0,2.0,Member State,AFG,ND,2014
AFG254,AFG1,Afghanistan,AFG21,Logar,Azra,26469.41,26469.41,100.0,2.0,Member State,AFG,ND,2014
AFG255,AFG1,Afghanistan,AFG21,Logar,Baraki Barak,111328.33,111328.33,100.0,2.0,Member State,AFG,ND,2014
AFG256,AFG1,Afghanistan,AFG21,Logar,Charkh,57025.867,57025.867,99.99999,2.0,Member State,AFG,ND,2014
AFG257,AFG1,Afghanistan,AFG21,Logar,Kharwar,33692.367,33692.367,100.0,2.0,Member State,AFG,ND,2014
AFG258,AFG1,Afghanistan,AFG21,Logar,Khoshi,30714.617,30714.617,100.0,2.0,Member State,AFG,ND,2014
AFG259,AFG1,Afghanistan,AFG21,Logar,Mohammad Agha,97043.04,97043.04,100.0,2.0,Member State,AFG,ND,2014
AFG26,AFG1,Afghanistan,AFG1,Badakhshan,Yamgan,33793.61,33793.61,100.0,2.0,Member State,AFG,ND,2014
AFG260,AFG1,Afghanistan,AFG21,Logar,Pul-e- Alam,136029.81,136029.81,100.0,2.0,Member State,AFG,ND,2014
AFG261,AFG1,Afghanistan,AFG22,Nangarhar,Achin,133766.16,133766.16,100.0,2.0,Member State,AFG,ND,2014
AFG262,AFG1,Afghanistan,AFG22,Nangarhar,Bati Kot,101224.38,101224.38,100.0,2.0,Member State,AFG,ND,2014
AFG263,AFG1,Afghanistan,AFG22,Nangarhar,Behsud,153063.12,153063.12,100.0,2.0,Member State,AFG,ND,2014
AFG264,AFG1,Afghanistan,AFG22,Nangarhar,Chaparhar,77766.266,77766.266,100.0,2.0,Member State,AFG,ND,2014
AFG265,AFG1,Afghanistan,AFG22,Nangarhar,Dara-e-Nur,52626.84,52626.84,100.0,2.0,Member State,AFG,ND,2014
AFG266,AFG1,Afghanistan,AFG22,Nangarhar,Deh Bala,51250.145,51250.145,100.0,2.0,Member State,AFG,ND,2014
AFG267,AFG1,Afghanistan,AFG22,Nangarhar,Dur Baba,31567.818,31567.818,100.0,2.0,Member State,AFG,ND,2014
AFG268,AFG1,Afghanistan,AFG22,Nangarhar,Goshta,39078.062,39078.062,100.0,2.0,Member State,AFG,ND,2014
AFG269,AFG1,Afghanistan,AFG22,Nangarhar,Hesarak,40087.758,40087.758,100.0,2.0,Member State,AFG,ND,2014
AFG27,AFG1,Afghanistan,AFG1,Badakhshan,Yawan,42991.062,42991.062,99.99999,2.0,Member State,AFG,ND,2014
AFG270,AFG1,Afghanistan,AFG22,Nangarhar,Jalalabad,209096.17,209096.17,100.00001,2.0,Member State,AFG,ND,2014
AFG271,AFG1,Afghanistan,AFG22,Nangarhar,Kama,96853.805,96853.805,99.99999,2.0,Member State,AFG,ND,2014
AFG272,AFG1,Afghanistan,AFG22,Nangarhar,Khowgiani,169359.61,169359.61,99.99999,2.0,Member State,AFG,ND,2014
AFG273,AFG1,Afghanistan,AFG22,Nangarhar,Kot,63292.895,63292.895,100.0,2.0,Member State,AFG,ND,2014
AFG274,AFG1,Afghanistan,AFG22,Nangarhar,Kuz Kunar,70884.44,70884.44,100.0,2.0,Member State,AFG,ND,2014
AFG275,AFG1,Afghanistan,AFG22,Nangarhar,Lal Pur,28217.387,28217.387,100.0,2.0,Member State,AFG,ND,2014
AFG276,AFG1,Afghanistan,AFG22,Nangarhar,Muhmand Dara,65483.652,65483.652,100.0,2.0,Member State,AFG,ND,2014
AFG277,AFG1,Afghanistan,AFG22,Nangarhar,Nazian,21609.27,21609.27,100.0,2.0,Member State,AFG,ND,2014
AFG278,AFG1,Afghanistan,AFG22,Nangarhar,Pachier Agam,54172.188,54172.188,100.00001,2.0,Member State,AFG,ND,2014
AFG279,AFG1,Afghanistan,AFG22,Nangarhar,Rodat,87862.766,87862.766,100.00001,2.0,Member State,AFG,ND,2014
AFG28,AFG1,Afghanistan,AFG1,Badakhshan,Zebak,10850.221,10850.221,100.00001,2.0,Member State,AFG,ND,2014
AFG280,AFG1,Afghanistan,AFG22,Nangarhar,Sherzad,82813.54,82813.54,100.0,2.0,Member State,AFG,ND,2014
AFG281,AFG1,Afghanistan,AFG22,Nangarhar,Shinwar,59878.996,59878.996,100.0,2.0,Member State,AFG,ND,2014
AFG282,AFG1,Afghanistan,AFG22,Nangarhar,Surkh Rod,215068.19,215068.19,100.0,2.0,Member State,AFG,ND,2014
AFG283,AFG1,Afghanistan,AFG23,Nimroz,Chahar Burjak,30499.166,30499.166,100.0,2.0,Member State,AFG,ND,2014
AFG284,AFG1,Afghanistan,AFG23,Nimroz,Chakhansur,29358.209,29358.209,100.0,2.0,Member State,AFG,ND,2014
