L2_CODE,L0_CODE,L0_NAME,L1_CODE,L1_NAME,L2_NAME,total_pop,exposed_pop,percent_exposed,geo_level,wb_status,sovereign,Disputed,year
AFG116,AFG1,Afghanistan,AFG9,Ghazni,Khwaja Umari,22402.807,22402.807,100.00001,2.0,Member State,AFG,ND,2010
AFG117,AFG1,Afghanistan,AFG9,Ghazni,Malestan,95306.74,95306.74,100.0,2.0,Member State,AFG,ND,2010
AFG118,AFG1,Afghanistan,AFG9,Ghazni,Muqur,57567.297,57567.297,100.0,2.0,Member State,AFG,ND,2010
AFG119,AFG1,Afghanistan,AFG9,Ghazni,Nawa,35034.668,35034.668,100.0,2.0,Member State,AFG,ND,2010
AFG12,AFG1,Afghanistan,AFG1,Badakhshan,Khwahan,17884.658,17884.658,100.0,2.0,Member State,AFG,ND,2010
AFG120,AFG1,Afghanistan,AFG9,Ghazni,Nawur,111667.66,111667.66,100.0,2.0,Member State,AFG,ND,2010
AFG121,AFG1,Afghanistan,AFG9,Ghazni,Qarabagh,174411.45,174411.45,100.00001,2.0,Member State,AFG,ND,2010
AFG122,AFG1,Afghanistan,AFG9,Ghazni,Rashidan,20617.852,20617.852,100.0,2.0,Member State,AFG,ND,2010
AFG123,AFG1,Afghanistan,AFG9,Ghazni,Waghaz,43477.95,43477.95,100.0,2.0,Member State,AFG,ND,2010
AFG124,AFG1,Afghanistan,AFG9,Ghazni,Wali Muhammad-e- Shahid,20033.973,20033.973,100.0,2.0,Member State,AFG,ND,2010
AFG125,AFG1,Afghanistan,AFG9,Ghazni,Zana Khan,15082.728,15082.728,100.0,2.0,Member State,AFG,ND,2010
AFG126,AFG1,Afghanistan,AFG10,Ghor,Chaghcharan,149511.89,149511.89,100.0,2.0,Member State,AFG,ND,2010
AFG127,AFG1,Afghanistan,AFG10,Ghor,Chahar Sadra,29425.344,29425.344,100.00001,2.0,Member State,AFG,ND,2010
AFG128,AFG1,Afghanistan,AFG10,Ghor,Dawlat Yar,36945.008,36945.008,100.0,2.0,Member State,AFG,ND,2010
AFG129,AFG1,Afghanistan,AFG10,Ghor,Du Lina,42245.164,42245.164,100.0,2.0,Member State,AFG,ND,2010
AFG13,AFG1,Afghanistan,AFG1,Badakhshan,Kof Ab,24712.58,24712.58,100.0,2.0,Member State,AFG,ND,2010
AFG130,AFG1,Afghanistan,AFG10,Ghor,Lal Wa Sarjangal,123039.625,123039.625,99.99999,2.0,Member State,AFG,ND,2010
AFG131,AFG1,Afghanistan,AFG10,Ghor,Pasaband,105084.25,105084.25,100.0,2.0,Member State,AFG,ND,2010
AFG132,AFG1,Afghanistan,AFG10,Ghor,Saghar,38578.082,38578.082,100.0,2.0,Member State,AFG,ND,2010
AFG133,AFG1,Afghanistan,AFG10,Ghor,Shahrak,64954.883,64954.883,100.0,2.0,Member State,AFG,ND,2010
AFG134,AFG1,Afghanistan,AFG10,Ghor,Taywarah,101561.22,101561.22,100.0,2.0,Member State,AFG,ND,2010
AFG135,AFG1,Afghanistan,AFG10,Ghor,Tolak,56321.926,56321.926,100.0,2.0,Member State,AFG,ND,2010
AFG136,AFG1,Afghanistan,AFG11,Hilmand,Baghran,91418.82,91418.82,100.0,2.0,Member State,AFG,ND,2010
AFG137,AFG1,Afghanistan,AFG11,Hilmand,Deh shu,22358.469,22358.469,100.00001,2.0,Member State,AFG,ND,2010
AFG138,AFG1,Afghanistan,AFG11,Hilmand,Garm Ser,101011.45,101011.45,100.0,2.0,Member State,AFG,ND,2010
AFG139,AFG1,Afghanistan,AFG11,Hilmand,Kajaki,78151.4,78151.4,100.0,2.0,Member State,AFG,ND,2010
AFG14,AFG1,Afghanistan,AFG1,Badakhshan,Kohistan,16033.3125,16033.3125,100.0,2.0,Member State,AFG,ND,2010
AFG140,AFG1,Afghanistan,AFG11,Hilmand,Lashkar Gah,144146.36,144146.36,100.0,2.0,Member State,AFG,ND,2010
AFG141,AFG1,Afghanistan,AFG11,Hilmand,Musa Qaleh,65572.9,65572.9,100.0,2.0,Member State,AFG,ND,2010
AFG142,AFG1,Afghanistan,AFG11,Hilmand,Nad-e-Ali,149624.12,149624.12,100.0,2.0,Member State,AFG,ND,2010
AFG143,AFG1,Afghanistan,AFG11,Hilmand,Nahr-e-Saraj,127610.52,127610.52,100.0,2.0,Member State,AFG,ND,2010
AFG144,AFG1,Afghanistan,AFG11,Hilmand,Naw Zad,55883.363,55883.363,100.0,2.0,Member State,AFG,ND,2010
AFG145,AFG1,Afghanistan,AFG11,Hilmand,Nawa-e-Barak Zaiy,63477.324,63477.324,100.0,2.0,Member State,AFG,ND,2010
AFG146,AFG1,Afghanistan,AFG11,Hilmand,Reg(khan Neshin),25018.11,25018.11,100.0,2.0,Member State,AFG,ND,2010
AFG147,AFG1,Afghanistan,AFG11,Hilmand,Sangin,68517.77,68517.77,100.0,2.0,Member State,AFG,ND,2010
AFG148,AFG1,Afghanistan,AFG11,Hilmand,Wa Sher,18207.143,18207.143,100.0,2.0,Member State,AFG,ND,2010
AFG149,AFG1,Afghanistan,AFG12,Hirat,Adraskan,57930.64,57930.64,100.0,2.0,Member State,AFG,ND,2010
AFG15,AFG1,Afghanistan,AFG1,Badakhshan,Koran wa Monjan,11037.311,11037.311,99.99999,2.0,Member State,AFG,ND,2010
AFG150,AFG1,Afghanistan,AFG12,Hirat,Chisht-e-Sharif,26642.062,26642.062,100.0,2.0,Member State,AFG,ND,2010
AFG151,AFG1,Afghanistan,AFG12,Hirat,Farsi,33962.812,33962.812,100.0,2.0,Member State,AFG,ND,2010
AFG152,AFG1,Afghanistan,AFG12,Hirat,Ghoryan,95781.81,95781.81,100.0,2.0,Member State,AFG,ND,2010
AFG153,AFG1,Afghanistan,AFG12,Hirat,Gulran,100032.44,100032.44,100.0,2.0,Member State,AFG,ND,2010
AFG154,AFG1,Afghanistan,AFG12,Hirat,Guzara,159505.52,159505.52,100.0,2.0,Member State,AFG,ND,2010
AFG155,AFG1,Afghanistan,AFG12,Hirat,Hirat,163926.94,163926.94,100.0,2.0,Member State,AFG,ND,2010
AFG156,AFG1,Afghanistan,AFG12,Hirat,Injil,588375.6,588375.6,100.0,2.0,Member State,AFG,ND,2010
AFG157,AFG1,Afghanistan,AFG12,Hirat,Karukh,72371.15,72371.15,100.0,2.0,Member State,AFG,ND,2010
AFG158,AFG1,Afghanistan,AFG12,Hirat,Kohsan,58010.277,58010.277,99.99999,2.0,Member State,AFG,ND,2010
AFG159,AFG1,Afghanistan,AFG12,Hirat,Kushk,134091.55,134091.55,100.0,2.0,Member State,AFG,ND,2010
AFG16,AFG1,Afghanistan,AFG1,Badakhshan,Raghistan,43552.516,43552.516,100.0,2.0,Member State,AFG,ND,2010
AFG160,AFG1,Afghanistan,AFG12,Hirat,Kushk-e-Kohna,49166.406,49166.406,100.0,2.0,Member State,AFG,ND,2010
AFG161,AFG1,Afghanistan,AFG12,Hirat,Obe,82997.77,82997.77,100.0,2.0,Member State,AFG,ND,2010
AFG162,AFG1,Afghanistan,AFG12,Hirat,Pashtun  Zarghun,109349.62,109349.62,100.0,2.0,Member State,AFG,ND,2010
AFG163,AFG1,Afghanistan,AFG12,Hirat,Shindand,198902.77,198902.77,100.0,2.0,Member State,AFG,ND,2010
AFG164,AFG1,Afghanistan,AFG12,Hirat,Zinda Jan,66523.42,66523.42,100.0,2.0,Member State,AFG,ND,2010
AFG165,AFG1,Afghanistan,AFG13,Jawzjan,Aqcha,69226.68,69226.68,100.0,2.0,Member State,AFG,ND,2010
AFG166,AFG1,Afghanistan,AFG13,Jawzjan,Darz Ab,55509.29,55509.29,100.0,2.0,Member State,AFG,ND,2010
AFG167,AFG1,Afghanistan,AFG13,Jawzjan,Fayz Abad,48289.793,48289.793,100.00001,2.0,Member State,AFG,ND,2010
AFG168,AFG1,Afghanistan,AFG13,Jawzjan,Khamyab,15666.324,15666.324,100.0,2.0,Member State,AFG,ND,2010
AFG169,AFG1,Afghanistan,AFG13,Jawzjan,Khanaqa,44410.426,44410.426,100.0,2.0,Member State,AFG,ND,2010
AFG17,AFG1,Afghanistan,AFG1,Badakhshan,Shahr-e-Buzorg,58580.246,58580.246,100.0,2.0,Member State,AFG,ND,2010
AFG170,AFG1,Afghanistan,AFG13,Jawzjan,Khwaja Du Koh,30543.459,30543.459,100.0,2.0,Member State,AFG,ND,2010
AFG171,AFG1,Afghanistan,AFG13,Jawzjan,Mardyan,43036.848,43036.848,100.00001,2.0,Member State,AFG,ND,2010
AFG172,AFG1,Afghanistan,AFG13,Jawzjan,Mingajik,44409.348,44409.348,100.00001,2.0,Member State,AFG,ND,2010
AFG173,AFG1,Afghanistan,AFG13,Jawzjan,Qarqin,28209.113,28209.113,100.0,2.0,Member State,AFG,ND,2010
AFG174,AFG1,Afghanistan,AFG13,Jawzjan,Qush Tepa,27656.13,27656.13,100.0,2.0,Member State,AFG,ND,2010
AFG175,AFG1,Afghanistan,AFG13,Jawzjan,Shiberghan,183699.08,183699.08,100.0,2.0,Member State,AFG,ND,2010
AFG176,AFG1,Afghanistan,AFG14,Kabul,Bagrami,102801.65,102801.65,100.0,2.0,Member State,AFG,ND,2010
AFG177,AFG1,Afghanistan,AFG14,Kabul,Chahar Asyab,50741.32,50741.32,100.0,2.0,Member State,AFG,ND,2010
AFG178,AFG1,Afghanistan,AFG14,Kabul,Deh Sabz,73114.09,73114.09,100.0,2.0,Member State,AFG,ND,2010
AFG179,AFG1,Afghanistan,AFG14,Kabul,Estalef,34149.965,34149.965,100.0,2.0,Member State,AFG,ND,2010
AFG18,AFG1,Afghanistan,AFG1,Badakhshan,Shaki,27897.578,27897.578,100.0,2.0,Member State,AFG,ND,2010
AFG180,AFG1,Afghanistan,AFG14,Kabul,Farza,29031.428,29031.428,100.0,2.0,Member State,AFG,ND,2010
AFG181,AFG1,Afghanistan,AFG14,Kabul,Guldara,21871.887,21871.887,100.0,2.0,Member State,AFG,ND,2010
AFG182,AFG1,Afghanistan,AFG14,Kabul,Kabul,3575281.2,3575281.2,100.0,2.0,Member State,AFG,ND,2010
AFG183,AFG1,Afghanistan,AFG14,Kabul,Kalakan,35027.37,35027.37,100.0,2.0,Member State,AFG,ND,2010
AFG184,AFG1,Afghanistan,AFG14,Kabul,Khak-e- Jabbar,15836.753,15836.753,100.0,2.0,Member State,AFG,ND,2010
AFG185,AFG1,Afghanistan,AFG14,Kabul,Mir Bacha Kot,56570.543,56570.543,100.0,2.0,Member State,AFG,ND,2010
AFG186,AFG1,Afghanistan,AFG14,Kabul,Musayi,25892.283,25892.283,100.0,2.0,Member State,AFG,ND,2010
AFG187,AFG1,Afghanistan,AFG14,Kabul,Paghman,164681.77,164681.77,100.0,2.0,Member State,AFG,ND,2010
AFG188,AFG1,Afghanistan,AFG14,Kabul,Qarabagh,80993.04,80993.04,100.0,2.0,Member State,AFG,ND,2010
AFG189,AFG1,Afghanistan,AFG14,Kabul,Shakardara,100422.266,100422.266,100.00001,2.0,Member State,AFG,ND,2010
AFG19,AFG1,Afghanistan,AFG1,Badakhshan,Shighnan,30257.701,30257.701,99.99999,2.0,Member State,AFG,ND,2010
AFG190,AFG1,Afghanistan,AFG14,Kabul,Surobi,64553.746,64553.746,100.0,2.0,Member State,AFG,ND,2010
AFG191,AFG1,Afghanistan,AFG15,Kandahar,Arghandab,63955.484,63955.484,100.0,2.0,Member State,AFG,ND,2010
AFG192,AFG1,Afghanistan,AFG15,Kandahar,Arghistan,38938.184,38938.184,100.0,2.0,Member State,AFG,ND,2010
AFG193,AFG1,Afghanistan,AFG15,Kandahar,Daman,42905.855,42905.855,100.0,2.0,Member State,AFG,ND,2010
AFG194,AFG1,Afghanistan,AFG15,Kandahar,Ghorak,10772.957,10772.957,100.00001,2.0,Member State,AFG,ND,2010
AFG195,AFG1,Afghanistan,AFG15,Kandahar,Kandahar,606234.0,606234.0,100.0,2.0,Member State,AFG,ND,2010
AFG196,AFG1,Afghanistan,AFG15,Kandahar,Khakrez,25327.316,25327.316,100.00001,2.0,Member State,AFG,ND,2010
AFG197,AFG1,Afghanistan,AFG15,Kandahar,Maruf,35237.84,35237.84,100.0,2.0,Member State,AFG,ND,2010
AFG198,AFG1,Afghanistan,AFG15,Kandahar,Maywand,65763.05,65763.05,100.0,2.0,Member State,AFG,ND,2010
AFG199,AFG1,Afghanistan,AFG15,Kandahar,Miyanshin,16139.212,16139.212,100.0,2.0,Member State,AFG,ND,2010
AFG2,AFG1,Afghanistan,AFG1,Badakhshan,Argo,98307.71,98307.71,100.0,2.0,Member State,AFG,ND,2010
AFG20,AFG1,Afghanistan,AFG1,Badakhshan,Shuhada,38546.625,38546.625,100.0,2.0,Member State,AFG,ND,2010
AFG200,AFG1,Afghanistan,AFG15,Kandahar,Nesh,15450.156,15450.156,100.0,2.0,Member State,AFG,ND,2010
AFG201,AFG1,Afghanistan,AFG15,Kandahar,Panj wayi,94037.016,94037.016,100.00001,2.0,Member State,AFG,ND,2010
AFG202,AFG1,Afghanistan,AFG15,Kandahar,Reg,10144.295,10144.295,100.0,2.0,Member State,AFG,ND,2010
AFG203,AFG1,Afghanistan,AFG15,Kandahar,Shah Wali Kot,49661.56,49661.56,100.0,2.0,Member State,AFG,ND,2010
AFG204,AFG1,Afghanistan,AFG15,Kandahar,Shor Abak,12426.225,12426.225,100.0,2.0,Member State,AFG,ND,2010
AFG205,AFG1,Afghanistan,AFG15,Kandahar,Spin Boldak,108987.12,108987.12,100.0,2.0,Member State,AFG,ND,2010
AFG206,AFG1,Afghanistan,AFG15,Kandahar,Zheray,94915.2,94915.2,100.0,2.0,Member State,AFG,ND,2010
AFG207,AFG1,Afghanistan,AFG16,Kapisa,Alasay,41628.88,41628.88,100.0,2.0,Member State,AFG,ND,2010
AFG208,AFG1,Afghanistan,AFG16,Kapisa,Hesa Awal-e- Kohestan,70261.08,70261.08,100.0,2.0,Member State,AFG,ND,2010
AFG209,AFG1,Afghanistan,AFG16,Kapisa,Hisa Duwum-e- Kohestan,54356.16,54356.16,100.0,2.0,Member State,AFG,ND,2010
AFG21,AFG1,Afghanistan,AFG1,Badakhshan,Tagab,30427.223,30427.223,100.0,2.0,Member State,AFG,ND,2010
AFG210,AFG1,Afghanistan,AFG16,Kapisa,Koh Band,26399.025,26399.025,100.0,2.0,Member State,AFG,ND,2010
AFG211,AFG1,Afghanistan,AFG16,Kapisa,Mahmud-e- Raqi,76510.45,76510.45,100.0,2.0,Member State,AFG,ND,2010
AFG212,AFG1,Afghanistan,AFG16,Kapisa,Nejrab,121255.85,121255.85,100.0,2.0,Member State,AFG,ND,2010
AFG213,AFG1,Afghanistan,AFG16,Kapisa,Tagab,88861.46,88861.46,100.0,2.0,Member State,AFG,ND,2010
AFG214,AFG1,Afghanistan,AFG17,Khost,Bak,22896.92,22896.92,100.0,2.0,Member State,AFG,ND,2010
AFG215,AFG1,Afghanistan,AFG17,Khost,Gurbuz,32718.576,32718.576,100.0,2.0,Member State,AFG,ND,2010
AFG216,AFG1,Afghanistan,AFG17,Khost,Jaji Maydan,23328.203,23328.203,100.0,2.0,Member State,AFG,ND,2010
AFG217,AFG1,Afghanistan,AFG17,Khost,Khost(Matun),149499.6,149499.6,100.0,2.0,Member State,AFG,ND,2010
AFG218,AFG1,Afghanistan,AFG17,Khost,Mando Zayi,59136.29,59136.29,100.0,2.0,Member State,AFG,ND,2010
AFG219,AFG1,Afghanistan,AFG17,Khost,Musa Khel,44547.336,44547.336,100.0,2.0,Member State,AFG,ND,2010
AFG22,AFG1,Afghanistan,AFG1,Badakhshan,Teshkan,33125.34,33125.34,100.0,2.0,Member State,AFG,ND,2010
AFG220,AFG1,Afghanistan,AFG17,Khost,Nadir Shah Kot,34805.324,34805.324,100.0,2.0,Member State,AFG,ND,2010
AFG221,AFG1,Afghanistan,AFG17,Khost,Qalandar,11216.8955,11216.8955,99.99999,2.0,Member State,AFG,ND,2010
AFG222,AFG1,Afghanistan,AFG17,Khost,Sabri,76985.06,76985.06,100.0,2.0,Member State,AFG,ND,2010
AFG223,AFG1,Afghanistan,AFG17,Khost,Shamal (Shamul),14749.417,14749.417,100.0,2.0,Member State,AFG,ND,2010
AFG224,AFG1,Afghanistan,AFG17,Khost,Spera,25919.951,25919.951,99.99999,2.0,Member State,AFG,ND,2010
AFG225,AFG1,Afghanistan,AFG17,Khost,Tani,59494.53,59494.53,100.0,2.0,Member State,AFG,ND,2010
AFG226,AFG1,Afghanistan,AFG17,Khost,Tere Zayi,47160.688,47160.688,100.00001,2.0,Member State,AFG,ND,2010
AFG227,AFG1,Afghanistan,AFG18,Kunar,Asad Abad,35294.47,35294.47,100.0,2.0,Member State,AFG,ND,2010
AFG228,AFG1,Afghanistan,AFG18,Kunar,Bar Kunar,22065.053,22065.053,100.0,2.0,Member State,AFG,ND,2010
AFG229,AFG1,Afghanistan,AFG18,Kunar,Chapa Dara,34702.953,34702.953,100.0,2.0,Member State,AFG,ND,2010
AFG23,AFG1,Afghanistan,AFG1,Badakhshan,Wakhan,16222.217,16222.217,100.0,2.0,Member State,AFG,ND,2010
AFG230,AFG1,Afghanistan,AFG18,Kunar,Chawkay,40931.113,40931.113,100.0,2.0,Member State,AFG,ND,2010
AFG231,AFG1,Afghanistan,AFG18,Kunar,Dangam,16042.182,16042.182,100.0,2.0,Member State,AFG,ND,2010
AFG232,AFG1,Afghanistan,AFG18,Kunar,Dara-e-Pech,59612.785,59612.785,100.0,2.0,Member State,AFG,ND,2010
AFG233,AFG1,Afghanistan,AFG18,Kunar,Ghazi Abad,21087.697,21087.697,100.0,2.0,Member State,AFG,ND,2010
AFG234,AFG1,Afghanistan,AFG18,Kunar,Khas Kunar,37792.582,37792.582,100.0,2.0,Member State,AFG,ND,2010
AFG235,AFG1,Afghanistan,AFG18,Kunar,Marawara,23766.227,23766.227,100.00001,2.0,Member State,AFG,ND,2010
AFG236,AFG1,Afghanistan,AFG18,Kunar,Narang,32923.195,32923.195,100.0,2.0,Member State,AFG,ND,2010
AFG237,AFG1,Afghanistan,AFG18,Kunar,Nari,27644.568,27644.568,100.0,2.0,Member State,AFG,ND,2010
AFG238,AFG1,Afghanistan,AFG18,Kunar,Nurgal,35165.348,35165.348,100.0,2.0,Member State,AFG,ND,2010
AFG239,AFG1,Afghanistan,AFG18,Kunar,Sarkani,26430.705,26430.705,100.0,2.0,Member State,AFG,ND,2010
AFG24,AFG1,Afghanistan,AFG1,Badakhshan,Warduj,23274.316,23274.316,100.00001,2.0,Member State,AFG,ND,2010
AFG240,AFG1,Afghanistan,AFG18,Kunar,Shigal wa shel tan,32337.598,32337.598,100.0,2.0,Member State,AFG,ND,2010
AFG241,AFG1,Afghanistan,AFG18,Kunar,Wata Pur,30260.812,30260.812,100.0,2.0,Member State,AFG,ND,2010
AFG242,AFG1,Afghanistan,AFG19,Kunduz,Ali Abad,53759.465,53759.465,100.0,2.0,Member State,AFG,ND,2010
AFG243,AFG1,Afghanistan,AFG19,Kunduz,Chahar Darah,85422.38,85422.38,100.0,2.0,Member State,AFG,ND,2010
AFG244,AFG1,Afghanistan,AFG19,Kunduz,Dasht-e-Archi,98516.46,98516.46,100.0,2.0,Member State,AFG,ND,2010
AFG245,AFG1,Afghanistan,AFG19,Kunduz,Imam Saheb,259557.14,259557.14,100.0,2.0,Member State,AFG,ND,2010
AFG246,AFG1,Afghanistan,AFG19,Kunduz,Khan Abad,174051.8,174051.8,100.0,2.0,Member State,AFG,ND,2010
AFG247,AFG1,Afghanistan,AFG19,Kunduz,Kunduz,354028.53,354028.53,100.0,2.0,Member State,AFG,ND,2010
AFG248,AFG1,Afghanistan,AFG19,Kunduz,Qala-e-Zal,80498.88,80498.88,100.0,2.0,Member State,AFG,ND,2010
AFG249,AFG1,Afghanistan,AFG20,Laghman,Alingar,103678.99,103678.99,100.0,2.0,Member State,AFG,ND,2010
AFG25,AFG1,Afghanistan,AFG1,Badakhshan,Yaftal-e-Sufla,56822.594,56822.594,100.0,2.0,Member State,AFG,ND,2010
AFG250,AFG1,Afghanistan,AFG20,Laghman,Alishang,79187.984,79187.984,100.0,2.0,Member State,AFG,ND,2010
AFG251,AFG1,Afghanistan,AFG20,Laghman,Daulat Shah,36561.957,36561.957,100.0,2.0,Member State,AFG,ND,2010
AFG252,AFG1,Afghanistan,AFG20,Laghman,Mehtarlam,152856.23,152856.23,100.0,2.0,Member State,AFG,ND,2010
AFG253,AFG1,Afghanistan,AFG20,Laghman,Qarghayi,106256.87,106256.87,100.0,2.0,Member State,AFG,ND,2010
AFG254,AFG1,Afghanistan,AFG21,Logar,Azra,22978.287,22978.287,100.0,2.0,Member State,AFG,ND,2010
AFG255,AFG1,Afghanistan,AFG21,Logar,Baraki Barak,96261.305,96261.305,99.99999,2.0,Member State,AFG,ND,2010
AFG256,AFG1,Afghanistan,AFG21,Logar,Charkh,49347.29,49347.29,100.0,2.0,Member State,AFG,ND,2010
AFG257,AFG1,Afghanistan,AFG21,Logar,Kharwar,29300.398,29300.398,100.0,2.0,Member State,AFG,ND,2010
AFG258,AFG1,Afghanistan,AFG21,Logar,Khoshi,26668.64,26668.64,100.0,2.0,Member State,AFG,ND,2010
AFG259,AFG1,Afghanistan,AFG21,Logar,Mohammad Agha,84146.336,84146.336,100.00001,2.0,Member State,AFG,ND,2010
AFG26,AFG1,Afghanistan,AFG1,Badakhshan,Yamgan,27789.752,27789.752,100.0,2.0,Member State,AFG,ND,2010
AFG260,AFG1,Afghanistan,AFG21,Logar,Pul-e- Alam,117753.18,117753.18,100.0,2.0,Member State,AFG,ND,2010
AFG261,AFG1,Afghanistan,AFG22,Nangarhar,Achin,115299.305,115299.305,99.99999,2.0,Member State,AFG,ND,2010
AFG262,AFG1,Afghanistan,AFG22,Nangarhar,Bati Kot,84139.87,84139.87,100.0,2.0,Member State,AFG,ND,2010
AFG263,AFG1,Afghanistan,AFG22,Nangarhar,Behsud,128995.28,128995.28,100.0,2.0,Member State,AFG,ND,2010
AFG264,AFG1,Afghanistan,AFG22,Nangarhar,Chaparhar,66573.28,66573.28,100.0,2.0,Member State,AFG,ND,2010
AFG265,AFG1,Afghanistan,AFG22,Nangarhar,Dara-e-Nur,45104.83,45104.83,100.00001,2.0,Member State,AFG,ND,2010
AFG266,AFG1,Afghanistan,AFG22,Nangarhar,Deh Bala,43928.773,43928.773,100.0,2.0,Member State,AFG,ND,2010
AFG267,AFG1,Afghanistan,AFG22,Nangarhar,Dur Baba,27419.592,27419.592,100.0,2.0,Member State,AFG,ND,2010
AFG268,AFG1,Afghanistan,AFG22,Nangarhar,Goshta,34240.465,34240.465,100.0,2.0,Member State,AFG,ND,2010
AFG269,AFG1,Afghanistan,AFG22,Nangarhar,Hesarak,34271.707,34271.707,100.0,2.0,Member State,AFG,ND,2010
AFG27,AFG1,Afghanistan,AFG1,Badakhshan,Yawan,35254.31,35254.31,100.0,2.0,Member State,AFG,ND,2010
AFG270,AFG1,Afghanistan,AFG22,Nangarhar,Jalalabad,171298.17,171298.17,100.00001,2.0,Member State,AFG,ND,2010
AFG271,AFG1,Afghanistan,AFG22,Nangarhar,Kama,82593.71,82593.71,100.0,2.0,Member State,AFG,ND,2010
AFG272,AFG1,Afghanistan,AFG22,Nangarhar,Khowgiani,145501.86,145501.86,100.0,2.0,Member State,AFG,ND,2010
AFG273,AFG1,Afghanistan,AFG22,Nangarhar,Kot,54766.746,54766.746,100.0,2.0,Member State,AFG,ND,2010
AFG274,AFG1,Afghanistan,AFG22,Nangarhar,Kuz Kunar,60692.137,60692.137,100.0,2.0,Member State,AFG,ND,2010
AFG275,AFG1,Afghanistan,AFG22,Nangarhar,Lal Pur,25269.621,25269.621,99.99999,2.0,Member State,AFG,ND,2010
AFG276,AFG1,Afghanistan,AFG22,Nangarhar,Muhmand Dara,54646.387,54646.387,100.0,2.0,Member State,AFG,ND,2010
AFG277,AFG1,Afghanistan,AFG22,Nangarhar,Nazian,19175.46,19175.46,100.0,2.0,Member State,AFG,ND,2010
AFG278,AFG1,Afghanistan,AFG22,Nangarhar,Pachier Agam,46555.098,46555.098,100.00001,2.0,Member State,AFG,ND,2010
AFG279,AFG1,Afghanistan,AFG22,Nangarhar,Rodat,75582.64,75582.64,100.0,2.0,Member State,AFG,ND,2010
AFG28,AFG1,Afghanistan,AFG1,Badakhshan,Zebak,8860.408,8860.408,100.0,2.0,Member State,AFG,ND,2010
AFG280,AFG1,Afghanistan,AFG22,Nangarhar,Sherzad,70903.07,70903.07,100.0,2.0,Member State,AFG,ND,2010
AFG281,AFG1,Afghanistan,AFG22,Nangarhar,Shinwar,53041.234,53041.234,100.0,2.0,Member State,AFG,ND,2010
AFG282,AFG1,Afghanistan,AFG22,Nangarhar,Surkh Rod,195140.75,195140.75,100.00001,2.0,Member State,AFG,ND,2010
AFG283,AFG1,Afghanistan,AFG23,Nimroz,Chahar Burjak,28436.031,28436.031,99.99999,2.0,Member State,AFG,ND,2010
AFG284,AFG1,Afghanistan,AFG23,Nimroz,Chakhansur,27087.23,27087.23,100.0,2.0,Member State,AFG,ND,2010
