L2_CODE,L0_CODE,L0_NAME,L1_CODE,L1_NAME,L2_NAME,total_pop,exposed_pop,percent_exposed,geo_level,wb_status,sovereign,Disputed,year
AFG13,AFG1,Afghanistan,AFG1,Badakhshan,Kof Ab,39593.992,39593.992,100.0,2.0,Member State,AFG,ND,2021
AFG130,AFG1,Afghanistan,AFG10,Ghor,Lal Wa Sarjangal,179509.78,179509.78,100.0,2.0,Member State,AFG,ND,2021
AFG131,AFG1,Afghanistan,AFG10,Ghor,Pasaband,153391.58,153391.58,100.0,2.0,Member State,AFG,ND,2021
AFG132,AFG1,Afghanistan,AFG10,Ghor,Saghar,56438.727,56438.727,100.0,2.0,Member State,AFG,ND,2021
AFG133,AFG1,Afghanistan,AFG10,Ghor,Shahrak,95000.71,95000.71,100.0,2.0,Member State,AFG,ND,2021
AFG134,AFG1,Afghanistan,AFG10,Ghor,Taywarah,148664.11,148664.11,100.0,2.0,Member State,AFG,ND,2021
AFG135,AFG1,Afghanistan,AFG10,Ghor,Tolak,82295.46,82295.46,100.0,2.0,Member State,AFG,ND,2021
AFG136,AFG1,Afghanistan,AFG11,Hilmand,Baghran,120264.24,120264.24,100.0,2.0,Member State,AFG,ND,2021
AFG137,AFG1,Afghanistan,AFG11,Hilmand,Deh shu,29846.748,29846.748,100.0,2.0,Member State,AFG,ND,2021
AFG138,AFG1,Afghanistan,AFG11,Hilmand,Garm Ser,135157.7,135157.7,100.0,2.0,Member State,AFG,ND,2021
AFG139,AFG1,Afghanistan,AFG11,Hilmand,Kajaki,102884.38,102884.38,100.0,2.0,Member State,AFG,ND,2021
AFG14,AFG1,Afghanistan,AFG1,Badakhshan,Kohistan,25780.984,25780.984,100.0,2.0,Member State,AFG,ND,2021
AFG140,AFG1,Afghanistan,AFG11,Hilmand,Lashkar Gah,195559.62,195559.62,100.0,2.0,Member State,AFG,ND,2021
AFG141,AFG1,Afghanistan,AFG11,Hilmand,Musa Qaleh,86749.13,86749.13,100.0,2.0,Member State,AFG,ND,2021
AFG142,AFG1,Afghanistan,AFG11,Hilmand,Nad-e-Ali,197993.23,197993.23,100.0,2.0,Member State,AFG,ND,2021
AFG143,AFG1,Afghanistan,AFG11,Hilmand,Nahr-e-Saraj,165798.4,165798.4,100.0,2.0,Member State,AFG,ND,2021
AFG144,AFG1,Afghanistan,AFG11,Hilmand,Naw Zad,73169.164,73169.164,100.0,2.0,Member State,AFG,ND,2021
AFG145,AFG1,Afghanistan,AFG11,Hilmand,Nawa-e-Barak Zaiy,78272.48,78272.48,100.0,2.0,Member State,AFG,ND,2021
AFG146,AFG1,Afghanistan,AFG11,Hilmand,Reg(khan Neshin),30434.023,30434.023,100.0,2.0,Member State,AFG,ND,2021
AFG147,AFG1,Afghanistan,AFG11,Hilmand,Sangin,89467.375,89467.375,100.00001,2.0,Member State,AFG,ND,2021
AFG148,AFG1,Afghanistan,AFG11,Hilmand,Wa Sher,24017.463,24017.463,100.0,2.0,Member State,AFG,ND,2021
AFG149,AFG1,Afghanistan,AFG12,Hirat,Adraskan,90872.8,90872.8,100.0,2.0,Member State,AFG,ND,2021
AFG15,AFG1,Afghanistan,AFG1,Badakhshan,Koran wa Monjan,17963.87,17963.87,100.0,2.0,Member State,AFG,ND,2021
AFG150,AFG1,Afghanistan,AFG12,Hirat,Chisht-e-Sharif,42186.355,42186.355,100.0,2.0,Member State,AFG,ND,2021
AFG151,AFG1,Afghanistan,AFG12,Hirat,Farsi,53953.734,53953.734,100.0,2.0,Member State,AFG,ND,2021
AFG152,AFG1,Afghanistan,AFG12,Hirat,Ghoryan,151648.92,151648.92,100.0,2.0,Member State,AFG,ND,2021
AFG153,AFG1,Afghanistan,AFG12,Hirat,Gulran,159629.75,159629.75,100.0,2.0,Member State,AFG,ND,2021
AFG154,AFG1,Afghanistan,AFG12,Hirat,Guzara,252948.14,252948.14,100.0,2.0,Member State,AFG,ND,2021
AFG155,AFG1,Afghanistan,AFG12,Hirat,Hirat,270317.78,270317.78,100.0,2.0,Member State,AFG,ND,2021
AFG156,AFG1,Afghanistan,AFG12,Hirat,Injil,926006.5,926006.5,100.0,2.0,Member State,AFG,ND,2021
AFG157,AFG1,Afghanistan,AFG12,Hirat,Karukh,115782.17,115782.17,100.0,2.0,Member State,AFG,ND,2021
AFG158,AFG1,Afghanistan,AFG12,Hirat,Kohsan,91903.21,91903.21,100.0,2.0,Member State,AFG,ND,2021
AFG159,AFG1,Afghanistan,AFG12,Hirat,Kushk,213204.03,213204.03,100.00001,2.0,Member State,AFG,ND,2021
AFG16,AFG1,Afghanistan,AFG1,Badakhshan,Raghistan,69873.61,69873.61,100.0,2.0,Member State,AFG,ND,2021
AFG160,AFG1,Afghanistan,AFG12,Hirat,Kushk-e-Kohna,77848.36,77848.36,100.0,2.0,Member State,AFG,ND,2021
AFG161,AFG1,Afghanistan,AFG12,Hirat,Obe,131785.03,131785.03,100.0,2.0,Member State,AFG,ND,2021
AFG162,AFG1,Afghanistan,AFG12,Hirat,Pashtun  Zarghun,173292.39,173292.39,100.00001,2.0,Member State,AFG,ND,2021
AFG163,AFG1,Afghanistan,AFG12,Hirat,Shindand,316567.66,316567.66,100.0,2.0,Member State,AFG,ND,2021
AFG164,AFG1,Afghanistan,AFG12,Hirat,Zinda Jan,104034.63,104034.63,100.0,2.0,Member State,AFG,ND,2021
AFG165,AFG1,Afghanistan,AFG13,Jawzjan,Aqcha,81377.07,81377.07,100.0,2.0,Member State,AFG,ND,2021
AFG166,AFG1,Afghanistan,AFG13,Jawzjan,Darz Ab,65200.727,65200.727,100.0,2.0,Member State,AFG,ND,2021
AFG167,AFG1,Afghanistan,AFG13,Jawzjan,Fayz Abad,56120.242,56120.242,99.99999,2.0,Member State,AFG,ND,2021
AFG168,AFG1,Afghanistan,AFG13,Jawzjan,Khamyab,18137.387,18137.387,100.0,2.0,Member State,AFG,ND,2021
AFG169,AFG1,Afghanistan,AFG13,Jawzjan,Khanaqa,50648.84,50648.84,100.0,2.0,Member State,AFG,ND,2021
AFG17,AFG1,Afghanistan,AFG1,Badakhshan,Shahr-e-Buzorg,93663.54,93663.54,100.0,2.0,Member State,AFG,ND,2021
AFG170,AFG1,Afghanistan,AFG13,Jawzjan,Khwaja Du Koh,35492.91,35492.91,100.0,2.0,Member State,AFG,ND,2021
AFG171,AFG1,Afghanistan,AFG13,Jawzjan,Mardyan,49910.79,49910.79,100.0,2.0,Member State,AFG,ND,2021
AFG172,AFG1,Afghanistan,AFG13,Jawzjan,Mingajik,51390.055,51390.055,100.0,2.0,Member State,AFG,ND,2021
AFG173,AFG1,Afghanistan,AFG13,Jawzjan,Qarqin,33358.52,33358.52,100.0,2.0,Member State,AFG,ND,2021
AFG174,AFG1,Afghanistan,AFG13,Jawzjan,Qush Tepa,31919.615,31919.615,100.0,2.0,Member State,AFG,ND,2021
AFG175,AFG1,Afghanistan,AFG13,Jawzjan,Shiberghan,215945.27,215945.27,100.0,2.0,Member State,AFG,ND,2021
AFG176,AFG1,Afghanistan,AFG14,Kabul,Bagrami,144763.78,144763.78,100.0,2.0,Member State,AFG,ND,2021
AFG177,AFG1,Afghanistan,AFG14,Kabul,Chahar Asyab,70417.84,70417.84,100.0,2.0,Member State,AFG,ND,2021
AFG178,AFG1,Afghanistan,AFG14,Kabul,Deh Sabz,102298.45,102298.45,100.0,2.0,Member State,AFG,ND,2021
AFG179,AFG1,Afghanistan,AFG14,Kabul,Estalef,49814.633,49814.633,100.00001,2.0,Member State,AFG,ND,2021
AFG18,AFG1,Afghanistan,AFG1,Badakhshan,Shaki,44837.51,44837.51,99.99999,2.0,Member State,AFG,ND,2021
AFG180,AFG1,Afghanistan,AFG14,Kabul,Farza,41179.008,41179.008,100.0,2.0,Member State,AFG,ND,2021
AFG181,AFG1,Afghanistan,AFG14,Kabul,Guldara,31577.879,31577.879,100.0,2.0,Member State,AFG,ND,2021
AFG182,AFG1,Afghanistan,AFG14,Kabul,Kabul,5140270.0,5140270.0,100.0,2.0,Member State,AFG,ND,2021
AFG183,AFG1,Afghanistan,AFG14,Kabul,Kalakan,50940.582,50940.582,99.99999,2.0,Member State,AFG,ND,2021
AFG184,AFG1,Afghanistan,AFG14,Kabul,Khak-e- Jabbar,22672.73,22672.73,100.0,2.0,Member State,AFG,ND,2021
AFG185,AFG1,Afghanistan,AFG14,Kabul,Mir Bacha Kot,80445.6,80445.6,100.0,2.0,Member State,AFG,ND,2021
AFG186,AFG1,Afghanistan,AFG14,Kabul,Musayi,37540.977,37540.977,100.0,2.0,Member State,AFG,ND,2021
AFG187,AFG1,Afghanistan,AFG14,Kabul,Paghman,232630.06,232630.06,100.0,2.0,Member State,AFG,ND,2021
AFG188,AFG1,Afghanistan,AFG14,Kabul,Qarabagh,114990.54,114990.54,100.0,2.0,Member State,AFG,ND,2021
AFG189,AFG1,Afghanistan,AFG14,Kabul,Shakardara,142985.19,142985.19,100.0,2.0,Member State,AFG,ND,2021
AFG19,AFG1,Afghanistan,AFG1,Badakhshan,Shighnan,48038.277,48038.277,99.99999,2.0,Member State,AFG,ND,2021
AFG190,AFG1,Afghanistan,AFG14,Kabul,Surobi,91649.7,91649.7,100.0,2.0,Member State,AFG,ND,2021
AFG191,AFG1,Afghanistan,AFG15,Kandahar,Arghandab,90040.13,90040.13,100.0,2.0,Member State,AFG,ND,2021
AFG192,AFG1,Afghanistan,AFG15,Kandahar,Arghistan,55991.32,55991.32,100.0,2.0,Member State,AFG,ND,2021
AFG193,AFG1,Afghanistan,AFG15,Kandahar,Daman,64581.363,64581.363,100.0,2.0,Member State,AFG,ND,2021
AFG194,AFG1,Afghanistan,AFG15,Kandahar,Ghorak,15472.0205,15472.0205,100.0,2.0,Member State,AFG,ND,2021
AFG195,AFG1,Afghanistan,AFG15,Kandahar,Kandahar,873854.25,873854.25,100.0,2.0,Member State,AFG,ND,2021
AFG196,AFG1,Afghanistan,AFG15,Kandahar,Khakrez,36517.207,36517.207,100.0,2.0,Member State,AFG,ND,2021
AFG197,AFG1,Afghanistan,AFG15,Kandahar,Maruf,50978.062,50978.062,99.99999,2.0,Member State,AFG,ND,2021
AFG198,AFG1,Afghanistan,AFG15,Kandahar,Maywand,95236.445,95236.445,100.00001,2.0,Member State,AFG,ND,2021
AFG199,AFG1,Afghanistan,AFG15,Kandahar,Miyanshin,23141.893,23141.893,100.0,2.0,Member State,AFG,ND,2021
AFG2,AFG1,Afghanistan,AFG1,Badakhshan,Argo,158013.4,158013.4,100.0,2.0,Member State,AFG,ND,2021
AFG20,AFG1,Afghanistan,AFG1,Badakhshan,Shuhada,61774.86,61774.86,100.0,2.0,Member State,AFG,ND,2021
AFG200,AFG1,Afghanistan,AFG15,Kandahar,Nesh,21821.756,21821.756,99.99999,2.0,Member State,AFG,ND,2021
AFG201,AFG1,Afghanistan,AFG15,Kandahar,Panj wayi,136658.25,136658.25,100.0,2.0,Member State,AFG,ND,2021
AFG202,AFG1,Afghanistan,AFG15,Kandahar,Reg,14562.642,14562.642,100.0,2.0,Member State,AFG,ND,2021
AFG203,AFG1,Afghanistan,AFG15,Kandahar,Shah Wali Kot,72172.11,72172.11,100.0,2.0,Member State,AFG,ND,2021
AFG204,AFG1,Afghanistan,AFG15,Kandahar,Shor Abak,17783.305,17783.305,100.0,2.0,Member State,AFG,ND,2021
AFG205,AFG1,Afghanistan,AFG15,Kandahar,Spin Boldak,154017.94,154017.94,100.0,2.0,Member State,AFG,ND,2021
AFG206,AFG1,Afghanistan,AFG15,Kandahar,Zheray,136563.77,136563.77,100.0,2.0,Member State,AFG,ND,2021
AFG207,AFG1,Afghanistan,AFG16,Kapisa,Alasay,53686.387,53686.387,100.0,2.0,Member State,AFG,ND,2021
AFG208,AFG1,Afghanistan,AFG16,Kapisa,Hesa Awal-e- Kohestan,90497.734,90497.734,99.99999,2.0,Member State,AFG,ND,2021
AFG209,AFG1,Afghanistan,AFG16,Kapisa,Hisa Duwum-e- Kohestan,71228.07,71228.07,100.0,2.0,Member State,AFG,ND,2021
AFG21,AFG1,Afghanistan,AFG1,Badakhshan,Tagab,48659.54,48659.54,100.0,2.0,Member State,AFG,ND,2021
AFG210,AFG1,Afghanistan,AFG16,Kapisa,Koh Band,34096.98,34096.98,100.0,2.0,Member State,AFG,ND,2021
AFG211,AFG1,Afghanistan,AFG16,Kapisa,Mahmud-e- Raqi,104737.23,104737.23,100.0,2.0,Member State,AFG,ND,2021
AFG212,AFG1,Afghanistan,AFG16,Kapisa,Nejrab,154691.14,154691.14,100.0,2.0,Member State,AFG,ND,2021
AFG213,AFG1,Afghanistan,AFG16,Kapisa,Tagab,116375.2,116375.2,100.0,2.0,Member State,AFG,ND,2021
AFG214,AFG1,Afghanistan,AFG17,Khost,Bak,42420.617,42420.617,99.99999,2.0,Member State,AFG,ND,2021
AFG215,AFG1,Afghanistan,AFG17,Khost,Gurbuz,58262.137,58262.137,100.0,2.0,Member State,AFG,ND,2021
AFG216,AFG1,Afghanistan,AFG17,Khost,Jaji Maydan,42459.953,42459.953,100.00001,2.0,Member State,AFG,ND,2021
AFG217,AFG1,Afghanistan,AFG17,Khost,Khost(Matun),274525.75,274525.75,100.0,2.0,Member State,AFG,ND,2021
AFG218,AFG1,Afghanistan,AFG17,Khost,Mando Zayi,109504.84,109504.84,100.0,2.0,Member State,AFG,ND,2021
AFG219,AFG1,Afghanistan,AFG17,Khost,Musa Khel,81456.695,81456.695,100.0,2.0,Member State,AFG,ND,2021
AFG22,AFG1,Afghanistan,AFG1,Badakhshan,Teshkan,53231.133,53231.133,100.00001,2.0,Member State,AFG,ND,2021
AFG220,AFG1,Afghanistan,AFG17,Khost,Nadir Shah Kot,64006.594,64006.594,100.0,2.0,Member State,AFG,ND,2021
AFG221,AFG1,Afghanistan,AFG17,Khost,Qalandar,20482.814,20482.814,100.0,2.0,Member State,AFG,ND,2021
AFG222,AFG1,Afghanistan,AFG17,Khost,Sabri,141164.69,141164.69,100.0,2.0,Member State,AFG,ND,2021
AFG223,AFG1,Afghanistan,AFG17,Khost,Shamal (Shamul),27037.188,27037.188,100.0,2.0,Member State,AFG,ND,2021
AFG224,AFG1,Afghanistan,AFG17,Khost,Spera,47199.45,47199.45,100.0,2.0,Member State,AFG,ND,2021
AFG225,AFG1,Afghanistan,AFG17,Khost,Tani,110491.79,110491.79,100.0,2.0,Member State,AFG,ND,2021
AFG226,AFG1,Afghanistan,AFG17,Khost,Tere Zayi,86626.95,86626.95,100.0,2.0,Member State,AFG,ND,2021
AFG227,AFG1,Afghanistan,AFG18,Kunar,Asad Abad,51315.062,51315.062,99.99999,2.0,Member State,AFG,ND,2021
AFG228,AFG1,Afghanistan,AFG18,Kunar,Bar Kunar,31788.168,31788.168,100.0,2.0,Member State,AFG,ND,2021
AFG229,AFG1,Afghanistan,AFG18,Kunar,Chapa Dara,50038.258,50038.258,100.00001,2.0,Member State,AFG,ND,2021
AFG23,AFG1,Afghanistan,AFG1,Badakhshan,Wakhan,25839.367,25839.367,100.0,2.0,Member State,AFG,ND,2021
AFG230,AFG1,Afghanistan,AFG18,Kunar,Chawkay,59122.418,59122.418,100.0,2.0,Member State,AFG,ND,2021
AFG231,AFG1,Afghanistan,AFG18,Kunar,Dangam,23412.244,23412.244,100.0,2.0,Member State,AFG,ND,2021
AFG232,AFG1,Afghanistan,AFG18,Kunar,Dara-e-Pech,85929.98,85929.98,100.00001,2.0,Member State,AFG,ND,2021
AFG233,AFG1,Afghanistan,AFG18,Kunar,Ghazi Abad,30418.043,30418.043,100.0,2.0,Member State,AFG,ND,2021
AFG234,AFG1,Afghanistan,AFG18,Kunar,Khas Kunar,54683.277,54683.277,99.99999,2.0,Member State,AFG,ND,2021
AFG235,AFG1,Afghanistan,AFG18,Kunar,Marawara,34636.9,34636.9,100.0,2.0,Member State,AFG,ND,2021
AFG236,AFG1,Afghanistan,AFG18,Kunar,Narang,47963.844,47963.844,100.0,2.0,Member State,AFG,ND,2021
AFG237,AFG1,Afghanistan,AFG18,Kunar,Nari,39604.383,39604.383,100.0,2.0,Member State,AFG,ND,2021
AFG238,AFG1,Afghanistan,AFG18,Kunar,Nurgal,50616.81,50616.81,100.0,2.0,Member State,AFG,ND,2021
AFG239,AFG1,Afghanistan,AFG18,Kunar,Sarkani,38692.57,38692.57,100.0,2.0,Member State,AFG,ND,2021
AFG24,AFG1,Afghanistan,AFG1,Badakhshan,Warduj,37169.46,37169.46,100.0,2.0,Member State,AFG,ND,2021
AFG240,AFG1,Afghanistan,AFG18,Kunar,Shigal wa shel tan,46451.953,46451.953,100.00001,2.0,Member State,AFG,ND,2021
AFG241,AFG1,Afghanistan,AFG18,Kunar,Wata Pur,43722.426,43722.426,100.0,2.0,Member State,AFG,ND,2021
AFG242,AFG1,Afghanistan,AFG19,Kunduz,Ali Abad,56959.92,56959.92,100.0,2.0,Member State,AFG,ND,2021
AFG243,AFG1,Afghanistan,AFG19,Kunduz,Chahar Darah,91076.83,91076.83,100.0,2.0,Member State,AFG,ND,2021
AFG244,AFG1,Afghanistan,AFG19,Kunduz,Dasht-e-Archi,104250.98,104250.98,100.0,2.0,Member State,AFG,ND,2021
AFG245,AFG1,Afghanistan,AFG19,Kunduz,Imam Saheb,280842.38,280842.38,100.0,2.0,Member State,AFG,ND,2021
AFG246,AFG1,Afghanistan,AFG19,Kunduz,Khan Abad,190634.12,190634.12,100.0,2.0,Member State,AFG,ND,2021
AFG247,AFG1,Afghanistan,AFG19,Kunduz,Kunduz,377195.75,377195.75,100.0,2.0,Member State,AFG,ND,2021
AFG248,AFG1,Afghanistan,AFG19,Kunduz,Qala-e-Zal,85930.25,85930.25,100.0,2.0,Member State,AFG,ND,2021
AFG249,AFG1,Afghanistan,AFG20,Laghman,Alingar,153198.48,153198.48,100.0,2.0,Member State,AFG,ND,2021
AFG25,AFG1,Afghanistan,AFG1,Badakhshan,Yaftal-e-Sufla,91258.02,91258.02,100.0,2.0,Member State,AFG,ND,2021
AFG250,AFG1,Afghanistan,AFG20,Laghman,Alishang,117222.54,117222.54,100.0,2.0,Member State,AFG,ND,2021
AFG251,AFG1,Afghanistan,AFG20,Laghman,Daulat Shah,54128.184,54128.184,100.0,2.0,Member State,AFG,ND,2021
AFG252,AFG1,Afghanistan,AFG20,Laghman,Mehtarlam,227165.77,227165.77,100.0,2.0,Member State,AFG,ND,2021
AFG253,AFG1,Afghanistan,AFG20,Laghman,Qarghayi,158997.5,158997.5,100.0,2.0,Member State,AFG,ND,2021
AFG254,AFG1,Afghanistan,AFG21,Logar,Azra,32103.328,32103.328,100.0,2.0,Member State,AFG,ND,2021
AFG255,AFG1,Afghanistan,AFG21,Logar,Baraki Barak,134388.55,134388.55,100.0,2.0,Member State,AFG,ND,2021
AFG256,AFG1,Afghanistan,AFG21,Logar,Charkh,69117.77,69117.77,100.0,2.0,Member State,AFG,ND,2021
AFG257,AFG1,Afghanistan,AFG21,Logar,Kharwar,40667.094,40667.094,100.0,2.0,Member State,AFG,ND,2021
AFG258,AFG1,Afghanistan,AFG21,Logar,Khoshi,37182.08,37182.08,100.0,2.0,Member State,AFG,ND,2021
AFG259,AFG1,Afghanistan,AFG21,Logar,Mohammad Agha,117394.54,117394.54,100.0,2.0,Member State,AFG,ND,2021
AFG26,AFG1,Afghanistan,AFG1,Badakhshan,Yamgan,44006.75,44006.75,100.0,2.0,Member State,AFG,ND,2021
AFG260,AFG1,Afghanistan,AFG21,Logar,Pul-e- Alam,165351.9,165351.9,100.0,2.0,Member State,AFG,ND,2021
AFG261,AFG1,Afghanistan,AFG22,Nangarhar,Achin,162557.75,162557.75,100.0,2.0,Member State,AFG,ND,2021
AFG262,AFG1,Afghanistan,AFG22,Nangarhar,Bati Kot,130537.01,130537.01,100.0,2.0,Member State,AFG,ND,2021
AFG263,AFG1,Afghanistan,AFG22,Nangarhar,Behsud,187761.16,187761.16,100.0,2.0,Member State,AFG,ND,2021
AFG264,AFG1,Afghanistan,AFG22,Nangarhar,Chaparhar,95135.34,95135.34,99.99999,2.0,Member State,AFG,ND,2021
AFG265,AFG1,Afghanistan,AFG22,Nangarhar,Dara-e-Nur,64721.734,64721.734,100.0,2.0,Member State,AFG,ND,2021
AFG266,AFG1,Afghanistan,AFG22,Nangarhar,Deh Bala,62749.844,62749.844,100.0,2.0,Member State,AFG,ND,2021
AFG267,AFG1,Afghanistan,AFG22,Nangarhar,Dur Baba,39002.758,39002.758,100.0,2.0,Member State,AFG,ND,2021
AFG268,AFG1,Afghanistan,AFG22,Nangarhar,Goshta,47511.426,47511.426,100.0,2.0,Member State,AFG,ND,2021
AFG269,AFG1,Afghanistan,AFG22,Nangarhar,Hesarak,49079.324,49079.324,100.0,2.0,Member State,AFG,ND,2021
AFG27,AFG1,Afghanistan,AFG1,Badakhshan,Yawan,56474.387,56474.387,100.0,2.0,Member State,AFG,ND,2021
AFG270,AFG1,Afghanistan,AFG22,Nangarhar,Jalalabad,253633.55,253633.55,100.0,2.0,Member State,AFG,ND,2021
AFG271,AFG1,Afghanistan,AFG22,Nangarhar,Kama,119279.414,119279.414,100.0,2.0,Member State,AFG,ND,2021
AFG272,AFG1,Afghanistan,AFG22,Nangarhar,Khowgiani,208009.08,208009.08,100.0,2.0,Member State,AFG,ND,2021
AFG273,AFG1,Afghanistan,AFG22,Nangarhar,Kot,73511.1,73511.1,100.0,2.0,Member State,AFG,ND,2021
AFG274,AFG1,Afghanistan,AFG22,Nangarhar,Kuz Kunar,87257.12,87257.12,100.0,2.0,Member State,AFG,ND,2021
AFG275,AFG1,Afghanistan,AFG22,Nangarhar,Lal Pur,35003.22,35003.22,100.0,2.0,Member State,AFG,ND,2021
AFG276,AFG1,Afghanistan,AFG22,Nangarhar,Muhmand Dara,80152.15,80152.15,100.0,2.0,Member State,AFG,ND,2021
AFG277,AFG1,Afghanistan,AFG22,Nangarhar,Nazian,26371.926,26371.926,100.0,2.0,Member State,AFG,ND,2021
AFG278,AFG1,Afghanistan,AFG22,Nangarhar,Pachier Agam,66488.38,66488.38,100.0,2.0,Member State,AFG,ND,2021
AFG279,AFG1,Afghanistan,AFG22,Nangarhar,Rodat,107523.664,107523.664,100.0,2.0,Member State,AFG,ND,2021
AFG28,AFG1,Afghanistan,AFG1,Badakhshan,Zebak,14293.095,14293.095,100.0,2.0,Member State,AFG,ND,2021
AFG280,AFG1,Afghanistan,AFG22,Nangarhar,Sherzad,101485.164,101485.164,99.99999,2.0,Member State,AFG,ND,2021
AFG281,AFG1,Afghanistan,AFG22,Nangarhar,Shinwar,75620.96,75620.96,100.0,2.0,Member State,AFG,ND,2021
AFG282,AFG1,Afghanistan,AFG22,Nangarhar,Surkh Rod,268896.7,268896.7,100.0,2.0,Member State,AFG,ND,2021
AFG283,AFG1,Afghanistan,AFG23,Nimroz,Chahar Burjak,33586.07,33586.07,100.0,2.0,Member State,AFG,ND,2021
AFG284,AFG1,Afghanistan,AFG23,Nimroz,Chakhansur,32494.201,32494.201,100.0,2.0,Member State,AFG,ND,2021
AFG285,AFG1,Afghanistan,AFG23,Nimroz,Kang,28045.348,28045.348,100.0,2.0,Member State,AFG,ND,2021
