L2_CODE,L0_CODE,L0_NAME,L1_CODE,L1_NAME,L2_NAME,total_pop,exposed_pop,percent_exposed,geo_level,wb_status,sovereign,Disputed,year
AFG124,AFG1,Afghanistan,AFG9,Ghazni,Wali Muhammad-e- Shahid,19205.729,19205.729,100.0,2.0,Member State,AFG,ND,2013
AFG125,AFG1,Afghanistan,AFG9,Ghazni,Zana Khan,14178.967,14178.967,99.99999,2.0,Member State,AFG,ND,2013
AFG126,AFG1,Afghanistan,AFG10,Ghor,Chaghcharan,168790.62,168790.62,100.0,2.0,Member State,AFG,ND,2013
AFG127,AFG1,Afghanistan,AFG10,Ghor,Chahar Sadra,33202.934,33202.934,100.0,2.0,Member State,AFG,ND,2013
AFG128,AFG1,Afghanistan,AFG10,Ghor,Dawlat Yar,41701.96,41701.96,100.0,2.0,Member State,AFG,ND,2013
AFG129,AFG1,Afghanistan,AFG10,Ghor,Du Lina,47682.25,47682.25,100.0,2.0,Member State,AFG,ND,2013
AFG13,AFG1,Afghanistan,AFG1,Badakhshan,Kof Ab,28653.684,28653.684,99.99999,2.0,Member State,AFG,ND,2013
AFG130,AFG1,Afghanistan,AFG10,Ghor,Lal Wa Sarjangal,138853.89,138853.89,100.0,2.0,Member State,AFG,ND,2013
AFG131,AFG1,Afghanistan,AFG10,Ghor,Pasaband,118582.195,118582.195,100.00001,2.0,Member State,AFG,ND,2013
AFG132,AFG1,Afghanistan,AFG10,Ghor,Saghar,43560.895,43560.895,100.0,2.0,Member State,AFG,ND,2013
AFG133,AFG1,Afghanistan,AFG10,Ghor,Shahrak,73293.76,73293.76,100.0,2.0,Member State,AFG,ND,2013
AFG134,AFG1,Afghanistan,AFG10,Ghor,Taywarah,114784.34,114784.34,100.0,2.0,Member State,AFG,ND,2013
AFG135,AFG1,Afghanistan,AFG10,Ghor,Tolak,63570.258,63570.258,100.0,2.0,Member State,AFG,ND,2013
AFG136,AFG1,Afghanistan,AFG11,Hilmand,Baghran,99848.93,99848.93,100.0,2.0,Member State,AFG,ND,2013
AFG137,AFG1,Afghanistan,AFG11,Hilmand,Deh shu,24773.484,24773.484,100.0,2.0,Member State,AFG,ND,2013
AFG138,AFG1,Afghanistan,AFG11,Hilmand,Garm Ser,114855.05,114855.05,100.0,2.0,Member State,AFG,ND,2013
AFG139,AFG1,Afghanistan,AFG11,Hilmand,Kajaki,85787.805,85787.805,99.99999,2.0,Member State,AFG,ND,2013
AFG14,AFG1,Afghanistan,AFG1,Badakhshan,Kohistan,18818.79,18818.79,100.0,2.0,Member State,AFG,ND,2013
AFG140,AFG1,Afghanistan,AFG11,Hilmand,Lashkar Gah,163616.72,163616.72,100.0,2.0,Member State,AFG,ND,2013
AFG141,AFG1,Afghanistan,AFG11,Hilmand,Musa Qaleh,72175.68,72175.68,100.0,2.0,Member State,AFG,ND,2013
AFG142,AFG1,Afghanistan,AFG11,Hilmand,Nad-e-Ali,161096.73,161096.73,100.0,2.0,Member State,AFG,ND,2013
AFG143,AFG1,Afghanistan,AFG11,Hilmand,Nahr-e-Saraj,136909.31,136909.31,100.0,2.0,Member State,AFG,ND,2013
AFG144,AFG1,Afghanistan,AFG11,Hilmand,Naw Zad,60868.42,60868.42,100.0,2.0,Member State,AFG,ND,2013
AFG145,AFG1,Afghanistan,AFG11,Hilmand,Nawa-e-Barak Zaiy,68433.21,68433.21,100.0,2.0,Member State,AFG,ND,2013
AFG146,AFG1,Afghanistan,AFG11,Hilmand,Reg(khan Neshin),22884.2,22884.2,100.0,2.0,Member State,AFG,ND,2013
AFG147,AFG1,Afghanistan,AFG11,Hilmand,Sangin,74020.37,74020.37,100.0,2.0,Member State,AFG,ND,2013
AFG148,AFG1,Afghanistan,AFG11,Hilmand,Wa Sher,20014.361,20014.361,100.0,2.0,Member State,AFG,ND,2013
AFG149,AFG1,Afghanistan,AFG12,Hirat,Adraskan,66004.89,66004.89,100.0,2.0,Member State,AFG,ND,2013
AFG15,AFG1,Afghanistan,AFG1,Badakhshan,Koran wa Monjan,12820.646,12820.646,100.0,2.0,Member State,AFG,ND,2013
AFG150,AFG1,Afghanistan,AFG12,Hirat,Chisht-e-Sharif,30810.324,30810.324,100.0,2.0,Member State,AFG,ND,2013
AFG151,AFG1,Afghanistan,AFG12,Hirat,Farsi,39306.188,39306.188,100.0,2.0,Member State,AFG,ND,2013
AFG152,AFG1,Afghanistan,AFG12,Hirat,Ghoryan,110570.43,110570.43,100.0,2.0,Member State,AFG,ND,2013
AFG153,AFG1,Afghanistan,AFG12,Hirat,Gulran,115719.31,115719.31,100.0,2.0,Member State,AFG,ND,2013
AFG154,AFG1,Afghanistan,AFG12,Hirat,Guzara,183968.38,183968.38,100.0,2.0,Member State,AFG,ND,2013
AFG155,AFG1,Afghanistan,AFG12,Hirat,Hirat,191215.86,191215.86,100.0,2.0,Member State,AFG,ND,2013
AFG156,AFG1,Afghanistan,AFG12,Hirat,Injil,680539.1,680539.1,100.0,2.0,Member State,AFG,ND,2013
AFG157,AFG1,Afghanistan,AFG12,Hirat,Karukh,84534.23,84534.23,100.00001,2.0,Member State,AFG,ND,2013
AFG158,AFG1,Afghanistan,AFG12,Hirat,Kohsan,66879.766,66879.766,100.0,2.0,Member State,AFG,ND,2013
AFG159,AFG1,Afghanistan,AFG12,Hirat,Kushk,155695.66,155695.66,100.0,2.0,Member State,AFG,ND,2013
AFG16,AFG1,Afghanistan,AFG1,Badakhshan,Raghistan,50613.418,50613.418,100.00001,2.0,Member State,AFG,ND,2013
AFG160,AFG1,Afghanistan,AFG12,Hirat,Kushk-e-Kohna,56817.0,56817.0,100.0,2.0,Member State,AFG,ND,2013
AFG161,AFG1,Afghanistan,AFG12,Hirat,Obe,96125.65,96125.65,100.0,2.0,Member State,AFG,ND,2013
AFG162,AFG1,Afghanistan,AFG12,Hirat,Pashtun  Zarghun,126311.69,126311.69,100.0,2.0,Member State,AFG,ND,2013
AFG163,AFG1,Afghanistan,AFG12,Hirat,Shindand,231273.84,231273.84,100.0,2.0,Member State,AFG,ND,2013
AFG164,AFG1,Afghanistan,AFG12,Hirat,Zinda Jan,76096.914,76096.914,100.0,2.0,Member State,AFG,ND,2013
AFG165,AFG1,Afghanistan,AFG13,Jawzjan,Aqcha,73348.96,73348.96,100.0,2.0,Member State,AFG,ND,2013
AFG166,AFG1,Afghanistan,AFG13,Jawzjan,Darz Ab,59031.094,59031.094,100.0,2.0,Member State,AFG,ND,2013
AFG167,AFG1,Afghanistan,AFG13,Jawzjan,Fayz Abad,50355.73,50355.73,100.0,2.0,Member State,AFG,ND,2013
AFG168,AFG1,Afghanistan,AFG13,Jawzjan,Khamyab,16443.992,16443.992,100.0,2.0,Member State,AFG,ND,2013
AFG169,AFG1,Afghanistan,AFG13,Jawzjan,Khanaqa,46507.625,46507.625,100.0,2.0,Member State,AFG,ND,2013
AFG17,AFG1,Afghanistan,AFG1,Badakhshan,Shahr-e-Buzorg,67631.1,67631.1,100.0,2.0,Member State,AFG,ND,2013
AFG170,AFG1,Afghanistan,AFG13,Jawzjan,Khwaja Du Koh,32492.477,32492.477,100.0,2.0,Member State,AFG,ND,2013
AFG171,AFG1,Afghanistan,AFG13,Jawzjan,Mardyan,45533.53,45533.53,100.0,2.0,Member State,AFG,ND,2013
AFG172,AFG1,Afghanistan,AFG13,Jawzjan,Mingajik,46666.043,46666.043,100.00001,2.0,Member State,AFG,ND,2013
AFG173,AFG1,Afghanistan,AFG13,Jawzjan,Qarqin,29844.838,29844.838,100.0,2.0,Member State,AFG,ND,2013
AFG174,AFG1,Afghanistan,AFG13,Jawzjan,Qush Tepa,28998.365,28998.365,100.0,2.0,Member State,AFG,ND,2013
AFG175,AFG1,Afghanistan,AFG13,Jawzjan,Shiberghan,194816.45,194816.45,100.0,2.0,Member State,AFG,ND,2013
AFG176,AFG1,Afghanistan,AFG14,Kabul,Bagrami,110958.766,110958.766,100.00001,2.0,Member State,AFG,ND,2013
AFG177,AFG1,Afghanistan,AFG14,Kabul,Chahar Asyab,55483.61,55483.61,100.0,2.0,Member State,AFG,ND,2013
AFG178,AFG1,Afghanistan,AFG14,Kabul,Deh Sabz,79903.84,79903.84,100.0,2.0,Member State,AFG,ND,2013
AFG179,AFG1,Afghanistan,AFG14,Kabul,Estalef,38970.758,38970.758,100.0,2.0,Member State,AFG,ND,2013
AFG18,AFG1,Afghanistan,AFG1,Badakhshan,Shaki,32407.658,32407.658,100.0,2.0,Member State,AFG,ND,2013
AFG180,AFG1,Afghanistan,AFG14,Kabul,Farza,32628.938,32628.938,100.0,2.0,Member State,AFG,ND,2013
AFG181,AFG1,Afghanistan,AFG14,Kabul,Guldara,24736.303,24736.303,100.0,2.0,Member State,AFG,ND,2013
AFG182,AFG1,Afghanistan,AFG14,Kabul,Kabul,4026380.0,4026380.0,100.00001,2.0,Member State,AFG,ND,2013
AFG183,AFG1,Afghanistan,AFG14,Kabul,Kalakan,39924.996,39924.996,100.0,2.0,Member State,AFG,ND,2013
AFG184,AFG1,Afghanistan,AFG14,Kabul,Khak-e- Jabbar,17796.23,17796.23,100.0,2.0,Member State,AFG,ND,2013
AFG185,AFG1,Afghanistan,AFG14,Kabul,Mir Bacha Kot,62836.633,62836.633,100.0,2.0,Member State,AFG,ND,2013
AFG186,AFG1,Afghanistan,AFG14,Kabul,Musayi,29424.514,29424.514,99.99999,2.0,Member State,AFG,ND,2013
AFG187,AFG1,Afghanistan,AFG14,Kabul,Paghman,180866.14,180866.14,100.0,2.0,Member State,AFG,ND,2013
AFG188,AFG1,Afghanistan,AFG14,Kabul,Qarabagh,90363.336,90363.336,100.00001,2.0,Member State,AFG,ND,2013
AFG189,AFG1,Afghanistan,AFG14,Kabul,Shakardara,112035.445,112035.445,100.00001,2.0,Member State,AFG,ND,2013
AFG19,AFG1,Afghanistan,AFG1,Badakhshan,Shighnan,34712.008,34712.008,100.0,2.0,Member State,AFG,ND,2013
AFG190,AFG1,Afghanistan,AFG14,Kabul,Surobi,71665.36,71665.36,100.0,2.0,Member State,AFG,ND,2013
AFG191,AFG1,Afghanistan,AFG15,Kandahar,Arghandab,71151.945,71151.945,100.0,2.0,Member State,AFG,ND,2013
AFG192,AFG1,Afghanistan,AFG15,Kandahar,Arghistan,43760.992,43760.992,99.99999,2.0,Member State,AFG,ND,2013
AFG193,AFG1,Afghanistan,AFG15,Kandahar,Daman,49625.742,49625.742,99.99999,2.0,Member State,AFG,ND,2013
AFG194,AFG1,Afghanistan,AFG15,Kandahar,Ghorak,12138.17,12138.17,100.0,2.0,Member State,AFG,ND,2013
AFG195,AFG1,Afghanistan,AFG15,Kandahar,Kandahar,681128.6,681128.6,100.0,2.0,Member State,AFG,ND,2013
AFG196,AFG1,Afghanistan,AFG15,Kandahar,Khakrez,28440.463,28440.463,100.0,2.0,Member State,AFG,ND,2013
AFG197,AFG1,Afghanistan,AFG15,Kandahar,Maruf,39770.78,39770.78,100.0,2.0,Member State,AFG,ND,2013
AFG198,AFG1,Afghanistan,AFG15,Kandahar,Maywand,74362.3,74362.3,100.0,2.0,Member State,AFG,ND,2013
AFG199,AFG1,Afghanistan,AFG15,Kandahar,Miyanshin,18113.69,18113.69,100.0,2.0,Member State,AFG,ND,2013
AFG2,AFG1,Afghanistan,AFG1,Badakhshan,Argo,113439.336,113439.336,100.0,2.0,Member State,AFG,ND,2013
AFG20,AFG1,Afghanistan,AFG1,Badakhshan,Shuhada,44659.09,44659.09,100.0,2.0,Member State,AFG,ND,2013
AFG200,AFG1,Afghanistan,AFG15,Kandahar,Nesh,17186.438,17186.438,100.0,2.0,Member State,AFG,ND,2013
AFG201,AFG1,Afghanistan,AFG15,Kandahar,Panj wayi,106082.43,106082.43,100.0,2.0,Member State,AFG,ND,2013
AFG202,AFG1,Afghanistan,AFG15,Kandahar,Reg,11408.894,11408.894,100.0,2.0,Member State,AFG,ND,2013
AFG203,AFG1,Afghanistan,AFG15,Kandahar,Shah Wali Kot,56057.883,56057.883,100.00001,2.0,Member State,AFG,ND,2013
AFG204,AFG1,Afghanistan,AFG15,Kandahar,Shor Abak,14114.575,14114.575,100.0,2.0,Member State,AFG,ND,2013
AFG205,AFG1,Afghanistan,AFG15,Kandahar,Spin Boldak,123313.734,123313.734,100.0,2.0,Member State,AFG,ND,2013
AFG206,AFG1,Afghanistan,AFG15,Kandahar,Zheray,106509.91,106509.91,100.0,2.0,Member State,AFG,ND,2013
AFG207,AFG1,Afghanistan,AFG16,Kapisa,Alasay,45326.574,45326.574,100.0,2.0,Member State,AFG,ND,2013
AFG208,AFG1,Afghanistan,AFG16,Kapisa,Hesa Awal-e- Kohestan,75403.39,75403.39,100.0,2.0,Member State,AFG,ND,2013
AFG209,AFG1,Afghanistan,AFG16,Kapisa,Hisa Duwum-e- Kohestan,59836.133,59836.133,100.0,2.0,Member State,AFG,ND,2013
AFG21,AFG1,Afghanistan,AFG1,Badakhshan,Tagab,35275.652,35275.652,100.0,2.0,Member State,AFG,ND,2013
AFG210,AFG1,Afghanistan,AFG16,Kapisa,Koh Band,28723.352,28723.352,100.0,2.0,Member State,AFG,ND,2013
AFG211,AFG1,Afghanistan,AFG16,Kapisa,Mahmud-e- Raqi,84576.69,84576.69,100.0,2.0,Member State,AFG,ND,2013
AFG212,AFG1,Afghanistan,AFG16,Kapisa,Nejrab,132833.86,132833.86,100.0,2.0,Member State,AFG,ND,2013
AFG213,AFG1,Afghanistan,AFG16,Kapisa,Tagab,96987.67,96987.67,100.0,2.0,Member State,AFG,ND,2013
AFG214,AFG1,Afghanistan,AFG17,Khost,Bak,27915.701,27915.701,99.99999,2.0,Member State,AFG,ND,2013
AFG215,AFG1,Afghanistan,AFG17,Khost,Gurbuz,37920.844,37920.844,100.0,2.0,Member State,AFG,ND,2013
AFG216,AFG1,Afghanistan,AFG17,Khost,Jaji Maydan,28172.408,28172.408,100.0,2.0,Member State,AFG,ND,2013
AFG217,AFG1,Afghanistan,AFG17,Khost,Khost(Matun),180967.25,180967.25,99.99999,2.0,Member State,AFG,ND,2013
AFG218,AFG1,Afghanistan,AFG17,Khost,Mando Zayi,72059.984,72059.984,100.0,2.0,Member State,AFG,ND,2013
AFG219,AFG1,Afghanistan,AFG17,Khost,Musa Khel,53592.82,53592.82,100.0,2.0,Member State,AFG,ND,2013
AFG22,AFG1,Afghanistan,AFG1,Badakhshan,Teshkan,38341.008,38341.008,100.0,2.0,Member State,AFG,ND,2013
AFG220,AFG1,Afghanistan,AFG17,Khost,Nadir Shah Kot,41848.7,41848.7,100.0,2.0,Member State,AFG,ND,2013
AFG221,AFG1,Afghanistan,AFG17,Khost,Qalandar,13505.557,13505.557,100.0,2.0,Member State,AFG,ND,2013
AFG222,AFG1,Afghanistan,AFG17,Khost,Sabri,93148.625,93148.625,99.99999,2.0,Member State,AFG,ND,2013
AFG223,AFG1,Afghanistan,AFG17,Khost,Shamal (Shamul),17884.762,17884.762,100.0,2.0,Member State,AFG,ND,2013
AFG224,AFG1,Afghanistan,AFG17,Khost,Spera,31266.291,31266.291,100.0,2.0,Member State,AFG,ND,2013
AFG225,AFG1,Afghanistan,AFG17,Khost,Tani,73518.516,73518.516,100.0,2.0,Member State,AFG,ND,2013
AFG226,AFG1,Afghanistan,AFG17,Khost,Tere Zayi,57316.26,57316.26,100.0,2.0,Member State,AFG,ND,2013
AFG227,AFG1,Afghanistan,AFG18,Kunar,Asad Abad,39668.39,39668.39,100.0,2.0,Member State,AFG,ND,2013
AFG228,AFG1,Afghanistan,AFG18,Kunar,Bar Kunar,24758.557,24758.557,100.0,2.0,Member State,AFG,ND,2013
AFG229,AFG1,Afghanistan,AFG18,Kunar,Chapa Dara,38955.664,38955.664,100.0,2.0,Member State,AFG,ND,2013
AFG23,AFG1,Afghanistan,AFG1,Badakhshan,Wakhan,18874.41,18874.41,100.0,2.0,Member State,AFG,ND,2013
AFG230,AFG1,Afghanistan,AFG18,Kunar,Chawkay,46045.43,46045.43,100.0,2.0,Member State,AFG,ND,2013
AFG231,AFG1,Afghanistan,AFG18,Kunar,Dangam,18083.113,18083.113,100.0,2.0,Member State,AFG,ND,2013
AFG232,AFG1,Afghanistan,AFG18,Kunar,Dara-e-Pech,66917.43,66917.43,100.0,2.0,Member State,AFG,ND,2013
AFG233,AFG1,Afghanistan,AFG18,Kunar,Ghazi Abad,23552.703,23552.703,100.0,2.0,Member State,AFG,ND,2013
AFG234,AFG1,Afghanistan,AFG18,Kunar,Khas Kunar,42453.684,42453.684,100.0,2.0,Member State,AFG,ND,2013
AFG235,AFG1,Afghanistan,AFG18,Kunar,Marawara,26619.07,26619.07,100.0,2.0,Member State,AFG,ND,2013
AFG236,AFG1,Afghanistan,AFG18,Kunar,Narang,37678.7,37678.7,100.0,2.0,Member State,AFG,ND,2013
AFG237,AFG1,Afghanistan,AFG18,Kunar,Nari,31101.678,31101.678,100.0,2.0,Member State,AFG,ND,2013
AFG238,AFG1,Afghanistan,AFG18,Kunar,Nurgal,39462.31,39462.31,100.0,2.0,Member State,AFG,ND,2013
AFG239,AFG1,Afghanistan,AFG18,Kunar,Sarkani,29951.219,29951.219,100.00001,2.0,Member State,AFG,ND,2013
AFG24,AFG1,Afghanistan,AFG1,Badakhshan,Warduj,27006.654,27006.654,100.0,2.0,Member State,AFG,ND,2013
AFG240,AFG1,Afghanistan,AFG18,Kunar,Shigal wa shel tan,36320.145,36320.145,100.0,2.0,Member State,AFG,ND,2013
AFG241,AFG1,Afghanistan,AFG18,Kunar,Wata Pur,34092.39,34092.39,100.0,2.0,Member State,AFG,ND,2013
AFG242,AFG1,Afghanistan,AFG19,Kunduz,Ali Abad,54661.914,54661.914,100.0,2.0,Member State,AFG,ND,2013
AFG243,AFG1,Afghanistan,AFG19,Kunduz,Chahar Darah,87677.58,87677.58,100.0,2.0,Member State,AFG,ND,2013
AFG244,AFG1,Afghanistan,AFG19,Kunduz,Dasht-e-Archi,100528.266,100528.266,100.00001,2.0,Member State,AFG,ND,2013
AFG245,AFG1,Afghanistan,AFG19,Kunduz,Imam Saheb,269120.12,269120.12,100.0,2.0,Member State,AFG,ND,2013
AFG246,AFG1,Afghanistan,AFG19,Kunduz,Khan Abad,181266.89,181266.89,100.00001,2.0,Member State,AFG,ND,2013
AFG247,AFG1,Afghanistan,AFG19,Kunduz,Kunduz,362786.06,362786.06,100.00001,2.0,Member State,AFG,ND,2013
AFG248,AFG1,Afghanistan,AFG19,Kunduz,Qala-e-Zal,82466.65,82466.65,100.0,2.0,Member State,AFG,ND,2013
AFG249,AFG1,Afghanistan,AFG20,Laghman,Alingar,116898.44,116898.44,100.0,2.0,Member State,AFG,ND,2013
AFG25,AFG1,Afghanistan,AFG1,Badakhshan,Yaftal-e-Sufla,65896.695,65896.695,100.0,2.0,Member State,AFG,ND,2013
AFG250,AFG1,Afghanistan,AFG20,Laghman,Alishang,89670.66,89670.66,100.00001,2.0,Member State,AFG,ND,2013
AFG251,AFG1,Afghanistan,AFG20,Laghman,Daulat Shah,41475.09,41475.09,100.0,2.0,Member State,AFG,ND,2013
AFG252,AFG1,Afghanistan,AFG20,Laghman,Mehtarlam,173939.61,173939.61,99.99999,2.0,Member State,AFG,ND,2013
AFG253,AFG1,Afghanistan,AFG20,Laghman,Qarghayi,121387.17,121387.17,100.0,2.0,Member State,AFG,ND,2013
AFG254,AFG1,Afghanistan,AFG21,Logar,Azra,25521.05,25521.05,100.0,2.0,Member State,AFG,ND,2013
AFG255,AFG1,Afghanistan,AFG21,Logar,Baraki Barak,107384.92,107384.92,100.0,2.0,Member State,AFG,ND,2013
AFG256,AFG1,Afghanistan,AFG21,Logar,Charkh,54988.402,54988.402,99.99999,2.0,Member State,AFG,ND,2013
AFG257,AFG1,Afghanistan,AFG21,Logar,Kharwar,32532.594,32532.594,100.00001,2.0,Member State,AFG,ND,2013
AFG258,AFG1,Afghanistan,AFG21,Logar,Khoshi,29644.656,29644.656,99.99999,2.0,Member State,AFG,ND,2013
AFG259,AFG1,Afghanistan,AFG21,Logar,Mohammad Agha,93652.93,93652.93,100.0,2.0,Member State,AFG,ND,2013
AFG26,AFG1,Afghanistan,AFG1,Badakhshan,Yamgan,32136.623,32136.623,100.0,2.0,Member State,AFG,ND,2013
AFG260,AFG1,Afghanistan,AFG21,Logar,Pul-e- Alam,131455.86,131455.86,100.0,2.0,Member State,AFG,ND,2013
AFG261,AFG1,Afghanistan,AFG22,Nangarhar,Achin,128530.31,128530.31,100.0,2.0,Member State,AFG,ND,2013
AFG262,AFG1,Afghanistan,AFG22,Nangarhar,Bati Kot,97255.75,97255.75,100.0,2.0,Member State,AFG,ND,2013
AFG263,AFG1,Afghanistan,AFG22,Nangarhar,Behsud,146112.83,146112.83,100.0,2.0,Member State,AFG,ND,2013
AFG264,AFG1,Afghanistan,AFG22,Nangarhar,Chaparhar,74926.12,74926.12,100.0,2.0,Member State,AFG,ND,2013
AFG265,AFG1,Afghanistan,AFG22,Nangarhar,Dara-e-Nur,50687.977,50687.977,100.0,2.0,Member State,AFG,ND,2013
AFG266,AFG1,Afghanistan,AFG22,Nangarhar,Deh Bala,49283.867,49283.867,99.99999,2.0,Member State,AFG,ND,2013
AFG267,AFG1,Afghanistan,AFG22,Nangarhar,Dur Baba,30560.06,30560.06,100.0,2.0,Member State,AFG,ND,2013
AFG268,AFG1,Afghanistan,AFG22,Nangarhar,Goshta,37652.68,37652.68,100.0,2.0,Member State,AFG,ND,2013
AFG269,AFG1,Afghanistan,AFG22,Nangarhar,Hesarak,38574.133,38574.133,100.0,2.0,Member State,AFG,ND,2013
AFG27,AFG1,Afghanistan,AFG1,Badakhshan,Yawan,40925.438,40925.438,100.0,2.0,Member State,AFG,ND,2013
AFG270,AFG1,Afghanistan,AFG22,Nangarhar,Jalalabad,199934.28,199934.28,100.0,2.0,Member State,AFG,ND,2013
AFG271,AFG1,Afghanistan,AFG22,Nangarhar,Kama,93256.96,93256.96,100.0,2.0,Member State,AFG,ND,2013
AFG272,AFG1,Afghanistan,AFG22,Nangarhar,Khowgiani,163033.36,163033.36,100.0,2.0,Member State,AFG,ND,2013
AFG273,AFG1,Afghanistan,AFG22,Nangarhar,Kot,61035.63,61035.63,100.0,2.0,Member State,AFG,ND,2013
AFG274,AFG1,Afghanistan,AFG22,Nangarhar,Kuz Kunar,68256.67,68256.67,100.0,2.0,Member State,AFG,ND,2013
AFG275,AFG1,Afghanistan,AFG22,Nangarhar,Lal Pur,27677.254,27677.254,100.00001,2.0,Member State,AFG,ND,2013
AFG276,AFG1,Afghanistan,AFG22,Nangarhar,Muhmand Dara,62739.07,62739.07,100.0,2.0,Member State,AFG,ND,2013
AFG277,AFG1,Afghanistan,AFG22,Nangarhar,Nazian,20744.662,20744.662,100.0,2.0,Member State,AFG,ND,2013
AFG278,AFG1,Afghanistan,AFG22,Nangarhar,Pachier Agam,52178.625,52178.625,100.0,2.0,Member State,AFG,ND,2013
AFG279,AFG1,Afghanistan,AFG22,Nangarhar,Rodat,84624.05,84624.05,100.0,2.0,Member State,AFG,ND,2013
AFG28,AFG1,Afghanistan,AFG1,Badakhshan,Zebak,10319.849,10319.849,100.0,2.0,Member State,AFG,ND,2013
AFG280,AFG1,Afghanistan,AFG22,Nangarhar,Sherzad,79724.57,79724.57,100.0,2.0,Member State,AFG,ND,2013
AFG281,AFG1,Afghanistan,AFG22,Nangarhar,Shinwar,58465.074,58465.074,100.0,2.0,Member State,AFG,ND,2013
AFG282,AFG1,Afghanistan,AFG22,Nangarhar,Surkh Rod,209498.5,209498.5,100.0,2.0,Member State,AFG,ND,2013
AFG283,AFG1,Afghanistan,AFG23,Nimroz,Chahar Burjak,29863.496,29863.496,100.0,2.0,Member State,AFG,ND,2013
AFG284,AFG1,Afghanistan,AFG23,Nimroz,Chakhansur,28764.125,28764.125,100.0,2.0,Member State,AFG,ND,2013
