L2_CODE,L0_CODE,L0_NAME,L1_CODE,L1_NAME,L2_NAME,total_pop,exposed_pop,percent_exposed,geo_level,wb_status,sovereign,Disputed,year
AFG172,AFG1,Afghanistan,AFG13,Jawzjan,Mingajik,49889.176,49889.176,100.0,2.0,Member State,AFG,ND,2020
AFG173,AFG1,Afghanistan,AFG13,Jawzjan,Qarqin,32384.264,32384.264,100.0,2.0,Member State,AFG,ND,2020
AFG174,AFG1,Afghanistan,AFG13,Jawzjan,Qush Tepa,30987.383,30987.383,100.0,2.0,Member State,AFG,ND,2020
AFG175,AFG1,Afghanistan,AFG13,Jawzjan,Shiberghan,209638.47,209638.47,99.99999,2.0,Member State,AFG,ND,2020
AFG176,AFG1,Afghanistan,AFG14,Kabul,Bagrami,140535.88,140535.88,100.0,2.0,Member State,AFG,ND,2020
AFG177,AFG1,Afghanistan,AFG14,Kabul,Chahar Asyab,68361.25,68361.25,100.0,2.0,Member State,AFG,ND,2020
AFG178,AFG1,Afghanistan,AFG14,Kabul,Deh Sabz,99310.766,99310.766,100.00001,2.0,Member State,AFG,ND,2020
AFG179,AFG1,Afghanistan,AFG14,Kabul,Estalef,48359.766,48359.766,100.0,2.0,Member State,AFG,ND,2020
AFG18,AFG1,Afghanistan,AFG1,Badakhshan,Shaki,43528.004,43528.004,100.0,2.0,Member State,AFG,ND,2020
AFG180,AFG1,Afghanistan,AFG14,Kabul,Farza,39976.35,39976.35,100.0,2.0,Member State,AFG,ND,2020
AFG181,AFG1,Afghanistan,AFG14,Kabul,Guldara,30655.627,30655.627,100.0,2.0,Member State,AFG,ND,2020
AFG182,AFG1,Afghanistan,AFG14,Kabul,Kabul,4990145.0,4990145.0,100.0,2.0,Member State,AFG,ND,2020
AFG183,AFG1,Afghanistan,AFG14,Kabul,Kalakan,49452.832,49452.832,99.99999,2.0,Member State,AFG,ND,2020
AFG184,AFG1,Afghanistan,AFG14,Kabul,Khak-e- Jabbar,22010.559,22010.559,99.99999,2.0,Member State,AFG,ND,2020
AFG185,AFG1,Afghanistan,AFG14,Kabul,Mir Bacha Kot,78096.14,78096.14,100.0,2.0,Member State,AFG,ND,2020
AFG186,AFG1,Afghanistan,AFG14,Kabul,Musayi,36444.57,36444.57,100.0,2.0,Member State,AFG,ND,2020
AFG187,AFG1,Afghanistan,AFG14,Kabul,Paghman,225835.95,225835.95,100.0,2.0,Member State,AFG,ND,2020
AFG188,AFG1,Afghanistan,AFG14,Kabul,Qarabagh,111632.17,111632.17,100.0,2.0,Member State,AFG,ND,2020
AFG189,AFG1,Afghanistan,AFG14,Kabul,Shakardara,138809.22,138809.22,100.0,2.0,Member State,AFG,ND,2020
AFG19,AFG1,Afghanistan,AFG1,Badakhshan,Shighnan,46635.29,46635.29,100.0,2.0,Member State,AFG,ND,2020
AFG190,AFG1,Afghanistan,AFG14,Kabul,Surobi,88973.02,88973.02,99.99999,2.0,Member State,AFG,ND,2020
AFG191,AFG1,Afghanistan,AFG15,Kandahar,Arghandab,87410.45,87410.45,100.0,2.0,Member State,AFG,ND,2020
AFG192,AFG1,Afghanistan,AFG15,Kandahar,Arghistan,54338.03,54338.03,100.0,2.0,Member State,AFG,ND,2020
AFG193,AFG1,Afghanistan,AFG15,Kandahar,Daman,62695.223,62695.223,100.0,2.0,Member State,AFG,ND,2020
AFG194,AFG1,Afghanistan,AFG15,Kandahar,Ghorak,15020.151,15020.151,100.0,2.0,Member State,AFG,ND,2020
AFG195,AFG1,Afghanistan,AFG15,Kandahar,Kandahar,848332.8,848332.8,100.0,2.0,Member State,AFG,ND,2020
AFG196,AFG1,Afghanistan,AFG15,Kandahar,Khakrez,35450.7,35450.7,100.0,2.0,Member State,AFG,ND,2020
AFG197,AFG1,Afghanistan,AFG15,Kandahar,Maruf,49480.516,49480.516,100.0,2.0,Member State,AFG,ND,2020
AFG198,AFG1,Afghanistan,AFG15,Kandahar,Maywand,92455.01,92455.01,100.0,2.0,Member State,AFG,ND,2020
AFG199,AFG1,Afghanistan,AFG15,Kandahar,Miyanshin,22466.02,22466.02,100.0,2.0,Member State,AFG,ND,2020
AFG2,AFG1,Afghanistan,AFG1,Badakhshan,Argo,153398.53,153398.53,100.0,2.0,Member State,AFG,ND,2020
AFG20,AFG1,Afghanistan,AFG1,Badakhshan,Shuhada,59970.688,59970.688,100.00001,2.0,Member State,AFG,ND,2020
AFG200,AFG1,Afghanistan,AFG15,Kandahar,Nesh,21184.438,21184.438,100.0,2.0,Member State,AFG,ND,2020
AFG201,AFG1,Afghanistan,AFG15,Kandahar,Panj wayi,132667.06,132667.06,100.0,2.0,Member State,AFG,ND,2020
AFG202,AFG1,Afghanistan,AFG15,Kandahar,Reg,14129.121,14129.121,100.0,2.0,Member State,AFG,ND,2020
AFG203,AFG1,Afghanistan,AFG15,Kandahar,Shah Wali Kot,70064.28,70064.28,100.0,2.0,Member State,AFG,ND,2020
AFG204,AFG1,Afghanistan,AFG15,Kandahar,Shor Abak,17261.963,17261.963,100.0,2.0,Member State,AFG,ND,2020
AFG205,AFG1,Afghanistan,AFG15,Kandahar,Spin Boldak,149519.75,149519.75,100.0,2.0,Member State,AFG,ND,2020
AFG206,AFG1,Afghanistan,AFG15,Kandahar,Zheray,132575.34,132575.34,100.0,2.0,Member State,AFG,ND,2020
AFG207,AFG1,Afghanistan,AFG16,Kapisa,Alasay,52118.445,52118.445,100.0,2.0,Member State,AFG,ND,2020
AFG208,AFG1,Afghanistan,AFG16,Kapisa,Hesa Awal-e- Kohestan,87854.695,87854.695,100.00001,2.0,Member State,AFG,ND,2020
AFG209,AFG1,Afghanistan,AFG16,Kapisa,Hisa Duwum-e- Kohestan,69147.81,69147.81,100.0,2.0,Member State,AFG,ND,2020
AFG21,AFG1,Afghanistan,AFG1,Badakhshan,Tagab,47238.406,47238.406,100.0,2.0,Member State,AFG,ND,2020
AFG210,AFG1,Afghanistan,AFG16,Kapisa,Koh Band,33101.16,33101.16,100.0,2.0,Member State,AFG,ND,2020
AFG211,AFG1,Afghanistan,AFG16,Kapisa,Mahmud-e- Raqi,101678.31,101678.31,100.0,2.0,Member State,AFG,ND,2020
AFG212,AFG1,Afghanistan,AFG16,Kapisa,Nejrab,150173.3,150173.3,100.0,2.0,Member State,AFG,ND,2020
AFG213,AFG1,Afghanistan,AFG16,Kapisa,Tagab,112976.4,112976.4,100.0,2.0,Member State,AFG,ND,2020
AFG214,AFG1,Afghanistan,AFG17,Khost,Bak,41181.7,41181.7,100.0,2.0,Member State,AFG,ND,2020
AFG215,AFG1,Afghanistan,AFG17,Khost,Gurbuz,56537.254,56537.254,100.0,2.0,Member State,AFG,ND,2020
AFG216,AFG1,Afghanistan,AFG17,Khost,Jaji Maydan,41219.887,41219.887,100.0,2.0,Member State,AFG,ND,2020
AFG217,AFG1,Afghanistan,AFG17,Khost,Khost(Matun),266508.06,266508.06,100.0,2.0,Member State,AFG,ND,2020
AFG218,AFG1,Afghanistan,AFG17,Khost,Mando Zayi,106306.69,106306.69,100.0,2.0,Member State,AFG,ND,2020
AFG219,AFG1,Afghanistan,AFG17,Khost,Musa Khel,79077.7,79077.7,100.0,2.0,Member State,AFG,ND,2020
AFG22,AFG1,Afghanistan,AFG1,Badakhshan,Teshkan,51676.49,51676.49,100.0,2.0,Member State,AFG,ND,2020
AFG220,AFG1,Afghanistan,AFG17,Khost,Nadir Shah Kot,62137.242,62137.242,100.0,2.0,Member State,AFG,ND,2020
AFG221,AFG1,Afghanistan,AFG17,Khost,Qalandar,19884.602,19884.602,100.0,2.0,Member State,AFG,ND,2020
AFG222,AFG1,Afghanistan,AFG17,Khost,Sabri,137041.89,137041.89,100.0,2.0,Member State,AFG,ND,2020
AFG223,AFG1,Afghanistan,AFG17,Khost,Shamal (Shamul),26247.55,26247.55,100.0,2.0,Member State,AFG,ND,2020
AFG224,AFG1,Afghanistan,AFG17,Khost,Spera,45820.96,45820.96,100.0,2.0,Member State,AFG,ND,2020
AFG225,AFG1,Afghanistan,AFG17,Khost,Tani,107249.43,107249.43,100.0,2.0,Member State,AFG,ND,2020
AFG226,AFG1,Afghanistan,AFG17,Khost,Tere Zayi,84088.85,84088.85,100.0,2.0,Member State,AFG,ND,2020
AFG227,AFG1,Afghanistan,AFG18,Kunar,Asad Abad,49816.375,49816.375,100.0,2.0,Member State,AFG,ND,2020
AFG228,AFG1,Afghanistan,AFG18,Kunar,Bar Kunar,30859.775,30859.775,100.0,2.0,Member State,AFG,ND,2020
AFG229,AFG1,Afghanistan,AFG18,Kunar,Chapa Dara,48576.86,48576.86,100.0,2.0,Member State,AFG,ND,2020
AFG23,AFG1,Afghanistan,AFG1,Badakhshan,Wakhan,25078.748,25078.748,100.0,2.0,Member State,AFG,ND,2020
AFG230,AFG1,Afghanistan,AFG18,Kunar,Chawkay,57395.715,57395.715,100.0,2.0,Member State,AFG,ND,2020
AFG231,AFG1,Afghanistan,AFG18,Kunar,Dangam,22728.477,22728.477,100.00001,2.0,Member State,AFG,ND,2020
AFG232,AFG1,Afghanistan,AFG18,Kunar,Dara-e-Pech,83420.336,83420.336,100.0,2.0,Member State,AFG,ND,2020
AFG233,AFG1,Afghanistan,AFG18,Kunar,Ghazi Abad,29529.666,29529.666,100.0,2.0,Member State,AFG,ND,2020
AFG234,AFG1,Afghanistan,AFG18,Kunar,Khas Kunar,53086.22,53086.22,100.0,2.0,Member State,AFG,ND,2020
AFG235,AFG1,Afghanistan,AFG18,Kunar,Marawara,33614.83,33614.83,100.0,2.0,Member State,AFG,ND,2020
AFG236,AFG1,Afghanistan,AFG18,Kunar,Narang,46563.03,46563.03,100.0,2.0,Member State,AFG,ND,2020
AFG237,AFG1,Afghanistan,AFG18,Kunar,Nari,38440.594,38440.594,100.0,2.0,Member State,AFG,ND,2020
AFG238,AFG1,Afghanistan,AFG18,Kunar,Nurgal,49138.516,49138.516,100.0,2.0,Member State,AFG,ND,2020
AFG239,AFG1,Afghanistan,AFG18,Kunar,Sarkani,37562.53,37562.53,100.0,2.0,Member State,AFG,ND,2020
AFG24,AFG1,Afghanistan,AFG1,Badakhshan,Warduj,36083.902,36083.902,100.0,2.0,Member State,AFG,ND,2020
AFG240,AFG1,Afghanistan,AFG18,Kunar,Shigal wa shel tan,45095.297,45095.297,99.99999,2.0,Member State,AFG,ND,2020
AFG241,AFG1,Afghanistan,AFG18,Kunar,Wata Pur,42445.484,42445.484,100.0,2.0,Member State,AFG,ND,2020
AFG242,AFG1,Afghanistan,AFG19,Kunduz,Ali Abad,55296.37,55296.37,100.0,2.0,Member State,AFG,ND,2020
AFG243,AFG1,Afghanistan,AFG19,Kunduz,Chahar Darah,88416.875,88416.875,100.00001,2.0,Member State,AFG,ND,2020
AFG244,AFG1,Afghanistan,AFG19,Kunduz,Dasht-e-Archi,101206.266,101206.266,100.00001,2.0,Member State,AFG,ND,2020
AFG245,AFG1,Afghanistan,AFG19,Kunduz,Imam Saheb,272640.2,272640.2,100.0,2.0,Member State,AFG,ND,2020
AFG246,AFG1,Afghanistan,AFG19,Kunduz,Khan Abad,185066.53,185066.53,100.00001,2.0,Member State,AFG,ND,2020
AFG247,AFG1,Afghanistan,AFG19,Kunduz,Kunduz,366179.53,366179.53,100.0,2.0,Member State,AFG,ND,2020
AFG248,AFG1,Afghanistan,AFG19,Kunduz,Qala-e-Zal,83420.61,83420.61,100.0,2.0,Member State,AFG,ND,2020
AFG249,AFG1,Afghanistan,AFG20,Laghman,Alingar,148724.23,148724.23,100.0,2.0,Member State,AFG,ND,2020
AFG25,AFG1,Afghanistan,AFG1,Badakhshan,Yaftal-e-Sufla,88592.78,88592.78,100.0,2.0,Member State,AFG,ND,2020
AFG250,AFG1,Afghanistan,AFG20,Laghman,Alishang,113798.984,113798.984,99.99999,2.0,Member State,AFG,ND,2020
AFG251,AFG1,Afghanistan,AFG20,Laghman,Daulat Shah,52547.34,52547.34,100.0,2.0,Member State,AFG,ND,2020
AFG252,AFG1,Afghanistan,AFG20,Laghman,Mehtarlam,220531.25,220531.25,99.99999,2.0,Member State,AFG,ND,2020
AFG253,AFG1,Afghanistan,AFG20,Laghman,Qarghayi,154353.88,154353.88,100.0,2.0,Member State,AFG,ND,2020
AFG254,AFG1,Afghanistan,AFG21,Logar,Azra,31165.73,31165.73,100.0,2.0,Member State,AFG,ND,2020
AFG255,AFG1,Afghanistan,AFG21,Logar,Baraki Barak,130463.66,130463.66,100.0,2.0,Member State,AFG,ND,2020
AFG256,AFG1,Afghanistan,AFG21,Logar,Charkh,67099.15,67099.15,100.0,2.0,Member State,AFG,ND,2020
AFG257,AFG1,Afghanistan,AFG21,Logar,Kharwar,39479.387,39479.387,100.0,2.0,Member State,AFG,ND,2020
AFG258,AFG1,Afghanistan,AFG21,Logar,Khoshi,36096.152,36096.152,100.0,2.0,Member State,AFG,ND,2020
AFG259,AFG1,Afghanistan,AFG21,Logar,Mohammad Agha,113965.96,113965.96,100.0,2.0,Member State,AFG,ND,2020
AFG26,AFG1,Afghanistan,AFG1,Badakhshan,Yamgan,42721.508,42721.508,100.00001,2.0,Member State,AFG,ND,2020
AFG260,AFG1,Afghanistan,AFG21,Logar,Pul-e- Alam,160522.7,160522.7,100.0,2.0,Member State,AFG,ND,2020
AFG261,AFG1,Afghanistan,AFG22,Nangarhar,Achin,157800.27,157800.27,100.0,2.0,Member State,AFG,ND,2020
AFG262,AFG1,Afghanistan,AFG22,Nangarhar,Bati Kot,126724.59,126724.59,100.0,2.0,Member State,AFG,ND,2020
AFG263,AFG1,Afghanistan,AFG22,Nangarhar,Behsud,182277.48,182277.48,100.0,2.0,Member State,AFG,ND,2020
AFG264,AFG1,Afghanistan,AFG22,Nangarhar,Chaparhar,92356.86,92356.86,100.0,2.0,Member State,AFG,ND,2020
AFG265,AFG1,Afghanistan,AFG22,Nangarhar,Dara-e-Nur,62831.5,62831.5,100.0,2.0,Member State,AFG,ND,2020
AFG266,AFG1,Afghanistan,AFG22,Nangarhar,Deh Bala,60916.656,60916.656,100.0,2.0,Member State,AFG,ND,2020
AFG267,AFG1,Afghanistan,AFG22,Nangarhar,Dur Baba,37849.645,37849.645,100.0,2.0,Member State,AFG,ND,2020
AFG268,AFG1,Afghanistan,AFG22,Nangarhar,Goshta,46065.242,46065.242,99.99999,2.0,Member State,AFG,ND,2020
AFG269,AFG1,Afghanistan,AFG22,Nangarhar,Hesarak,47645.934,47645.934,100.0,2.0,Member State,AFG,ND,2020
AFG27,AFG1,Afghanistan,AFG1,Badakhshan,Yawan,54825.02,54825.02,100.0,2.0,Member State,AFG,ND,2020
AFG270,AFG1,Afghanistan,AFG22,Nangarhar,Jalalabad,246226.03,246226.03,100.0,2.0,Member State,AFG,ND,2020
AFG271,AFG1,Afghanistan,AFG22,Nangarhar,Kama,115795.79,115795.79,100.0,2.0,Member State,AFG,ND,2020
AFG272,AFG1,Afghanistan,AFG22,Nangarhar,Khowgiani,201934.05,201934.05,100.0,2.0,Member State,AFG,ND,2020
AFG273,AFG1,Afghanistan,AFG22,Nangarhar,Kot,71364.17,71364.17,100.0,2.0,Member State,AFG,ND,2020
AFG274,AFG1,Afghanistan,AFG22,Nangarhar,Kuz Kunar,84708.72,84708.72,100.0,2.0,Member State,AFG,ND,2020
AFG275,AFG1,Afghanistan,AFG22,Nangarhar,Lal Pur,33924.105,33924.105,100.0,2.0,Member State,AFG,ND,2020
AFG276,AFG1,Afghanistan,AFG22,Nangarhar,Muhmand Dara,77811.26,77811.26,100.0,2.0,Member State,AFG,ND,2020
AFG277,AFG1,Afghanistan,AFG22,Nangarhar,Nazian,25596.809,25596.809,99.99999,2.0,Member State,AFG,ND,2020
AFG278,AFG1,Afghanistan,AFG22,Nangarhar,Pachier Agam,64540.816,64540.816,100.0,2.0,Member State,AFG,ND,2020
AFG279,AFG1,Afghanistan,AFG22,Nangarhar,Rodat,104383.375,104383.375,100.00001,2.0,Member State,AFG,ND,2020
AFG28,AFG1,Afghanistan,AFG1,Badakhshan,Zebak,13875.641,13875.641,99.99999,2.0,Member State,AFG,ND,2020
AFG280,AFG1,Afghanistan,AFG22,Nangarhar,Sherzad,98521.23,98521.23,100.0,2.0,Member State,AFG,ND,2020
AFG281,AFG1,Afghanistan,AFG22,Nangarhar,Shinwar,73412.41,73412.41,100.0,2.0,Member State,AFG,ND,2020
AFG282,AFG1,Afghanistan,AFG22,Nangarhar,Surkh Rod,261043.39,261043.39,100.0,2.0,Member State,AFG,ND,2020
AFG283,AFG1,Afghanistan,AFG23,Nimroz,Chahar Burjak,32605.17,32605.17,100.0,2.0,Member State,AFG,ND,2020
AFG284,AFG1,Afghanistan,AFG23,Nimroz,Chakhansur,31545.188,31545.188,100.0,2.0,Member State,AFG,ND,2020
AFG285,AFG1,Afghanistan,AFG23,Nimroz,Kang,27226.266,27226.266,100.0,2.0,Member State,AFG,ND,2020
