L2_CODE,L0_CODE,L0_NAME,L1_CODE,L1_NAME,L2_NAME,total_pop,exposed_pop,percent_exposed,geo_level,wb_status,sovereign,Disputed,year
AFG115,AFG1,Afghanistan,AFG9,Ghazni,Jaghuri,198232.28,198232.28,100.0,2.0,Member State,AFG,ND,2011
AFG116,AFG1,Afghanistan,AFG9,Ghazni,Khwaja Umari,21919.834,21919.834,100.00001,2.0,Member State,AFG,ND,2011
AFG117,AFG1,Afghanistan,AFG9,Ghazni,Malestan,93340.32,93340.32,100.0,2.0,Member State,AFG,ND,2011
AFG118,AFG1,Afghanistan,AFG9,Ghazni,Muqur,56213.535,56213.535,100.0,2.0,Member State,AFG,ND,2011
AFG119,AFG1,Afghanistan,AFG9,Ghazni,Nawa,34342.586,34342.586,100.0,2.0,Member State,AFG,ND,2011
AFG12,AFG1,Afghanistan,AFG1,Badakhshan,Khwahan,18723.066,18723.066,100.0,2.0,Member State,AFG,ND,2011
AFG120,AFG1,Afghanistan,AFG9,Ghazni,Nawur,109329.836,109329.836,100.0,2.0,Member State,AFG,ND,2011
AFG121,AFG1,Afghanistan,AFG9,Ghazni,Qarabagh,170575.33,170575.33,99.99999,2.0,Member State,AFG,ND,2011
AFG122,AFG1,Afghanistan,AFG9,Ghazni,Rashidan,20168.053,20168.053,100.0,2.0,Member State,AFG,ND,2011
AFG123,AFG1,Afghanistan,AFG9,Ghazni,Waghaz,42604.406,42604.406,100.0,2.0,Member State,AFG,ND,2011
AFG124,AFG1,Afghanistan,AFG9,Ghazni,Wali Muhammad-e- Shahid,19750.08,19750.08,100.0,2.0,Member State,AFG,ND,2011
AFG125,AFG1,Afghanistan,AFG9,Ghazni,Zana Khan,14757.611,14757.611,100.0,2.0,Member State,AFG,ND,2011
AFG126,AFG1,Afghanistan,AFG10,Ghor,Chaghcharan,155407.36,155407.36,100.0,2.0,Member State,AFG,ND,2011
AFG127,AFG1,Afghanistan,AFG10,Ghor,Chahar Sadra,30585.24,30585.24,100.0,2.0,Member State,AFG,ND,2011
AFG128,AFG1,Afghanistan,AFG10,Ghor,Dawlat Yar,38407.676,38407.676,100.0,2.0,Member State,AFG,ND,2011
AFG129,AFG1,Afghanistan,AFG10,Ghor,Du Lina,43853.418,43853.418,100.00001,2.0,Member State,AFG,ND,2011
AFG13,AFG1,Afghanistan,AFG1,Badakhshan,Kof Ab,25903.088,25903.088,100.0,2.0,Member State,AFG,ND,2011
AFG130,AFG1,Afghanistan,AFG10,Ghor,Lal Wa Sarjangal,127869.09,127869.09,100.0,2.0,Member State,AFG,ND,2011
AFG131,AFG1,Afghanistan,AFG10,Ghor,Pasaband,109158.195,109158.195,100.00001,2.0,Member State,AFG,ND,2011
AFG132,AFG1,Afghanistan,AFG10,Ghor,Saghar,40120.723,40120.723,100.0,2.0,Member State,AFG,ND,2011
AFG133,AFG1,Afghanistan,AFG10,Ghor,Shahrak,67477.39,67477.39,100.0,2.0,Member State,AFG,ND,2011
AFG134,AFG1,Afghanistan,AFG10,Ghor,Taywarah,105710.586,105710.586,100.00001,2.0,Member State,AFG,ND,2011
AFG135,AFG1,Afghanistan,AFG10,Ghor,Tolak,58574.266,58574.266,100.0,2.0,Member State,AFG,ND,2011
AFG136,AFG1,Afghanistan,AFG11,Hilmand,Baghran,94067.31,94067.31,100.0,2.0,Member State,AFG,ND,2011
AFG137,AFG1,Afghanistan,AFG11,Hilmand,Deh shu,23150.006,23150.006,100.0,2.0,Member State,AFG,ND,2011
AFG138,AFG1,Afghanistan,AFG11,Hilmand,Garm Ser,104395.67,104395.67,100.0,2.0,Member State,AFG,ND,2011
AFG139,AFG1,Afghanistan,AFG11,Hilmand,Kajaki,80480.4,80480.4,100.0,2.0,Member State,AFG,ND,2011
AFG14,AFG1,Afghanistan,AFG1,Badakhshan,Kohistan,16802.455,16802.455,100.0,2.0,Member State,AFG,ND,2011
AFG140,AFG1,Afghanistan,AFG11,Hilmand,Lashkar Gah,150102.6,150102.6,100.0,2.0,Member State,AFG,ND,2011
AFG141,AFG1,Afghanistan,AFG11,Hilmand,Musa Qaleh,67747.22,67747.22,100.0,2.0,Member State,AFG,ND,2011
AFG142,AFG1,Afghanistan,AFG11,Hilmand,Nad-e-Ali,153994.03,153994.03,100.0,2.0,Member State,AFG,ND,2011
AFG143,AFG1,Afghanistan,AFG11,Hilmand,Nahr-e-Saraj,130505.06,130505.06,100.0,2.0,Member State,AFG,ND,2011
AFG144,AFG1,Afghanistan,AFG11,Hilmand,Naw Zad,57409.797,57409.797,100.0,2.0,Member State,AFG,ND,2011
AFG145,AFG1,Afghanistan,AFG11,Hilmand,Nawa-e-Barak Zaiy,64029.676,64029.676,100.0,2.0,Member State,AFG,ND,2011
AFG146,AFG1,Afghanistan,AFG11,Hilmand,Reg(khan Neshin),25222.107,25222.107,100.0,2.0,Member State,AFG,ND,2011
AFG147,AFG1,Afghanistan,AFG11,Hilmand,Sangin,69821.555,69821.555,100.0,2.0,Member State,AFG,ND,2011
AFG148,AFG1,Afghanistan,AFG11,Hilmand,Wa Sher,18723.59,18723.59,100.0,2.0,Member State,AFG,ND,2011
AFG149,AFG1,Afghanistan,AFG12,Hirat,Adraskan,60428.297,60428.297,100.0,2.0,Member State,AFG,ND,2011
AFG15,AFG1,Afghanistan,AFG1,Badakhshan,Koran wa Monjan,11576.578,11576.578,99.99999,2.0,Member State,AFG,ND,2011
AFG150,AFG1,Afghanistan,AFG12,Hirat,Chisht-e-Sharif,27889.09,27889.09,100.0,2.0,Member State,AFG,ND,2011
AFG151,AFG1,Afghanistan,AFG12,Hirat,Farsi,35576.926,35576.926,100.0,2.0,Member State,AFG,ND,2011
AFG152,AFG1,Afghanistan,AFG12,Hirat,Ghoryan,100311.32,100311.32,100.0,2.0,Member State,AFG,ND,2011
AFG153,AFG1,Afghanistan,AFG12,Hirat,Gulran,104751.21,104751.21,100.0,2.0,Member State,AFG,ND,2011
AFG154,AFG1,Afghanistan,AFG12,Hirat,Guzara,167494.22,167494.22,100.0,2.0,Member State,AFG,ND,2011
AFG155,AFG1,Afghanistan,AFG12,Hirat,Hirat,174055.02,174055.02,100.0,2.0,Member State,AFG,ND,2011
AFG156,AFG1,Afghanistan,AFG12,Hirat,Injil,614698.5,614698.5,100.0,2.0,Member State,AFG,ND,2011
AFG157,AFG1,Afghanistan,AFG12,Hirat,Karukh,76110.63,76110.63,100.0,2.0,Member State,AFG,ND,2011
AFG158,AFG1,Afghanistan,AFG12,Hirat,Kohsan,60833.883,60833.883,100.0,2.0,Member State,AFG,ND,2011
AFG159,AFG1,Afghanistan,AFG12,Hirat,Kushk,140857.64,140857.64,100.0,2.0,Member State,AFG,ND,2011
AFG16,AFG1,Afghanistan,AFG1,Badakhshan,Raghistan,45688.266,45688.266,100.0,2.0,Member State,AFG,ND,2011
AFG160,AFG1,Afghanistan,AFG12,Hirat,Kushk-e-Kohna,51554.312,51554.312,99.99999,2.0,Member State,AFG,ND,2011
AFG161,AFG1,Afghanistan,AFG12,Hirat,Obe,87008.27,87008.27,99.99999,2.0,Member State,AFG,ND,2011
AFG162,AFG1,Afghanistan,AFG12,Hirat,Pashtun  Zarghun,114669.04,114669.04,100.0,2.0,Member State,AFG,ND,2011
AFG163,AFG1,Afghanistan,AFG12,Hirat,Shindand,208824.3,208824.3,100.0,2.0,Member State,AFG,ND,2011
AFG164,AFG1,Afghanistan,AFG12,Hirat,Zinda Jan,68840.44,68840.44,100.0,2.0,Member State,AFG,ND,2011
AFG165,AFG1,Afghanistan,AFG13,Jawzjan,Aqcha,70414.414,70414.414,100.0,2.0,Member State,AFG,ND,2011
AFG166,AFG1,Afghanistan,AFG13,Jawzjan,Darz Ab,56765.98,56765.98,100.0,2.0,Member State,AFG,ND,2011
AFG167,AFG1,Afghanistan,AFG13,Jawzjan,Fayz Abad,48913.977,48913.977,100.0,2.0,Member State,AFG,ND,2011
AFG168,AFG1,Afghanistan,AFG13,Jawzjan,Khamyab,15784.947,15784.947,100.0,2.0,Member State,AFG,ND,2011
AFG169,AFG1,Afghanistan,AFG13,Jawzjan,Khanaqa,45107.96,45107.96,100.0,2.0,Member State,AFG,ND,2011
AFG17,AFG1,Afghanistan,AFG1,Badakhshan,Shahr-e-Buzorg,61358.3,61358.3,100.0,2.0,Member State,AFG,ND,2011
AFG170,AFG1,Afghanistan,AFG13,Jawzjan,Khwaja Du Koh,30760.197,30760.197,100.0,2.0,Member State,AFG,ND,2011
AFG171,AFG1,Afghanistan,AFG13,Jawzjan,Mardyan,43855.887,43855.887,99.99999,2.0,Member State,AFG,ND,2011
AFG172,AFG1,Afghanistan,AFG13,Jawzjan,Mingajik,45233.535,45233.535,100.0,2.0,Member State,AFG,ND,2011
AFG173,AFG1,Afghanistan,AFG13,Jawzjan,Qarqin,28591.77,28591.77,100.0,2.0,Member State,AFG,ND,2011
AFG174,AFG1,Afghanistan,AFG13,Jawzjan,Qush Tepa,28075.793,28075.793,100.0,2.0,Member State,AFG,ND,2011
AFG175,AFG1,Afghanistan,AFG13,Jawzjan,Shiberghan,186466.67,186466.67,100.00001,2.0,Member State,AFG,ND,2011
AFG176,AFG1,Afghanistan,AFG14,Kabul,Bagrami,110696.336,110696.336,100.0,2.0,Member State,AFG,ND,2011
AFG177,AFG1,Afghanistan,AFG14,Kabul,Chahar Asyab,53163.047,53163.047,100.0,2.0,Member State,AFG,ND,2011
AFG178,AFG1,Afghanistan,AFG14,Kabul,Deh Sabz,77550.05,77550.05,100.0,2.0,Member State,AFG,ND,2011
AFG179,AFG1,Afghanistan,AFG14,Kabul,Estalef,35845.61,35845.61,100.0,2.0,Member State,AFG,ND,2011
AFG18,AFG1,Afghanistan,AFG1,Badakhshan,Shaki,29292.248,29292.248,100.0,2.0,Member State,AFG,ND,2011
AFG180,AFG1,Afghanistan,AFG14,Kabul,Farza,30196.562,30196.562,100.0,2.0,Member State,AFG,ND,2011
AFG181,AFG1,Afghanistan,AFG14,Kabul,Guldara,22541.217,22541.217,100.0,2.0,Member State,AFG,ND,2011
AFG182,AFG1,Afghanistan,AFG14,Kabul,Kabul,3701830.5,3701830.5,100.0,2.0,Member State,AFG,ND,2011
AFG183,AFG1,Afghanistan,AFG14,Kabul,Kalakan,36543.688,36543.688,100.0,2.0,Member State,AFG,ND,2011
AFG184,AFG1,Afghanistan,AFG14,Kabul,Khak-e- Jabbar,16421.24,16421.24,100.0,2.0,Member State,AFG,ND,2011
AFG185,AFG1,Afghanistan,AFG14,Kabul,Mir Bacha Kot,58483.39,58483.39,100.0,2.0,Member State,AFG,ND,2011
AFG186,AFG1,Afghanistan,AFG14,Kabul,Musayi,27038.355,27038.355,100.0,2.0,Member State,AFG,ND,2011
AFG187,AFG1,Afghanistan,AFG14,Kabul,Paghman,171496.03,171496.03,100.00001,2.0,Member State,AFG,ND,2011
AFG188,AFG1,Afghanistan,AFG14,Kabul,Qarabagh,83232.06,83232.06,100.0,2.0,Member State,AFG,ND,2011
AFG189,AFG1,Afghanistan,AFG14,Kabul,Shakardara,105270.305,105270.305,99.99999,2.0,Member State,AFG,ND,2011
AFG19,AFG1,Afghanistan,AFG1,Badakhshan,Shighnan,31566.783,31566.783,100.0,2.0,Member State,AFG,ND,2011
AFG190,AFG1,Afghanistan,AFG14,Kabul,Surobi,66845.445,66845.445,100.0,2.0,Member State,AFG,ND,2011
AFG191,AFG1,Afghanistan,AFG15,Kandahar,Arghandab,65784.484,65784.484,100.0,2.0,Member State,AFG,ND,2011
AFG192,AFG1,Afghanistan,AFG15,Kandahar,Arghistan,40380.96,40380.96,100.0,2.0,Member State,AFG,ND,2011
AFG193,AFG1,Afghanistan,AFG15,Kandahar,Daman,44747.03,44747.03,100.0,2.0,Member State,AFG,ND,2011
AFG194,AFG1,Afghanistan,AFG15,Kandahar,Ghorak,11182.766,11182.766,99.99999,2.0,Member State,AFG,ND,2011
AFG195,AFG1,Afghanistan,AFG15,Kandahar,Kandahar,629907.8,629907.8,100.0,2.0,Member State,AFG,ND,2011
AFG196,AFG1,Afghanistan,AFG15,Kandahar,Khakrez,26274.26,26274.26,100.0,2.0,Member State,AFG,ND,2011
AFG197,AFG1,Afghanistan,AFG15,Kandahar,Maruf,36592.97,36592.97,100.0,2.0,Member State,AFG,ND,2011
AFG198,AFG1,Afghanistan,AFG15,Kandahar,Maywand,68454.74,68454.74,100.0,2.0,Member State,AFG,ND,2011
AFG199,AFG1,Afghanistan,AFG15,Kandahar,Miyanshin,16749.082,16749.082,100.0,2.0,Member State,AFG,ND,2011
AFG2,AFG1,Afghanistan,AFG1,Badakhshan,Argo,102804.79,102804.79,100.0,2.0,Member State,AFG,ND,2011
AFG20,AFG1,Afghanistan,AFG1,Badakhshan,Shuhada,40408.234,40408.234,100.0,2.0,Member State,AFG,ND,2011
AFG200,AFG1,Afghanistan,AFG15,Kandahar,Nesh,15991.908,15991.908,100.0,2.0,Member State,AFG,ND,2011
AFG201,AFG1,Afghanistan,AFG15,Kandahar,Panj wayi,97539.24,97539.24,100.0,2.0,Member State,AFG,ND,2011
AFG202,AFG1,Afghanistan,AFG15,Kandahar,Reg,10503.254,10503.254,100.0,2.0,Member State,AFG,ND,2011
AFG203,AFG1,Afghanistan,AFG15,Kandahar,Shah Wali Kot,51632.273,51632.273,100.0,2.0,Member State,AFG,ND,2011
AFG204,AFG1,Afghanistan,AFG15,Kandahar,Shor Abak,12866.334,12866.334,100.0,2.0,Member State,AFG,ND,2011
AFG205,AFG1,Afghanistan,AFG15,Kandahar,Spin Boldak,113887.19,113887.19,100.0,2.0,Member State,AFG,ND,2011
AFG206,AFG1,Afghanistan,AFG15,Kandahar,Zheray,98507.25,98507.25,100.0,2.0,Member State,AFG,ND,2011
AFG207,AFG1,Afghanistan,AFG16,Kapisa,Alasay,42549.066,42549.066,100.0,2.0,Member State,AFG,ND,2011
AFG208,AFG1,Afghanistan,AFG16,Kapisa,Hesa Awal-e- Kohestan,72396.24,72396.24,100.0,2.0,Member State,AFG,ND,2011
AFG209,AFG1,Afghanistan,AFG16,Kapisa,Hisa Duwum-e- Kohestan,55038.87,55038.87,100.0,2.0,Member State,AFG,ND,2011
AFG21,AFG1,Afghanistan,AFG1,Badakhshan,Tagab,31898.496,31898.496,100.0,2.0,Member State,AFG,ND,2011
AFG210,AFG1,Afghanistan,AFG16,Kapisa,Koh Band,27084.03,27084.03,100.0,2.0,Member State,AFG,ND,2011
AFG211,AFG1,Afghanistan,AFG16,Kapisa,Mahmud-e- Raqi,79773.72,79773.72,100.0,2.0,Member State,AFG,ND,2011
AFG212,AFG1,Afghanistan,AFG16,Kapisa,Nejrab,124852.89,124852.89,100.0,2.0,Member State,AFG,ND,2011
AFG213,AFG1,Afghanistan,AFG16,Kapisa,Tagab,91284.53,91284.53,100.0,2.0,Member State,AFG,ND,2011
AFG214,AFG1,Afghanistan,AFG17,Khost,Bak,24404.338,24404.338,100.0,2.0,Member State,AFG,ND,2011
AFG215,AFG1,Afghanistan,AFG17,Khost,Gurbuz,34600.75,34600.75,100.0,2.0,Member State,AFG,ND,2011
AFG216,AFG1,Afghanistan,AFG17,Khost,Jaji Maydan,24852.412,24852.412,100.0,2.0,Member State,AFG,ND,2011
AFG217,AFG1,Afghanistan,AFG17,Khost,Khost(Matun),158740.55,158740.55,100.0,2.0,Member State,AFG,ND,2011
AFG218,AFG1,Afghanistan,AFG17,Khost,Mando Zayi,62675.86,62675.86,100.0,2.0,Member State,AFG,ND,2011
AFG219,AFG1,Afghanistan,AFG17,Khost,Musa Khel,47283.68,47283.68,100.0,2.0,Member State,AFG,ND,2011
AFG22,AFG1,Afghanistan,AFG1,Badakhshan,Teshkan,34738.016,34738.016,100.0,2.0,Member State,AFG,ND,2011
AFG220,AFG1,Afghanistan,AFG17,Khost,Nadir Shah Kot,37253.234,37253.234,100.0,2.0,Member State,AFG,ND,2011
AFG221,AFG1,Afghanistan,AFG17,Khost,Qalandar,11897.614,11897.614,99.99999,2.0,Member State,AFG,ND,2011
AFG222,AFG1,Afghanistan,AFG17,Khost,Sabri,81967.266,81967.266,100.0,2.0,Member State,AFG,ND,2011
AFG223,AFG1,Afghanistan,AFG17,Khost,Shamal (Shamul),15683.611,15683.611,100.0,2.0,Member State,AFG,ND,2011
AFG224,AFG1,Afghanistan,AFG17,Khost,Spera,27494.705,27494.705,100.0,2.0,Member State,AFG,ND,2011
AFG225,AFG1,Afghanistan,AFG17,Khost,Tani,63499.742,63499.742,100.0,2.0,Member State,AFG,ND,2011
AFG226,AFG1,Afghanistan,AFG17,Khost,Tere Zayi,50377.188,50377.188,100.00001,2.0,Member State,AFG,ND,2011
AFG227,AFG1,Afghanistan,AFG18,Kunar,Asad Abad,36490.074,36490.074,100.0,2.0,Member State,AFG,ND,2011
AFG228,AFG1,Afghanistan,AFG18,Kunar,Bar Kunar,22864.502,22864.502,100.0,2.0,Member State,AFG,ND,2011
AFG229,AFG1,Afghanistan,AFG18,Kunar,Chapa Dara,35992.11,35992.11,100.0,2.0,Member State,AFG,ND,2011
AFG23,AFG1,Afghanistan,AFG1,Badakhshan,Wakhan,17027.379,17027.379,100.0,2.0,Member State,AFG,ND,2011
AFG230,AFG1,Afghanistan,AFG18,Kunar,Chawkay,42367.01,42367.01,99.99999,2.0,Member State,AFG,ND,2011
AFG231,AFG1,Afghanistan,AFG18,Kunar,Dangam,16600.33,16600.33,100.0,2.0,Member State,AFG,ND,2011
AFG232,AFG1,Afghanistan,AFG18,Kunar,Dara-e-Pech,61960.547,61960.547,100.0,2.0,Member State,AFG,ND,2011
AFG233,AFG1,Afghanistan,AFG18,Kunar,Ghazi Abad,21947.719,21947.719,100.00001,2.0,Member State,AFG,ND,2011
AFG234,AFG1,Afghanistan,AFG18,Kunar,Khas Kunar,39146.07,39146.07,100.0,2.0,Member State,AFG,ND,2011
AFG235,AFG1,Afghanistan,AFG18,Kunar,Marawara,24615.639,24615.639,99.99999,2.0,Member State,AFG,ND,2011
AFG236,AFG1,Afghanistan,AFG18,Kunar,Narang,34642.67,34642.67,100.0,2.0,Member State,AFG,ND,2011
AFG237,AFG1,Afghanistan,AFG18,Kunar,Nari,28678.145,28678.145,100.0,2.0,Member State,AFG,ND,2011
AFG238,AFG1,Afghanistan,AFG18,Kunar,Nurgal,36504.805,36504.805,100.0,2.0,Member State,AFG,ND,2011
AFG239,AFG1,Afghanistan,AFG18,Kunar,Sarkani,27498.492,27498.492,100.0,2.0,Member State,AFG,ND,2011
AFG24,AFG1,Afghanistan,AFG1,Badakhshan,Warduj,24416.102,24416.102,100.00001,2.0,Member State,AFG,ND,2011
AFG240,AFG1,Afghanistan,AFG18,Kunar,Shigal wa shel tan,33538.63,33538.63,100.0,2.0,Member State,AFG,ND,2011
AFG241,AFG1,Afghanistan,AFG18,Kunar,Wata Pur,31410.537,31410.537,100.0,2.0,Member State,AFG,ND,2011
AFG242,AFG1,Afghanistan,AFG19,Kunduz,Ali Abad,53776.11,53776.11,100.0,2.0,Member State,AFG,ND,2011
AFG243,AFG1,Afghanistan,AFG19,Kunduz,Chahar Darah,86039.17,86039.17,100.0,2.0,Member State,AFG,ND,2011
AFG244,AFG1,Afghanistan,AFG19,Kunduz,Dasht-e-Archi,99155.06,99155.06,100.0,2.0,Member State,AFG,ND,2011
AFG245,AFG1,Afghanistan,AFG19,Kunduz,Imam Saheb,261927.83,261927.83,100.0,2.0,Member State,AFG,ND,2011
AFG246,AFG1,Afghanistan,AFG19,Kunduz,Khan Abad,175895.62,175895.62,100.0,2.0,Member State,AFG,ND,2011
AFG247,AFG1,Afghanistan,AFG19,Kunduz,Kunduz,356396.66,356396.66,99.99999,2.0,Member State,AFG,ND,2011
AFG248,AFG1,Afghanistan,AFG19,Kunduz,Qala-e-Zal,81046.87,81046.87,100.0,2.0,Member State,AFG,ND,2011
AFG249,AFG1,Afghanistan,AFG20,Laghman,Alingar,107748.91,107748.91,100.0,2.0,Member State,AFG,ND,2011
AFG25,AFG1,Afghanistan,AFG1,Badakhshan,Yaftal-e-Sufla,59624.652,59624.652,99.99999,2.0,Member State,AFG,ND,2011
AFG250,AFG1,Afghanistan,AFG20,Laghman,Alishang,82401.85,82401.85,100.0,2.0,Member State,AFG,ND,2011
AFG251,AFG1,Afghanistan,AFG20,Laghman,Daulat Shah,38057.066,38057.066,100.0,2.0,Member State,AFG,ND,2011
AFG252,AFG1,Afghanistan,AFG20,Laghman,Mehtarlam,159354.89,159354.89,100.0,2.0,Member State,AFG,ND,2011
AFG253,AFG1,Afghanistan,AFG20,Laghman,Qarghayi,110756.06,110756.06,100.0,2.0,Member State,AFG,ND,2011
AFG254,AFG1,Afghanistan,AFG21,Logar,Azra,23749.004,23749.004,100.00001,2.0,Member State,AFG,ND,2011
AFG255,AFG1,Afghanistan,AFG21,Logar,Baraki Barak,99503.68,99503.68,100.0,2.0,Member State,AFG,ND,2011
AFG256,AFG1,Afghanistan,AFG21,Logar,Charkh,51082.707,51082.707,99.99999,2.0,Member State,AFG,ND,2011
AFG257,AFG1,Afghanistan,AFG21,Logar,Kharwar,30294.262,30294.262,100.0,2.0,Member State,AFG,ND,2011
AFG258,AFG1,Afghanistan,AFG21,Logar,Khoshi,27570.762,27570.762,100.0,2.0,Member State,AFG,ND,2011
AFG259,AFG1,Afghanistan,AFG21,Logar,Mohammad Agha,87049.09,87049.09,99.99999,2.0,Member State,AFG,ND,2011
AFG26,AFG1,Afghanistan,AFG1,Badakhshan,Yamgan,29154.836,29154.836,100.0,2.0,Member State,AFG,ND,2011
AFG260,AFG1,Afghanistan,AFG21,Logar,Pul-e- Alam,122031.88,122031.88,100.0,2.0,Member State,AFG,ND,2011
AFG261,AFG1,Afghanistan,AFG22,Nangarhar,Achin,119554.74,119554.74,100.0,2.0,Member State,AFG,ND,2011
AFG262,AFG1,Afghanistan,AFG22,Nangarhar,Bati Kot,88285.52,88285.52,99.99999,2.0,Member State,AFG,ND,2011
AFG263,AFG1,Afghanistan,AFG22,Nangarhar,Behsud,136998.7,136998.7,100.0,2.0,Member State,AFG,ND,2011
AFG264,AFG1,Afghanistan,AFG22,Nangarhar,Chaparhar,69164.96,69164.96,100.0,2.0,Member State,AFG,ND,2011
AFG265,AFG1,Afghanistan,AFG22,Nangarhar,Dara-e-Nur,46800.242,46800.242,99.99999,2.0,Member State,AFG,ND,2011
AFG266,AFG1,Afghanistan,AFG22,Nangarhar,Deh Bala,45591.37,45591.37,100.0,2.0,Member State,AFG,ND,2011
AFG267,AFG1,Afghanistan,AFG22,Nangarhar,Dur Baba,28457.814,28457.814,100.0,2.0,Member State,AFG,ND,2011
AFG268,AFG1,Afghanistan,AFG22,Nangarhar,Goshta,35471.227,35471.227,100.0,2.0,Member State,AFG,ND,2011
AFG269,AFG1,Afghanistan,AFG22,Nangarhar,Hesarak,35584.992,35584.992,100.0,2.0,Member State,AFG,ND,2011
AFG27,AFG1,Afghanistan,AFG1,Badakhshan,Yawan,37000.61,37000.61,100.0,2.0,Member State,AFG,ND,2011
AFG270,AFG1,Afghanistan,AFG22,Nangarhar,Jalalabad,180162.61,180162.61,99.99999,2.0,Member State,AFG,ND,2011
AFG271,AFG1,Afghanistan,AFG22,Nangarhar,Kama,85024.01,85024.01,100.0,2.0,Member State,AFG,ND,2011
AFG272,AFG1,Afghanistan,AFG22,Nangarhar,Khowgiani,150848.39,150848.39,100.0,2.0,Member State,AFG,ND,2011
AFG273,AFG1,Afghanistan,AFG22,Nangarhar,Kot,56882.2,56882.2,100.0,2.0,Member State,AFG,ND,2011
AFG274,AFG1,Afghanistan,AFG22,Nangarhar,Kuz Kunar,62957.887,62957.887,100.0,2.0,Member State,AFG,ND,2011
AFG275,AFG1,Afghanistan,AFG22,Nangarhar,Lal Pur,26018.104,26018.104,99.99999,2.0,Member State,AFG,ND,2011
AFG276,AFG1,Afghanistan,AFG22,Nangarhar,Muhmand Dara,58522.414,58522.414,100.0,2.0,Member State,AFG,ND,2011
AFG277,AFG1,Afghanistan,AFG22,Nangarhar,Nazian,19688.0,19688.0,100.0,2.0,Member State,AFG,ND,2011
AFG278,AFG1,Afghanistan,AFG22,Nangarhar,Pachier Agam,48274.613,48274.613,100.0,2.0,Member State,AFG,ND,2011
AFG279,AFG1,Afghanistan,AFG22,Nangarhar,Rodat,78346.51,78346.51,100.0,2.0,Member State,AFG,ND,2011
AFG28,AFG1,Afghanistan,AFG1,Badakhshan,Zebak,9309.334,9309.334,100.0,2.0,Member State,AFG,ND,2011
AFG280,AFG1,Afghanistan,AFG22,Nangarhar,Sherzad,73650.33,73650.33,100.0,2.0,Member State,AFG,ND,2011
AFG281,AFG1,Afghanistan,AFG22,Nangarhar,Shinwar,52750.957,52750.957,99.99999,2.0,Member State,AFG,ND,2011
AFG282,AFG1,Afghanistan,AFG22,Nangarhar,Surkh Rod,197532.84,197532.84,100.0,2.0,Member State,AFG,ND,2011
AFG283,AFG1,Afghanistan,AFG23,Nimroz,Chahar Burjak,28893.082,28893.082,100.0,2.0,Member State,AFG,ND,2011
AFG284,AFG1,Afghanistan,AFG23,Nimroz,Chakhansur,27595.074,27595.074,100.0,2.0,Member State,AFG,ND,2011
