L2_CODE,L0_CODE,L0_NAME,L1_CODE,L1_NAME,L2_NAME,total_pop,exposed_pop,percent_exposed,geo_level,wb_status,sovereign,Disputed,year
AFG252,AFG1,Afghanistan,AFG20,Laghman,Mehtarlam,194837.48,194837.48,100.0,2.0,Member State,AFG,ND,2016
AFG253,AFG1,Afghanistan,AFG20,Laghman,Qarghayi,136266.66,136266.66,100.0,2.0,Member State,AFG,ND,2016
AFG254,AFG1,Afghanistan,AFG21,Logar,Azra,28176.809,28176.809,99.99999,2.0,Member State,AFG,ND,2016
AFG255,AFG1,Afghanistan,AFG21,Logar,Baraki Barak,118028.19,118028.19,100.0,2.0,Member State,AFG,ND,2016
AFG256,AFG1,Afghanistan,AFG21,Logar,Charkh,60765.316,60765.316,100.0,2.0,Member State,AFG,ND,2016
AFG257,AFG1,Afghanistan,AFG21,Logar,Kharwar,35814.93,35814.93,100.0,2.0,Member State,AFG,ND,2016
AFG258,AFG1,Afghanistan,AFG21,Logar,Khoshi,32725.094,32725.094,100.00001,2.0,Member State,AFG,ND,2016
AFG259,AFG1,Afghanistan,AFG21,Logar,Mohammad Agha,103187.65,103187.65,100.0,2.0,Member State,AFG,ND,2016
AFG26,AFG1,Afghanistan,AFG1,Badakhshan,Yamgan,36647.277,36647.277,100.0,2.0,Member State,AFG,ND,2016
AFG260,AFG1,Afghanistan,AFG21,Logar,Pul-e- Alam,145058.14,145058.14,100.0,2.0,Member State,AFG,ND,2016
AFG261,AFG1,Afghanistan,AFG22,Nangarhar,Achin,141780.9,141780.9,100.0,2.0,Member State,AFG,ND,2016
AFG262,AFG1,Afghanistan,AFG22,Nangarhar,Bati Kot,111813.74,111813.74,100.0,2.0,Member State,AFG,ND,2016
AFG263,AFG1,Afghanistan,AFG22,Nangarhar,Behsud,165088.84,165088.84,100.0,2.0,Member State,AFG,ND,2016
AFG264,AFG1,Afghanistan,AFG22,Nangarhar,Chaparhar,83110.88,83110.88,100.0,2.0,Member State,AFG,ND,2016
AFG265,AFG1,Afghanistan,AFG22,Nangarhar,Dara-e-Nur,56218.695,56218.695,100.0,2.0,Member State,AFG,ND,2016
AFG266,AFG1,Afghanistan,AFG22,Nangarhar,Deh Bala,54629.594,54629.594,100.0,2.0,Member State,AFG,ND,2016
AFG267,AFG1,Afghanistan,AFG22,Nangarhar,Dur Baba,34135.586,34135.586,100.0,2.0,Member State,AFG,ND,2016
AFG268,AFG1,Afghanistan,AFG22,Nangarhar,Goshta,41469.316,41469.316,100.0,2.0,Member State,AFG,ND,2016
AFG269,AFG1,Afghanistan,AFG22,Nangarhar,Hesarak,42714.684,42714.684,100.0,2.0,Member State,AFG,ND,2016
AFG27,AFG1,Afghanistan,AFG1,Badakhshan,Yawan,46981.605,46981.605,100.0,2.0,Member State,AFG,ND,2016
AFG270,AFG1,Afghanistan,AFG22,Nangarhar,Jalalabad,218698.61,218698.61,99.99999,2.0,Member State,AFG,ND,2016
AFG271,AFG1,Afghanistan,AFG22,Nangarhar,Kama,103480.625,103480.625,99.99999,2.0,Member State,AFG,ND,2016
AFG272,AFG1,Afghanistan,AFG22,Nangarhar,Khowgiani,181001.7,181001.7,100.0,2.0,Member State,AFG,ND,2016
AFG273,AFG1,Afghanistan,AFG22,Nangarhar,Kot,65359.46,65359.46,100.0,2.0,Member State,AFG,ND,2016
AFG274,AFG1,Afghanistan,AFG22,Nangarhar,Kuz Kunar,75934.64,75934.64,100.0,2.0,Member State,AFG,ND,2016
AFG275,AFG1,Afghanistan,AFG22,Nangarhar,Lal Pur,30594.732,30594.732,100.0,2.0,Member State,AFG,ND,2016
AFG276,AFG1,Afghanistan,AFG22,Nangarhar,Muhmand Dara,69571.13,69571.13,100.0,2.0,Member State,AFG,ND,2016
AFG277,AFG1,Afghanistan,AFG22,Nangarhar,Nazian,23017.516,23017.516,100.0,2.0,Member State,AFG,ND,2016
AFG278,AFG1,Afghanistan,AFG22,Nangarhar,Pachier Agam,57858.656,57858.656,100.0,2.0,Member State,AFG,ND,2016
AFG279,AFG1,Afghanistan,AFG22,Nangarhar,Rodat,93431.12,93431.12,100.0,2.0,Member State,AFG,ND,2016
AFG28,AFG1,Afghanistan,AFG1,Badakhshan,Zebak,11869.464,11869.464,100.0,2.0,Member State,AFG,ND,2016
AFG280,AFG1,Afghanistan,AFG22,Nangarhar,Sherzad,88339.0,88339.0,100.0,2.0,Member State,AFG,ND,2016
AFG281,AFG1,Afghanistan,AFG22,Nangarhar,Shinwar,65614.14,65614.14,100.0,2.0,Member State,AFG,ND,2016
AFG282,AFG1,Afghanistan,AFG22,Nangarhar,Surkh Rod,233625.78,233625.78,100.0,2.0,Member State,AFG,ND,2016
AFG283,AFG1,Afghanistan,AFG23,Nimroz,Chahar Burjak,31399.795,31399.795,100.0,2.0,Member State,AFG,ND,2016
AFG284,AFG1,Afghanistan,AFG23,Nimroz,Chakhansur,30330.432,30330.432,100.0,2.0,Member State,AFG,ND,2016
