L2_CODE,L0_CODE,L0_NAME,L1_CODE,L1_NAME,L2_NAME,total_pop,exposed_pop,percent_exposed,geo_level,wb_status,sovereign,Disputed,year
AFG167,AFG1,Afghanistan,AFG13,Jawzjan,Fayz Abad,53524.004,53524.004,100.0,2.0,Member State,AFG,ND,2017
AFG168,AFG1,Afghanistan,AFG13,Jawzjan,Khamyab,17262.37,17262.37,100.0,2.0,Member State,AFG,ND,2017
AFG169,AFG1,Afghanistan,AFG13,Jawzjan,Khanaqa,48718.707,48718.707,99.99999,2.0,Member State,AFG,ND,2017
AFG17,AFG1,Afghanistan,AFG1,Badakhshan,Shahr-e-Buzorg,80975.21,80975.21,100.0,2.0,Member State,AFG,ND,2017
AFG170,AFG1,Afghanistan,AFG13,Jawzjan,Khwaja Du Koh,33598.867,33598.867,100.0,2.0,Member State,AFG,ND,2017
AFG171,AFG1,Afghanistan,AFG13,Jawzjan,Mardyan,47684.812,47684.812,99.99999,2.0,Member State,AFG,ND,2017
AFG172,AFG1,Afghanistan,AFG13,Jawzjan,Mingajik,48978.223,48978.223,100.00001,2.0,Member State,AFG,ND,2017
AFG173,AFG1,Afghanistan,AFG13,Jawzjan,Qarqin,31865.484,31865.484,100.0,2.0,Member State,AFG,ND,2017
AFG174,AFG1,Afghanistan,AFG13,Jawzjan,Qush Tepa,30372.613,30372.613,100.0,2.0,Member State,AFG,ND,2017
AFG175,AFG1,Afghanistan,AFG13,Jawzjan,Shiberghan,205022.0,205022.0,100.0,2.0,Member State,AFG,ND,2017
AFG176,AFG1,Afghanistan,AFG14,Kabul,Bagrami,130821.18,130821.18,100.0,2.0,Member State,AFG,ND,2017
AFG177,AFG1,Afghanistan,AFG14,Kabul,Chahar Asyab,65429.63,65429.63,100.0,2.0,Member State,AFG,ND,2017
AFG178,AFG1,Afghanistan,AFG14,Kabul,Deh Sabz,92486.87,92486.87,100.0,2.0,Member State,AFG,ND,2017
AFG179,AFG1,Afghanistan,AFG14,Kabul,Estalef,44521.613,44521.613,100.00001,2.0,Member State,AFG,ND,2017
AFG18,AFG1,Afghanistan,AFG1,Badakhshan,Shaki,38705.785,38705.785,100.0,2.0,Member State,AFG,ND,2017
AFG180,AFG1,Afghanistan,AFG14,Kabul,Farza,36983.77,36983.77,100.0,2.0,Member State,AFG,ND,2017
AFG181,AFG1,Afghanistan,AFG14,Kabul,Guldara,28244.936,28244.936,100.0,2.0,Member State,AFG,ND,2017
AFG182,AFG1,Afghanistan,AFG14,Kabul,Kabul,4597090.5,4597090.5,100.0,2.0,Member State,AFG,ND,2017
AFG183,AFG1,Afghanistan,AFG14,Kabul,Kalakan,45869.69,45869.69,100.0,2.0,Member State,AFG,ND,2017
AFG184,AFG1,Afghanistan,AFG14,Kabul,Khak-e- Jabbar,20357.912,20357.912,100.0,2.0,Member State,AFG,ND,2017
AFG185,AFG1,Afghanistan,AFG14,Kabul,Mir Bacha Kot,71956.59,71956.59,100.0,2.0,Member State,AFG,ND,2017
AFG186,AFG1,Afghanistan,AFG14,Kabul,Musayi,33683.16,33683.16,100.0,2.0,Member State,AFG,ND,2017
AFG187,AFG1,Afghanistan,AFG14,Kabul,Paghman,210761.98,210761.98,100.0,2.0,Member State,AFG,ND,2017
AFG188,AFG1,Afghanistan,AFG14,Kabul,Qarabagh,103065.93,103065.93,100.0,2.0,Member State,AFG,ND,2017
AFG189,AFG1,Afghanistan,AFG14,Kabul,Shakardara,127814.414,127814.414,100.0,2.0,Member State,AFG,ND,2017
AFG19,AFG1,Afghanistan,AFG1,Badakhshan,Shighnan,41476.617,41476.617,100.0,2.0,Member State,AFG,ND,2017
AFG190,AFG1,Afghanistan,AFG14,Kabul,Surobi,82034.81,82034.81,100.0,2.0,Member State,AFG,ND,2017
AFG191,AFG1,Afghanistan,AFG15,Kandahar,Arghandab,81217.66,81217.66,100.0,2.0,Member State,AFG,ND,2017
AFG192,AFG1,Afghanistan,AFG15,Kandahar,Arghistan,50149.863,50149.863,100.0,2.0,Member State,AFG,ND,2017
AFG193,AFG1,Afghanistan,AFG15,Kandahar,Daman,57805.727,57805.727,100.0,2.0,Member State,AFG,ND,2017
AFG194,AFG1,Afghanistan,AFG15,Kandahar,Ghorak,13863.712,13863.712,100.00001,2.0,Member State,AFG,ND,2017
AFG195,AFG1,Afghanistan,AFG15,Kandahar,Kandahar,780018.1,780018.1,100.00001,2.0,Member State,AFG,ND,2017
AFG196,AFG1,Afghanistan,AFG15,Kandahar,Khakrez,32639.795,32639.795,100.0,2.0,Member State,AFG,ND,2017
AFG197,AFG1,Afghanistan,AFG15,Kandahar,Maruf,45520.742,45520.742,99.99999,2.0,Member State,AFG,ND,2017
AFG198,AFG1,Afghanistan,AFG15,Kandahar,Maywand,85078.97,85078.97,100.0,2.0,Member State,AFG,ND,2017
AFG199,AFG1,Afghanistan,AFG15,Kandahar,Miyanshin,20700.344,20700.344,100.0,2.0,Member State,AFG,ND,2017
AFG2,AFG1,Afghanistan,AFG1,Badakhshan,Argo,136139.81,136139.81,100.0,2.0,Member State,AFG,ND,2017
AFG20,AFG1,Afghanistan,AFG1,Badakhshan,Shuhada,53471.906,53471.906,100.0,2.0,Member State,AFG,ND,2017
AFG200,AFG1,Afghanistan,AFG15,Kandahar,Nesh,19534.85,19534.85,100.0,2.0,Member State,AFG,ND,2017
AFG201,AFG1,Afghanistan,AFG15,Kandahar,Panj wayi,122322.445,122322.445,100.00001,2.0,Member State,AFG,ND,2017
AFG202,AFG1,Afghanistan,AFG15,Kandahar,Reg,13016.695,13016.695,100.0,2.0,Member State,AFG,ND,2017
AFG203,AFG1,Afghanistan,AFG15,Kandahar,Shah Wali Kot,64547.35,64547.35,100.0,2.0,Member State,AFG,ND,2017
AFG204,AFG1,Afghanistan,AFG15,Kandahar,Shor Abak,15966.64,15966.64,100.0,2.0,Member State,AFG,ND,2017
AFG205,AFG1,Afghanistan,AFG15,Kandahar,Spin Boldak,141759.75,141759.75,100.0,2.0,Member State,AFG,ND,2017
AFG206,AFG1,Afghanistan,AFG15,Kandahar,Zheray,122189.484,122189.484,100.0,2.0,Member State,AFG,ND,2017
AFG207,AFG1,Afghanistan,AFG16,Kapisa,Alasay,49754.273,49754.273,100.0,2.0,Member State,AFG,ND,2017
AFG208,AFG1,Afghanistan,AFG16,Kapisa,Hesa Awal-e- Kohestan,82915.695,82915.695,100.0,2.0,Member State,AFG,ND,2017
AFG209,AFG1,Afghanistan,AFG16,Kapisa,Hisa Duwum-e- Kohestan,66162.95,66162.95,100.0,2.0,Member State,AFG,ND,2017
AFG21,AFG1,Afghanistan,AFG1,Badakhshan,Tagab,42117.24,42117.24,100.00001,2.0,Member State,AFG,ND,2017
AFG210,AFG1,Afghanistan,AFG16,Kapisa,Koh Band,31496.82,31496.82,100.0,2.0,Member State,AFG,ND,2017
AFG211,AFG1,Afghanistan,AFG16,Kapisa,Mahmud-e- Raqi,94993.08,94993.08,100.0,2.0,Member State,AFG,ND,2017
AFG212,AFG1,Afghanistan,AFG16,Kapisa,Nejrab,143918.47,143918.47,100.0,2.0,Member State,AFG,ND,2017
AFG213,AFG1,Afghanistan,AFG16,Kapisa,Tagab,107136.016,107136.016,100.00001,2.0,Member State,AFG,ND,2017
AFG214,AFG1,Afghanistan,AFG17,Khost,Bak,35084.633,35084.633,100.0,2.0,Member State,AFG,ND,2017
AFG215,AFG1,Afghanistan,AFG17,Khost,Gurbuz,48771.254,48771.254,100.0,2.0,Member State,AFG,ND,2017
AFG216,AFG1,Afghanistan,AFG17,Khost,Jaji Maydan,35197.684,35197.684,100.0,2.0,Member State,AFG,ND,2017
AFG217,AFG1,Afghanistan,AFG17,Khost,Khost(Matun),228135.78,228135.78,100.0,2.0,Member State,AFG,ND,2017
AFG218,AFG1,Afghanistan,AFG17,Khost,Mando Zayi,90609.625,90609.625,99.99999,2.0,Member State,AFG,ND,2017
AFG219,AFG1,Afghanistan,AFG17,Khost,Musa Khel,67758.55,67758.55,100.0,2.0,Member State,AFG,ND,2017
AFG22,AFG1,Afghanistan,AFG1,Badakhshan,Teshkan,46164.74,46164.74,100.0,2.0,Member State,AFG,ND,2017
AFG220,AFG1,Afghanistan,AFG17,Khost,Nadir Shah Kot,53451.312,53451.312,99.99999,2.0,Member State,AFG,ND,2017
AFG221,AFG1,Afghanistan,AFG17,Khost,Qalandar,17050.45,17050.45,100.0,2.0,Member State,AFG,ND,2017
AFG222,AFG1,Afghanistan,AFG17,Khost,Sabri,117435.61,117435.61,100.0,2.0,Member State,AFG,ND,2017
AFG223,AFG1,Afghanistan,AFG17,Khost,Shamal (Shamul),22511.918,22511.918,100.0,2.0,Member State,AFG,ND,2017
AFG224,AFG1,Afghanistan,AFG17,Khost,Spera,39290.156,39290.156,100.0,2.0,Member State,AFG,ND,2017
AFG225,AFG1,Afghanistan,AFG17,Khost,Tani,91709.26,91709.26,100.0,2.0,Member State,AFG,ND,2017
AFG226,AFG1,Afghanistan,AFG17,Khost,Tere Zayi,72000.516,72000.516,100.0,2.0,Member State,AFG,ND,2017
AFG227,AFG1,Afghanistan,AFG18,Kunar,Asad Abad,45803.9,45803.9,100.0,2.0,Member State,AFG,ND,2017
AFG228,AFG1,Afghanistan,AFG18,Kunar,Bar Kunar,28413.734,28413.734,100.0,2.0,Member State,AFG,ND,2017
AFG229,AFG1,Afghanistan,AFG18,Kunar,Chapa Dara,44856.93,44856.93,100.0,2.0,Member State,AFG,ND,2017
AFG23,AFG1,Afghanistan,AFG1,Badakhshan,Wakhan,22375.287,22375.287,100.0,2.0,Member State,AFG,ND,2017
AFG230,AFG1,Afghanistan,AFG18,Kunar,Chawkay,52901.42,52901.42,100.0,2.0,Member State,AFG,ND,2017
AFG231,AFG1,Afghanistan,AFG18,Kunar,Dangam,20945.428,20945.428,100.0,2.0,Member State,AFG,ND,2017
AFG232,AFG1,Afghanistan,AFG18,Kunar,Dara-e-Pech,76867.445,76867.445,100.0,2.0,Member State,AFG,ND,2017
AFG233,AFG1,Afghanistan,AFG18,Kunar,Ghazi Abad,27150.258,27150.258,100.0,2.0,Member State,AFG,ND,2017
AFG234,AFG1,Afghanistan,AFG18,Kunar,Khas Kunar,48773.11,48773.11,100.0,2.0,Member State,AFG,ND,2017
AFG235,AFG1,Afghanistan,AFG18,Kunar,Marawara,30889.805,30889.805,100.0,2.0,Member State,AFG,ND,2017
AFG236,AFG1,Afghanistan,AFG18,Kunar,Narang,42646.1,42646.1,100.0,2.0,Member State,AFG,ND,2017
AFG237,AFG1,Afghanistan,AFG18,Kunar,Nari,35453.246,35453.246,100.0,2.0,Member State,AFG,ND,2017
AFG238,AFG1,Afghanistan,AFG18,Kunar,Nurgal,45249.78,45249.78,100.0,2.0,Member State,AFG,ND,2017
AFG239,AFG1,Afghanistan,AFG18,Kunar,Sarkani,34382.77,34382.77,100.0,2.0,Member State,AFG,ND,2017
AFG24,AFG1,Afghanistan,AFG1,Badakhshan,Warduj,32262.059,32262.059,100.0,2.0,Member State,AFG,ND,2017
AFG240,AFG1,Afghanistan,AFG18,Kunar,Shigal wa shel tan,41599.94,41599.94,100.0,2.0,Member State,AFG,ND,2017
AFG241,AFG1,Afghanistan,AFG18,Kunar,Wata Pur,39026.617,39026.617,100.0,2.0,Member State,AFG,ND,2017
AFG242,AFG1,Afghanistan,AFG19,Kunduz,Ali Abad,55581.934,55581.934,100.0,2.0,Member State,AFG,ND,2017
AFG243,AFG1,Afghanistan,AFG19,Kunduz,Chahar Darah,89431.64,89431.64,100.0,2.0,Member State,AFG,ND,2017
AFG244,AFG1,Afghanistan,AFG19,Kunduz,Dasht-e-Archi,102152.55,102152.55,100.0,2.0,Member State,AFG,ND,2017
AFG245,AFG1,Afghanistan,AFG19,Kunduz,Imam Saheb,274091.28,274091.28,100.0,2.0,Member State,AFG,ND,2017
AFG246,AFG1,Afghanistan,AFG19,Kunduz,Khan Abad,186209.31,186209.31,100.00001,2.0,Member State,AFG,ND,2017
AFG247,AFG1,Afghanistan,AFG19,Kunduz,Kunduz,368240.8,368240.8,100.0,2.0,Member State,AFG,ND,2017
AFG248,AFG1,Afghanistan,AFG19,Kunduz,Qala-e-Zal,84250.49,84250.49,100.0,2.0,Member State,AFG,ND,2017
AFG249,AFG1,Afghanistan,AFG20,Laghman,Alingar,135821.4,135821.4,100.0,2.0,Member State,AFG,ND,2017
AFG25,AFG1,Afghanistan,AFG1,Badakhshan,Yaftal-e-Sufla,79227.99,79227.99,100.0,2.0,Member State,AFG,ND,2017
AFG250,AFG1,Afghanistan,AFG20,Laghman,Alishang,103988.53,103988.53,100.0,2.0,Member State,AFG,ND,2017
AFG251,AFG1,Afghanistan,AFG20,Laghman,Daulat Shah,48018.68,48018.68,100.0,2.0,Member State,AFG,ND,2017
AFG252,AFG1,Afghanistan,AFG20,Laghman,Mehtarlam,201488.25,201488.25,99.99999,2.0,Member State,AFG,ND,2017
AFG253,AFG1,Afghanistan,AFG20,Laghman,Qarghayi,140892.7,140892.7,100.0,2.0,Member State,AFG,ND,2017
AFG254,AFG1,Afghanistan,AFG21,Logar,Azra,28965.105,28965.105,100.0,2.0,Member State,AFG,ND,2017
AFG255,AFG1,Afghanistan,AFG21,Logar,Baraki Barak,121244.94,121244.94,100.0,2.0,Member State,AFG,ND,2017
AFG256,AFG1,Afghanistan,AFG21,Logar,Charkh,62420.645,62420.645,100.0,2.0,Member State,AFG,ND,2017
AFG257,AFG1,Afghanistan,AFG21,Logar,Kharwar,36788.43,36788.43,100.0,2.0,Member State,AFG,ND,2017
AFG258,AFG1,Afghanistan,AFG21,Logar,Khoshi,33606.797,33606.797,100.0,2.0,Member State,AFG,ND,2017
AFG259,AFG1,Afghanistan,AFG21,Logar,Mohammad Agha,105946.305,105946.305,99.99999,2.0,Member State,AFG,ND,2017
AFG26,AFG1,Afghanistan,AFG1,Badakhshan,Yamgan,38183.67,38183.67,100.0,2.0,Member State,AFG,ND,2017
AFG260,AFG1,Afghanistan,AFG21,Logar,Pul-e- Alam,149027.64,149027.64,100.0,2.0,Member State,AFG,ND,2017
AFG261,AFG1,Afghanistan,AFG22,Nangarhar,Achin,145924.05,145924.05,100.0,2.0,Member State,AFG,ND,2017
AFG262,AFG1,Afghanistan,AFG22,Nangarhar,Bati Kot,115328.19,115328.19,100.0,2.0,Member State,AFG,ND,2017
AFG263,AFG1,Afghanistan,AFG22,Nangarhar,Behsud,170268.52,170268.52,100.0,2.0,Member State,AFG,ND,2017
AFG264,AFG1,Afghanistan,AFG22,Nangarhar,Chaparhar,85541.87,85541.87,100.0,2.0,Member State,AFG,ND,2017
AFG265,AFG1,Afghanistan,AFG22,Nangarhar,Dara-e-Nur,57873.16,57873.16,100.0,2.0,Member State,AFG,ND,2017
AFG266,AFG1,Afghanistan,AFG22,Nangarhar,Deh Bala,56230.027,56230.027,99.99999,2.0,Member State,AFG,ND,2017
AFG267,AFG1,Afghanistan,AFG22,Nangarhar,Dur Baba,35113.805,35113.805,100.0,2.0,Member State,AFG,ND,2017
AFG268,AFG1,Afghanistan,AFG22,Nangarhar,Goshta,42572.652,42572.652,99.99999,2.0,Member State,AFG,ND,2017
AFG269,AFG1,Afghanistan,AFG22,Nangarhar,Hesarak,43970.203,43970.203,100.00001,2.0,Member State,AFG,ND,2017
AFG27,AFG1,Afghanistan,AFG1,Badakhshan,Yawan,48937.47,48937.47,100.0,2.0,Member State,AFG,ND,2017
AFG270,AFG1,Afghanistan,AFG22,Nangarhar,Jalalabad,223649.39,223649.39,100.00001,2.0,Member State,AFG,ND,2017
AFG271,AFG1,Afghanistan,AFG22,Nangarhar,Kama,106496.9,106496.9,100.0,2.0,Member State,AFG,ND,2017
AFG272,AFG1,Afghanistan,AFG22,Nangarhar,Khowgiani,186511.86,186511.86,100.0,2.0,Member State,AFG,ND,2017
AFG273,AFG1,Afghanistan,AFG22,Nangarhar,Kot,67137.79,67137.79,100.0,2.0,Member State,AFG,ND,2017
AFG274,AFG1,Afghanistan,AFG22,Nangarhar,Kuz Kunar,78207.11,78207.11,100.0,2.0,Member State,AFG,ND,2017
AFG275,AFG1,Afghanistan,AFG22,Nangarhar,Lal Pur,31192.951,31192.951,100.0,2.0,Member State,AFG,ND,2017
AFG276,AFG1,Afghanistan,AFG22,Nangarhar,Muhmand Dara,71739.97,71739.97,100.0,2.0,Member State,AFG,ND,2017
AFG277,AFG1,Afghanistan,AFG22,Nangarhar,Nazian,23700.27,23700.27,100.0,2.0,Member State,AFG,ND,2017
AFG278,AFG1,Afghanistan,AFG22,Nangarhar,Pachier Agam,59594.984,59594.984,100.0,2.0,Member State,AFG,ND,2017
AFG279,AFG1,Afghanistan,AFG22,Nangarhar,Rodat,96106.37,96106.37,100.0,2.0,Member State,AFG,ND,2017
AFG28,AFG1,Afghanistan,AFG1,Badakhshan,Zebak,12363.164,12363.164,100.0,2.0,Member State,AFG,ND,2017
AFG280,AFG1,Afghanistan,AFG22,Nangarhar,Sherzad,90787.1,90787.1,100.0,2.0,Member State,AFG,ND,2017
AFG281,AFG1,Afghanistan,AFG22,Nangarhar,Shinwar,67779.31,67779.31,100.0,2.0,Member State,AFG,ND,2017
AFG282,AFG1,Afghanistan,AFG22,Nangarhar,Surkh Rod,242123.56,242123.56,100.0,2.0,Member State,AFG,ND,2017
AFG283,AFG1,Afghanistan,AFG23,Nimroz,Chahar Burjak,31775.73,31775.73,100.0,2.0,Member State,AFG,ND,2017
AFG284,AFG1,Afghanistan,AFG23,Nimroz,Chakhansur,30688.186,30688.186,100.0,2.0,Member State,AFG,ND,2017
